Re,Im,Norm,Agr,Prime,Assoc,Primes,Distinct,Factor,TextIndex,Text
0,0,0,0,0,0,0,0,'(0),0,0,0,0,0,0,0
1,0,1,0.0,0,0,0,0,,0,1,-1
5.0,2,1,0.381,0,2,0,0,,2,5 + 2√6,-5 - 2√6
-5.0,2,1,2.761,0,4,0,0,,2,-5 + 2√6,5 - 2√6
49.0,20,1,0.388,0,6,0,0,,2,49 + 20√6,-49 - 20√6
-49.0,20,1,2.754,0,8,0,0,,2,-49 + 20√6,49 - 20√6
2.0,1,-2,0.464,1,0,0,0,'(2 + √6),2,2 + √6,-2 - √6,2 + √6
-2.0,1,-2,2.678,1,5,0,1,(2 + √6),2,-2 + √6,2 - √6,2 + √6
22.0,9,-2,0.388,1,2,0,1,(2 + √6),2,22 + 9√6,-22 - 9√6,2 + √6
-22.0,9,-2,2.753,1,9,0,1,(2 + √6),2,-22 + 9√6,22 - 9√6,2 + √6
3.0,1,3,0.322,1,0,0,0,'(3 + √6),2,3 + √6,-3 - √6,3 + √6
-3.0,1,3,2.82,1,4,0,1,(3 + √6),2,-3 + √6,3 - √6,3 + √6
27.0,11,3,0.387,1,2,0,1,(3 + √6),2,27 + 11√6,-27 - 11√6,3 + √6
-27.0,11,3,2.755,1,8,0,1,(3 + √6),2,-27 + 11√6,27 - 11√6,3 + √6
2,0,4,0.0,0,5,1,1,(2 + √6)²,0,2,-2
10.0,4,4,0.381,0,0,1,1,(2 + √6)²,0,10 + 4√6,-10 - 4√6
-10.0,4,4,2.761,0,8,1,1,(2 + √6)²,1,-10 + 4√6,10 - 4√6
1.0,1,-5,0.785,1,0,0,0,'(1 + √6),2,1 + √6,-1 - √6,1 + √6
-1.0,1,-5,2.356,1,1,0,0,'(1 - √6),2,-1 + √6,1 - √6,1 - √6
7.0,3,-5,0.405,1,2,0,1,(1 - √6),2,7 + 3√6,-7 - 3√6,1 - √6
-7.0,3,-5,2.737,1,5,0,1,(1 + √6),2,-7 + 3√6,7 - 3√6,1 + √6
17.0,7,-5,0.391,1,2,0,1,(1 + √6),2,17 + 7√6,-17 - 7√6,1 + √6
-17.0,7,-5,2.751,1,5,0,1,(1 - √6),2,-17 + 7√6,17 - 7√6,1 - √6
0.0,1,-6,1.571,0,5,0,2,(2 + √6) (3 + √6),0,√6,-√6
12.0,5,-6,0.395,0,0,0,2,(2 + √6) (3 + √6),0,12 + 5√6,-12 - 5√6
-12.0,5,-6,2.747,0,9,0,2,(2 + √6) (3 + √6),1,-12 + 5√6,12 - 5√6
4.0,2,-8,0.464,0,5,2,1,(2 + √6)³,0,4 + 2√6,-4 - 2√6
-4.0,2,-8,2.678,0,9,2,1,(2 + √6)³,1,-4 + 2√6,4 - 2√6
44.0,18,-8,0.388,0,0,2,1,(2 + √6)³,0,44 + 18√6,-44 - 18√6
-44.0,18,-8,2.753,0,0,2,1,(2 + √6)³,1,-44 + 18√6,44 - 18√6
3,0,9,0.0,0,5,1,1,(3 + √6)²,0,3,-3
15.0,6,9,0.381,0,0,1,1,(3 + √6)²,0,15 + 6√6,-15 - 6√6
-15.0,6,9,2.761,0,8,1,1,(3 + √6)²,1,-15 + 6√6,15 - 6√6
4.0,1,10,0.245,0,0,0,2,(2 + √6) (1 - √6),0,4 + √6,-4 - √6
-4.0,1,10,2.897,0,4,0,2,(2 + √6) (1 + √6),1,-4 + √6,4 - √6
8.0,3,10,0.359,0,0,0,2,(2 + √6) (1 + √6),0,8 + 3√6,-8 - 3√6
-8.0,3,10,2.783,0,4,0,2,(2 + √6) (1 - √6),1,-8 + 3√6,8 - 3√6
32.0,13,10,0.386,0,2,0,2,(2 + √6) (1 - √6),0,32 + 13√6,-32 - 13√6
-32.0,13,10,2.756,0,8,0,2,(2 + √6) (1 + √6),1,-32 + 13√6,32 - 13√6
6.0,2,12,0.322,0,5,1,2,(2 + √6)² (3 + √6),0,6 + 2√6,-6 - 2√6
-6.0,2,12,2.82,0,8,1,2,(2 + √6)² (3 + √6),1,-6 + 2√6,6 - 2√6
3.0,2,-15,0.588,0,0,0,2,(3 + √6) (1 - √6),0,3 + 2√6,-3 - 2√6
-3.0,2,-15,2.554,0,5,0,2,(3 + √6) (1 + √6),1,-3 + 2√6,3 - 2√6
9.0,4,-15,0.418,0,0,0,2,(3 + √6) (1 + √6),0,9 + 4√6,-9 - 4√6
-9.0,4,-15,2.723,0,5,0,2,(3 + √6) (1 - √6),1,-9 + 4√6,9 - 4√6
39.0,16,-15,0.389,0,2,0,2,(3 + √6) (1 - √6),0,39 + 16√6,-39 - 16√6
-39.0,16,-15,2.752,0,9,0,2,(3 + √6) (1 + √6),1,-39 + 16√6,39 - 16√6
4,0,16,0.0,0,9,3,1,(2 + √6)⁴,0,4,-4
20.0,8,16,0.381,0,5,3,1,(2 + √6)⁴,0,20 + 8√6,-20 - 8√6
-20.0,8,16,2.761,0,0,3,1,(2 + √6)⁴,1,-20 + 8√6,20 - 8√6
6.0,3,-18,0.464,0,5,1,2,(2 + √6) (3 + √6)²,0,6 + 3√6,-6 - 3√6
-6.0,3,-18,2.678,0,9,1,2,(2 + √6) (3 + √6)²,1,-6 + 3√6,6 - 3√6
5.0,1,19,0.197,1,0,0,0,'(5 + √6),2,5 + √6,-5 - √6,5 + √6
-5.0,1,19,2.944,1,1,0,0,'(5 - √6),2,-5 + √6,5 - √6,5 - √6
13.0,5,19,0.367,1,3,0,1,(5 - √6),2,13 + 5√6,-13 - 5√6,5 - √6
-13.0,5,19,2.774,1,4,0,1,(5 + √6),2,-13 + 5√6,13 - 5√6,5 + √6
37.0,15,19,0.385,1,2,0,1,(5 + √6),2,37 + 15√6,-37 - 15√6,5 + √6
-37.0,15,19,2.756,1,5,0,1,(5 - √6),2,-37 + 15√6,37 - 15√6,5 - √6
2.0,2,-20,0.785,0,5,1,2,(2 + √6)² (1 + √6),0,2 + 2√6,-2 - 2√6
-2.0,2,-20,2.356,0,5,1,2,(2 + √6)² (1 - √6),1,-2 + 2√6,2 - 2√6
14.0,6,-20,0.405,0,0,1,2,(2 + √6)² (1 - √6),0,14 + 6√6,-14 - 6√6
-14.0,6,-20,2.737,0,9,1,2,(2 + √6)² (1 + √6),1,-14 + 6√6,14 - 6√6
34.0,14,-20,0.391,0,0,1,2,(2 + √6)² (1 + √6),0,34 + 14√6,-34 - 14√6
-34.0,14,-20,2.751,0,9,1,2,(2 + √6)² (1 - √6),1,-34 + 14√6,34 - 14√6
1.0,2,-23,1.107,1,0,0,0,'(1 + 2√6),2,1 + 2√6,-1 - 2√6,1 + 2√6
-1.0,2,-23,2.034,1,1,0,0,'(1 - 2√6),2,-1 + 2√6,1 - 2√6,1 - 2√6
19.0,8,-23,0.399,1,2,0,1,(1 - 2√6),2,19 + 8√6,-19 - 8√6,1 - 2√6
-19.0,8,-23,2.743,1,5,0,1,(1 + 2√6),2,-19 + 8√6,19 - 8√6,1 + 2√6
29.0,12,-23,0.392,1,2,0,1,(1 + 2√6),2,29 + 12√6,-29 - 12√6,1 + 2√6
-29.0,12,-23,2.749,1,5,0,1,(1 - 2√6),2,-29 + 12√6,29 - 12√6,1 - 2√6
0.0,2,-24,1.571,0,9,2,2,(2 + √6)³ (3 + √6),0,2√6,-2√6
24.0,10,-24,0.395,0,5,2,2,(2 + √6)³ (3 + √6),0,24 + 10√6,-24 - 10√6
-24.0,10,-24,2.747,0,0,2,2,(2 + √6)³ (3 + √6),1,-24 + 10√6,24 - 10√6
5,0,25,0.0,0,0,1,2,(1 + √6) (1 - √6),0,5,-5
7.0,2,25,0.278,0,0,1,1,(1 + √6)²,0,7 + 2√6,-7 - 2√6
-7.0,2,25,2.863,0,1,1,1,(1 - √6)²,1,-7 + 2√6,7 - 2√6
11.0,4,25,0.349,0,2,1,1,(1 - √6)²,0,11 + 4√6,-11 - 4√6
-11.0,4,25,2.793,0,4,1,1,(1 + √6)²,1,-11 + 4√6,11 - 4√6
25.0,10,25,0.381,0,2,1,2,(1 + √6) (1 - √6),0,25 + 10√6,-25 - 10√6
-25.0,10,25,2.761,0,4,1,2,(1 + √6) (1 - √6),1,-25 + 10√6,25 - 10√6
9.0,3,27,0.322,0,5,2,1,(3 + √6)³,0,9 + 3√6,-9 - 3√6
-9.0,3,27,2.82,0,8,2,1,(3 + √6)³,1,-9 + 3√6,9 - 3√6
5.0,3,-29,0.54,1,0,0,0,'(5 + 3√6),2,5 + 3√6,-5 - 3√6,5 + 3√6
-5.0,3,-29,2.601,1,1,0,0,'(5 - 3√6),2,-5 + 3√6,5 - 3√6,5 - 3√6
11.0,5,-29,0.427,1,2,0,1,(5 - 3√6),2,11 + 5√6,-11 - 5√6,5 - 3√6
