Id,Re,Im,Norm,Agr,Prime,Assoc,Primes,Distinct,Factor,TextIndex,Text
45.5,15.5,6635,0.533,0,0,0,2,(0.5 + 0.5√-19) (34 - 3√-19),0,45.5 + 15.5√-19,-45.5 - 15.5√-19
-49.0,15.0,6676,2.654,0,1,0,2,(2) (24.5 - 7.5√-19),1,-49 + 15√-19,49 - 15√-19
49.0,15.0,6676,0.488,0,0,0,2,(2) (24.5 + 7.5√-19),0,49 + 15√-19,-49 - 15√-19
-48.0,15.0,6579,2.646,0,1,0,3,(3) (3.5 + 0.5√-19) (0.5 - 1.5√-19),1,-48 + 15√-19,48 - 15√-19
48.0,15.0,6579,0.496,0,0,0,3,(3) (3.5 - 0.5√-19) (0.5 + 1.5√-19),0,48 + 15√-19,-48 - 15√-19
-41.0,16.0,6545,2.548,0,1,0,4,(0.5 - 0.5√-19) (1.5 - 0.5√-19) (2.5 + 0.5√-19) (3.5 + 0.5√-19),1,-41 + 16√-19,41 - 16√-19
41.0,16.0,6545,0.594,0,0,0,4,(0.5 + 0.5√-19) (1.5 + 0.5√-19) (2.5 - 0.5√-19) (3.5 - 0.5√-19),0,41 + 16√-19,-41 - 16√-19
-40.0,16.0,6464,2.536,0,1,2,2,(2)³ (5 - 2√-19),1,-40 + 16√-19,40 - 16√-19
40.0,16.0,6464,0.606,0,0,2,2,(2)³ (5 + 2√-19),0,40 + 16√-19,-40 - 16√-19
-44.5,15.5,6545,2.599,0,0,0,4,(0.5 + 0.5√-19) (1.5 + 0.5√-19) (2.5 - 0.5√-19) (3.5 + 0.5√-19),1,-44.5 + 15.5√-19,44.5 - 15.5√-19
44.5,15.5,6545,0.543,0,1,0,4,(0.5 - 0.5√-19) (1.5 - 0.5√-19) (2.5 + 0.5√-19) (3.5 - 0.5√-19),0,44.5 + 15.5√-19,-44.5 - 15.5√-19
-43.5,15.5,6457,2.589,0,0,0,2,(2.5 + 0.5√-19) (3.5 + 5.5√-19),1,-43.5 + 15.5√-19,43.5 - 15.5√-19
43.5,15.5,6457,0.553,0,1,0,2,(2.5 - 0.5√-19) (3.5 - 5.5√-19),0,43.5 + 15.5√-19,-43.5 - 15.5√-19
-47.0,15.0,6484,2.637,0,1,0,2,(2) (23.5 - 7.5√-19),1,-47 + 15√-19,47 - 15√-19
47.0,15.0,6484,0.505,0,0,0,2,(2) (23.5 + 7.5√-19),0,47 + 15√-19,-47 - 15√-19
-49.5,14.5,6445,2.672,0,1,0,2,(0.5 - 0.5√-19) (32.5 + 3.5√-19),1,-49.5 + 14.5√-19,49.5 - 14.5√-19
49.5,14.5,6445,0.47,0,0,0,2,(0.5 + 0.5√-19) (32.5 - 3.5√-19),0,49.5 + 14.5√-19,-49.5 - 14.5√-19
-39.0,16.0,6385,2.524,0,0,0,2,(0.5 + 0.5√-19) (26.5 + 5.5√-19),1,-39 + 16√-19,39 - 16√-19
39.0,16.0,6385,0.618,0,1,0,2,(0.5 - 0.5√-19) (26.5 - 5.5√-19),0,39 + 16√-19,-39 - 16√-19
-38.0,16.0,6308,2.512,0,0,0,3,(2) (√-19) (8 + √-19),1,-38 + 16√-19,38 - 16√-19
38.0,16.0,6308,0.63,0,0,0,3,(2) (√-19) (8 - √-19),0,38 + 16√-19,-38 - 16√-19
-42.5,15.5,6371,2.579,0,1,0,2,(2 - √-19) (16.5 + 0.5√-19),1,-42.5 + 15.5√-19,42.5 - 15.5√-19
42.5,15.5,6371,0.563,0,0,0,2,(2 + √-19) (16.5 - 0.5√-19),0,42.5 + 15.5√-19,-42.5 - 15.5√-19
-41.5,15.5,6287,2.568,1,0,0,1,'(41.5 - 15.5√-19),1,-41.5 + 15.5√-19,41.5 - 15.5√-19
41.5,15.5,6287,0.574,1,0,0,1,'(41.5 + 15.5√-19),0,41.5 + 15.5√-19,-41.5 - 15.5√-19
-46.0,15.0,6391,2.628,0,0,0,3,(1.5 + 0.5√-19) (2.5 + 0.5√-19) (8 + √-19),1,-46 + 15√-19,46 - 15√-19
46.0,15.0,6391,0.514,0,1,0,3,(1.5 - 0.5√-19) (2.5 - 0.5√-19) (8 - √-19),0,46 + 15√-19,-46 - 15√-19
-45.0,15.0,6300,2.618,0,1,1,5,(2) (0.5 + 0.5√-19) (0.5 - 0.5√-19) (1.5 - 0.5√-19) (3),1,-45 + 15√-19,45 - 15√-19
45.0,15.0,6300,0.524,0,0,1,5,(2) (0.5 + 0.5√-19) (0.5 - 0.5√-19) (1.5 + 0.5√-19) (3),0,45 + 15√-19,-45 - 15√-19
-48.5,14.5,6347,2.664,0,0,0,2,(2.5 + 0.5√-19) (1.5 + 5.5√-19),1,-48.5 + 14.5√-19,48.5 - 14.5√-19
48.5,14.5,6347,0.478,0,1,0,2,(2.5 - 0.5√-19) (1.5 - 5.5√-19),0,48.5 + 14.5√-19,-48.5 - 14.5√-19
-47.5,14.5,6251,2.656,0,0,0,3,(1.5 + 0.5√-19) (√-19) (6.5 - 0.5√-19),1,-47.5 + 14.5√-19,47.5 - 14.5√-19
47.5,14.5,6251,0.486,0,0,0,3,(1.5 - 0.5√-19) (√-19) (6.5 + 0.5√-19),0,47.5 + 14.5√-19,-47.5 - 14.5√-19
-37.0,16.0,6233,2.499,0,0,0,2,(2 + √-19) (10 + 3√-19),1,-37 + 16√-19,37 - 16√-19
37.0,16.0,6233,0.643,0,1,0,2,(2 - √-19) (10 - 3√-19),0,37 + 16√-19,-37 - 16√-19
-36.0,16.0,6160,2.486,0,1,1,4,(2)² (0.5 - 0.5√-19) (1.5 + 0.5√-19) (2.5 - 0.5√-19),1,-36 + 16√-19,36 - 16√-19
36.0,16.0,6160,0.656,0,0,1,4,(2)² (0.5 + 0.5√-19) (1.5 - 0.5√-19) (2.5 + 0.5√-19),0,36 + 16√-19,-36 - 16√-19
-35.0,16.0,6089,2.472,1,0,0,1,'(35 - 16√-19),1,-35 + 16√-19,35 - 16√-19
35.0,16.0,6089,0.67,1,0,0,1,'(35 + 16√-19),0,35 + 16√-19,-35 - 16√-19
-40.5,15.5,6205,2.557,0,1,0,3,(0.5 - 0.5√-19) (3.5 - 0.5√-19) (5.5 + 1.5√-19),1,-40.5 + 15.5√-19,40.5 - 15.5√-19
40.5,15.5,6205,0.585,0,0,0,3,(0.5 + 0.5√-19) (3.5 + 0.5√-19) (5.5 - 1.5√-19),0,40.5 + 15.5√-19,-40.5 - 15.5√-19
-39.5,15.5,6125,2.545,0,0,3,2,(0.5 + 0.5√-19)³ (1.5 - 0.5√-19)²,1,-39.5 + 15.5√-19,39.5 - 15.5√-19
39.5,15.5,6125,0.597,0,1,3,2,(0.5 - 0.5√-19)³ (1.5 + 0.5√-19)²,0,39.5 + 15.5√-19,-39.5 - 15.5√-19
-44.0,15.0,6211,2.609,1,0,0,1,'(44 - 15√-19),1,-44 + 15√-19,44 - 15√-19
44.0,15.0,6211,0.533,1,0,0,1,'(44 + 15√-19),0,44 + 15√-19,-44 - 15√-19
-43.0,15.0,6124,2.599,0,1,0,2,(2) (21.5 - 7.5√-19),1,-43 + 15√-19,43 - 15√-19
43.0,15.0,6124,0.543,0,0,0,2,(2) (21.5 + 7.5√-19),0,43 + 15√-19,-43 - 15√-19
-46.5,14.5,6157,2.647,0,1,0,2,(6.5 + 0.5√-19) (3.5 - 2.5√-19),1,-46.5 + 14.5√-19,46.5 - 14.5√-19
46.5,14.5,6157,0.495,0,0,0,2,(6.5 - 0.5√-19) (3.5 + 2.5√-19),0,46.5 + 14.5√-19,-46.5 - 14.5√-19
-50.0,14.0,6224,2.69,0,1,1,2,(2)² (12.5 - 3.5√-19),1,-50 + 14√-19,50 - 14√-19
50.0,14.0,6224,0.452,0,0,1,2,(2)² (12.5 + 3.5√-19),0,50 + 14√-19,-50 - 14√-19
-49.0,14.0,6125,2.682,0,0,3,3,(0.5 - 0.5√-19)³ (1.5 + 0.5√-19) (1.5 - 0.5√-19),1,-49 + 14√-19,49 - 14√-19
49.0,14.0,6125,0.46,0,1,3,3,(0.5 + 0.5√-19)³ (1.5 + 0.5√-19) (1.5 - 0.5√-19),0,49 + 14√-19,-49 - 14√-19
-34.0,16.0,6020,2.458,0,1,0,4,(2) (0.5 + 0.5√-19) (1.5 - 0.5√-19) (0.5 - 1.5√-19),1,-34 + 16√-19,34 - 16√-19
34.0,16.0,6020,0.684,0,0,0,4,(2) (0.5 - 0.5√-19) (1.5 + 0.5√-19) (0.5 + 1.5√-19),0,34 + 16√-19,-34 - 16√-19
-33.0,16.0,5953,2.443,1,0,0,1,'(33 - 16√-19),1,-33 + 16√-19,33 - 16√-19
33.0,16.0,5953,0.699,1,0,0,1,'(33 + 16√-19),0,33 + 16√-19,-33 - 16√-19
-38.5,15.5,6047,2.533,1,0,0,1,'(38.5 - 15.5√-19),1,-38.5 + 15.5√-19,38.5 - 15.5√-19
38.5,15.5,6047,0.609,1,0,0,1,'(38.5 + 15.5√-19),0,38.5 + 15.5√-19,-38.5 - 15.5√-19
-37.5,15.5,5971,2.521,0,0,0,2,(1.5 + 0.5√-19) (13 + 6√-19),1,-37.5 + 15.5√-19,37.5 - 15.5√-19
37.5,15.5,5971,0.621,0,1,0,2,(1.5 - 0.5√-19) (13 - 6√-19),0,37.5 + 15.5√-19,-37.5 - 15.5√-19
-42.0,15.0,6039,2.588,0,1,0,3,(3) (2.5 - 0.5√-19) (7.5 - 0.5√-19),1,-42 + 15√-19,42 - 15√-19
42.0,15.0,6039,0.554,0,0,0,3,(3) (2.5 + 0.5√-19) (7.5 + 0.5√-19),0,42 + 15√-19,-42 - 15√-19
-41.0,15.0,5956,2.577,0,1,0,2,(2) (20.5 - 7.5√-19),1,-41 + 15√-19,41 - 15√-19
41.0,15.0,5956,0.565,0,0,0,2,(2) (20.5 + 7.5√-19),0,41 + 15√-19,-41 - 15√-19
-45.5,14.5,6065,2.638,0,0,0,2,(0.5 + 0.5√-19) (23 + 6√-19),1,-45.5 + 14.5√-19,45.5 - 14.5√-19
45.5,14.5,6065,0.504,0,1,0,2,(0.5 - 0.5√-19) (23 - 6√-19),0,45.5 + 14.5√-19,-45.5 - 14.5√-19
-44.5,14.5,5975,2.628,0,0,1,2,(0.5 - 0.5√-19)² (2.5 - 3.5√-19),1,-44.5 + 14.5√-19,44.5 - 14.5√-19
44.5,14.5,5975,0.514,0,1,1,2,(0.5 + 0.5√-19)² (2.5 + 3.5√-19),0,44.5 + 14.5√-19,-44.5 - 14.5√-19
-48.0,14.0,6028,2.674,0,1,0,3,(2) (2.5 - 0.5√-19) (11.5 - 0.5√-19),1,-48 + 14√-19,48 - 14√-19
48.0,14.0,6028,0.468,0,0,0,3,(2) (2.5 + 0.5√-19) (11.5 + 0.5√-19),0,48 + 14√-19,-48 - 14√-19
-47.0,14.0,5933,2.666,0,1,0,2,(3.5 - 0.5√-19) (17.5 - 1.5√-19),1,-47 + 14√-19,47 - 14√-19
47.0,14.0,5933,0.476,0,0,0,2,(3.5 + 0.5√-19) (17.5 + 1.5√-19),0,47 + 14√-19,-47 - 14√-19
-32.0,16.0,5888,2.428,0,1,3,2,(2)⁴ (2 - √-19),1,-32 + 16√-19,32 - 16√-19
32.0,16.0,5888,0.714,0,0,3,2,(2)⁴ (2 + √-19),0,32 + 16√-19,-32 - 16√-19
-31.0,16.0,5825,2.413,0,1,1,2,(0.5 - 0.5√-19)² (0.5 + 3.5√-19),1,-31 + 16√-19,31 - 16√-19
31.0,16.0,5825,0.729,0,0,1,2,(0.5 + 0.5√-19)² (0.5 - 3.5√-19),0,31 + 16√-19,-31 - 16√-19
-36.5,15.5,5897,2.508,1,0,0,1,'(36.5 - 15.5√-19),1,-36.5 + 15.5√-19,36.5 - 15.5√-19
36.5,15.5,5897,0.634,1,0,0,1,'(36.5 + 15.5√-19),0,36.5 + 15.5√-19,-36.5 - 15.5√-19
-35.5,15.5,5825,2.495,0,0,1,2,(0.5 - 0.5√-19)² (0.5 - 3.5√-19),1,-35.5 + 15.5√-19,35.5 - 15.5√-19
35.5,15.5,5825,0.647,0,1,1,2,(0.5 + 0.5√-19)² (0.5 + 3.5√-19),0,35.5 + 15.5√-19,-35.5 - 15.5√-19
-40.0,15.0,5875,2.566,0,1,2,3,(0.5 + 0.5√-19) (0.5 - 0.5√-19)² (6.5 + 0.5√-19),1,-40 + 15√-19,40 - 15√-19
40.0,15.0,5875,0.576,0,0,2,3,(0.5 + 0.5√-19)² (0.5 - 0.5√-19) (6.5 - 0.5√-19),0,40 + 15√-19,-40 - 15√-19
-39.0,15.0,5796,2.554,0,0,0,4,(2) (1.5 + 0.5√-19) (3) (2 + √-19),1,-39 + 15√-19,39 - 15√-19
39.0,15.0,5796,0.588,0,1,0,4,(2) (1.5 - 0.5√-19) (3) (2 - √-19),0,39 + 15√-19,-39 - 15√-19
-43.5,14.5,5887,2.618,0,1,0,2,(1.5 - 0.5√-19) (29),1,-43.5 + 14.5√-19,43.5 - 14.5√-19
43.5,14.5,5887,0.524,0,0,0,2,(1.5 + 0.5√-19) (29),0,43.5 + 14.5√-19,-43.5 - 14.5√-19
-42.5,14.5,5801,2.608,1,0,0,1,'(42.5 - 14.5√-19),1,-42.5 + 14.5√-19,42.5 - 14.5√-19
42.5,14.5,5801,0.534,1,0,0,1,'(42.5 + 14.5√-19),0,42.5 + 14.5√-19,-42.5 - 14.5√-19
-46.0,14.0,5840,2.657,0,0,1,3,(2)² (0.5 + 0.5√-19) (5.5 + 1.5√-19),1,-46 + 14√-19,46 - 14√-19
46.0,14.0,5840,0.485,0,1,1,3,(2)² (0.5 - 0.5√-19) (5.5 - 1.5√-19),0,46 + 14√-19,-46 - 14√-19
-49.5,13.5,5913,2.701,0,1,1,2,(3)² (5.5 - 1.5√-19),1,-49.5 + 13.5√-19,49.5 - 13.5√-19
49.5,13.5,5913,0.441,0,0,1,2,(3)² (5.5 + 1.5√-19),0,49.5 + 13.5√-19,-49.5 - 13.5√-19
-48.5,13.5,5815,2.693,0,1,0,2,(0.5 - 0.5√-19) (30.5 + 3.5√-19),1,-48.5 + 13.5√-19,48.5 - 13.5√-19
48.5,13.5,5815,0.449,0,0,0,2,(0.5 + 0.5√-19) (30.5 - 3.5√-19),0,48.5 + 13.5√-19,-48.5 - 13.5√-19
-30.0,16.0,5764,2.396,0,0,0,3,(2) (2.5 + 0.5√-19) (3.5 + 2.5√-19),1,-30 + 16√-19,30 - 16√-19
30.0,16.0,5764,0.746,0,1,0,3,(2) (2.5 - 0.5√-19) (3.5 - 2.5√-19),0,30 + 16√-19,-30 - 16√-19
-29.0,16.0,5705,2.379,0,0,0,3,(0.5 + 0.5√-19) (1.5 + 0.5√-19) (12 - √-19),1,-29 + 16√-19,29 - 16√-19
29.0,16.0,5705,0.763,0,1,0,3,(0.5 - 0.5√-19) (1.5 - 0.5√-19) (12 + √-19),0,29 + 16√-19,-29 - 16√-19
-28.0,16.0,5648,2.362,0,1,1,2,(2)² (7 - 4√-19),1,-28 + 16√-19,28 - 16√-19
28.0,16.0,5648,0.78,0,0,1,2,(2)² (7 + 4√-19),0,28 + 16√-19,-28 - 16√-19
-34.5,15.5,5755,2.481,0,0,0,2,(0.5 + 0.5√-19) (26 + 5√-19),1,-34.5 + 15.5√-19,34.5 - 15.5√-19
34.5,15.5,5755,0.661,0,1,0,2,(0.5 - 0.5√-19) (26 - 5√-19),0,34.5 + 15.5√-19,-34.5 - 15.5√-19
-33.5,15.5,5687,2.466,0,1,1,2,(2.5 - 0.5√-19)² (6.5 + 0.5√-19),1,-33.5 + 15.5√-19,33.5 - 15.5√-19
33.5,15.5,5687,0.676,0,0,1,2,(2.5 + 0.5√-19)² (6.5 - 0.5√-19),0,33.5 + 15.5√-19,-33.5 - 15.5√-19
-38.0,15.0,5719,2.542,0,0,0,3,(1.5 - 0.5√-19) (√-19) (0.5 + 1.5√-19),1,-38 + 15√-19,38 - 15√-19
38.0,15.0,5719,0.6,0,0,0,3,(1.5 + 0.5√-19) (√-19) (0.5 - 1.5√-19),0,38 + 15√-19,-38 - 15√-19
-37.0,15.0,5644,2.53,0,1,0,3,(2) (3.5 - 0.5√-19) (8 - √-19),1,-37 + 15√-19,37 - 15√-19
37.0,15.0,5644,0.612,0,0,0,3,(2) (3.5 + 0.5√-19) (8 + √-19),0,37 + 15√-19,-37 - 15√-19
-41.5,14.5,5717,2.598,1,0,0,1,'(41.5 - 14.5√-19),1,-41.5 + 14.5√-19,41.5 - 14.5√-19
41.5,14.5,5717,0.544,1,0,0,1,'(41.5 + 14.5√-19),0,41.5 + 14.5√-19,-41.5 - 14.5√-19
-40.5,14.5,5635,2.587,0,0,1,3,(0.5 + 0.5√-19) (1.5 + 0.5√-19)² (2 - √-19),1,-40.5 + 14.5√-19,40.5 - 14.5√-19
40.5,14.5,5635,0.555,0,1,1,3,(0.5 - 0.5√-19) (1.5 - 0.5√-19)² (2 + √-19),0,40.5 + 14.5√-19,-40.5 - 14.5√-19
-45.0,14.0,5749,2.648,1,0,0,1,'(45 - 14√-19),1,-45 + 14√-19,45 - 14√-19
45.0,14.0,5749,0.494,1,0,0,1,'(45 + 14√-19),0,45 + 14√-19,-45 - 14√-19
-44.0,14.0,5660,2.638,0,1,0,3,(2) (0.5 - 0.5√-19) (15.5 + 1.5√-19),1,-44 + 14√-19,44 - 14√-19
44.0,14.0,5660,0.504,0,0,0,3,(2) (0.5 + 0.5√-19) (15.5 - 1.5√-19),0,44 + 14√-19,-44 - 14√-19
-47.5,13.5,5719,2.685,0,1,0,3,(1.5 - 0.5√-19) (√-19) (0.5 - 1.5√-19),1,-47.5 + 13.5√-19,47.5 - 13.5√-19
47.5,13.5,5719,0.457,0,1,0,3,(1.5 + 0.5√-19) (√-19) (0.5 + 1.5√-19),0,47.5 + 13.5√-19,-47.5 - 13.5√-19
-46.5,13.5,5625,2.676,0,1,3,2,(0.5 + 0.5√-19)⁴ (3),1,-46.5 + 13.5√-19,46.5 - 13.5√-19
46.5,13.5,5625,0.466,0,0,3,2,(0.5 - 0.5√-19)⁴ (3),0,46.5 + 13.5√-19,-46.5 - 13.5√-19
-50.0,13.0,5711,2.719,1,0,0,1,'(50 - 13√-19),1,-50 + 13√-19,50 - 13√-19
50.0,13.0,5711,0.423,1,0,0,1,'(50 + 13√-19),0,50 + 13√-19,-50 - 13√-19
-27.0,16.0,5593,2.344,0,1,0,3,(1.5 - 0.5√-19) (3.5 - 0.5√-19) (6.5 + 0.5√-19),1,-27 + 16√-19,27 - 16√-19
27.0,16.0,5593,0.798,0,0,0,3,(1.5 + 0.5√-19) (3.5 + 0.5√-19) (6.5 - 0.5√-19),0,27 + 16√-19,-27 - 16√-19
-26.0,16.0,5540,2.325,0,1,0,3,(2) (0.5 - 0.5√-19) (16.5 + 0.5√-19),1,-26 + 16√-19,26 - 16√-19
26.0,16.0,5540,0.817,0,0,0,3,(2) (0.5 + 0.5√-19) (16.5 - 0.5√-19),0,26 + 16√-19,-26 - 16√-19
-25.0,16.0,5489,2.305,0,1,0,2,(2.5 - 0.5√-19) (19.5 - 2.5√-19),1,-25 + 16√-19,25 - 16√-19
25.0,16.0,5489,0.837,0,0,0,2,(2.5 + 0.5√-19) (19.5 + 2.5√-19),0,25 + 16√-19,-25 - 16√-19
-32.5,15.5,5621,2.452,0,1,0,3,(1.5 - 0.5√-19) (2.5 + 0.5√-19) (5.5 - 1.5√-19),1,-32.5 + 15.5√-19,32.5 - 15.5√-19
32.5,15.5,5621,0.69,0,0,0,3,(1.5 + 0.5√-19) (2.5 - 0.5√-19) (5.5 + 1.5√-19),0,32.5 + 15.5√-19,-32.5 - 15.5√-19
-31.5,15.5,5557,2.436,1,0,0,1,'(31.5 - 15.5√-19),1,-31.5 + 15.5√-19,31.5 - 15.5√-19
31.5,15.5,5557,0.706,1,0,0,1,'(31.5 + 15.5√-19),0,31.5 + 15.5√-19,-31.5 - 15.5√-19
-30.5,15.5,5495,2.42,0,1,0,3,(0.5 - 0.5√-19) (1.5 + 0.5√-19) (9 - 2√-19),1,-30.5 + 15.5√-19,30.5 - 15.5√-19
30.5,15.5,5495,0.722,0,0,0,3,(0.5 + 0.5√-19) (1.5 - 0.5√-19) (9 + 2√-19),0,30.5 + 15.5√-19,-30.5 - 15.5√-19
-36.0,15.0,5571,2.517,0,1,0,2,(3) (12 - 5√-19),1,-36 + 15√-19,36 - 15√-19
36.0,15.0,5571,0.625,0,0,0,2,(3) (12 + 5√-19),0,36 + 15√-19,-36 - 15√-19
-35.0,15.0,5500,2.503,0,0,2,4,(2) (0.5 + 0.5√-19)² (0.5 - 0.5√-19) (2.5 + 0.5√-19),1,-35 + 15√-19,35 - 15√-19
35.0,15.0,5500,0.639,0,1,2,4,(2) (0.5 + 0.5√-19) (0.5 - 0.5√-19)² (2.5 - 0.5√-19),0,35 + 15√-19,-35 - 15√-19
-39.5,14.5,5555,2.576,0,1,0,3,(0.5 - 0.5√-19) (2.5 - 0.5√-19) (5 + 2√-19),1,-39.5 + 14.5√-19,39.5 - 14.5√-19
39.5,14.5,5555,0.566,0,0,0,3,(0.5 + 0.5√-19) (2.5 + 0.5√-19) (5 - 2√-19),0,39.5 + 14.5√-19,-39.5 - 14.5√-19
-38.5,14.5,5477,2.564,1,0,0,1,'(38.5 - 14.5√-19),1,-38.5 + 14.5√-19,38.5 - 14.5√-19
38.5,14.5,5477,0.578,1,0,0,1,'(38.5 + 14.5√-19),0,38.5 + 14.5√-19,-38.5 - 14.5√-19
-43.0,14.0,5573,2.629,1,0,0,1,'(43 - 14√-19),1,-43 + 14√-19,43 - 14√-19
43.0,14.0,5573,0.513,1,0,0,1,'(43 + 14√-19),0,43 + 14√-19,-43 - 14√-19
-42.0,14.0,5488,2.618,0,1,3,3,(2)² (1.5 + 0.5√-19) (1.5 - 0.5√-19)²,1,-42 + 14√-19,42 - 14√-19
42.0,14.0,5488,0.524,0,0,3,3,(2)² (1.5 + 0.5√-19)² (1.5 - 0.5√-19),0,42 + 14√-19,-42 - 14√-19
-45.5,13.5,5533,2.667,0,1,0,2,(2.5 - 0.5√-19) (22 - √-19),1,-45.5 + 13.5√-19,45.5 - 13.5√-19
45.5,13.5,5533,0.475,0,0,0,2,(2.5 + 0.5√-19) (22 + √-19),0,45.5 + 13.5√-19,-45.5 - 13.5√-19
-49.0,13.0,5612,2.711,0,1,0,3,(2) (2 - √-19) (7.5 + 0.5√-19),1,-49 + 13√-19,49 - 13√-19
49.0,13.0,5612,0.431,0,0,0,3,(2) (2 + √-19) (7.5 - 0.5√-19),0,49 + 13√-19,-49 - 13√-19
-48.0,13.0,5515,2.703,0,1,0,2,(0.5 - 0.5√-19) (29.5 + 3.5√-19),1,-48 + 13√-19,48 - 13√-19
48.0,13.0,5515,0.439,0,0,0,2,(0.5 + 0.5√-19) (29.5 - 3.5√-19),0,48 + 13√-19,-48 - 13√-19
-24.0,16.0,5440,2.285,0,0,2,3,(2)³ (0.5 + 0.5√-19) (3.5 + 0.5√-19),1,-24 + 16√-19,24 - 16√-19
24.0,16.0,5440,0.857,0,1,2,3,(2)³ (0.5 - 0.5√-19) (3.5 - 0.5√-19),0,24 + 16√-19,-24 - 16√-19
-23.0,16.0,5393,2.264,1,0,0,1,'(23 - 16√-19),1,-23 + 16√-19,23 - 16√-19
23.0,16.0,5393,0.878,1,0,0,1,'(23 + 16√-19),0,23 + 16√-19,-23 - 16√-19
-22.0,16.0,5348,2.242,0,0,0,3,(2) (1.5 + 0.5√-19) (8.5 + 2.5√-19),1,-22 + 16√-19,22 - 16√-19
