-5.0,1.0,-28,2.808,0,0,0,2,(2) (2.5 - 0.5√53),1,-5 + √53,5 - √53
9.0,1.0,28,0.19,0,2,0,2,(2) (2.5 - 0.5√53),0,9 + √53,-9 - √53
-9.0,1.0,28,2.951,0,5,0,2,(2) (2.5 + 0.5√53),1,-9 + √53,9 - √53
44.0,6.0,28,0.232,0,2,0,2,(2) (2.5 + 0.5√53),0,44 + 6√53,-44 - 6√53
-44.0,6.0,28,2.91,0,5,0,2,(2) (2.5 - 0.5√53),1,-44 + 6√53,44 - 6√53
6.5,0.5,29,0.132,1,0,0,0,'(6.5 + 0.5√53),2,6.5 + 0.5√53,-6.5 - 0.5√53,6.5 + 0.5√53
-6.5,0.5,29,3.009,1,1,0,0,'(6.5 - 0.5√53),2,-6.5 + 0.5√53,6.5 - 0.5√53,6.5 - 0.5√53
9.5,1.5,-29,0.267,1,3,0,1,(6.5 - 0.5√53),2,9.5 + 1.5√53,-9.5 - 1.5√53,6.5 - 0.5√53
-9.5,1.5,-29,2.875,1,4,0,1,(6.5 + 0.5√53),2,-9.5 + 1.5√53,9.5 - 1.5√53,6.5 + 0.5√53
36.0,5.0,-29,0.236,1,2,0,1,(6.5 + 0.5√53),2,36 + 5√53,-36 - 5√53,6.5 + 0.5√53
-36.0,5.0,-29,2.906,1,5,0,1,(6.5 - 0.5√53),2,-36 + 5√53,36 - 5√53,6.5 - 0.5√53
6,0,36,0.0,0,0,0,2,(2) (3),0,6,-6
21.0,3.0,-36,0.243,0,2,0,2,(2) (3),0,21 + 3√53,-21 - 3√53
-21.0,3.0,-36,2.899,0,4,0,2,(2) (3),1,-21 + 3√53,21 - 3√53
4.0,1.0,-37,0.409,1,0,0,0,'(4 + √53),2,4 + √53,-4 - √53,4 + √53
-4.0,1.0,-37,2.733,1,1,0,0,'(4 - √53),2,-4 + √53,4 - √53,4 - √53
12.5,1.5,37,0.205,1,2,0,1,(4 - √53),2,12.5 + 1.5√53,-12.5 - 1.5√53,4 - √53
-12.5,1.5,37,2.937,1,5,0,1,(4 + √53),2,-12.5 + 1.5√53,12.5 - 1.5√53,4 + √53
40.5,5.5,37,0.231,1,2,0,1,(4 + √53),2,40.5 + 5.5√53,-40.5 - 5.5√53,4 + √53
-40.5,5.5,37,2.911,1,5,0,1,(4 - √53),2,-40.5 + 5.5√53,40.5 - 5.5√53,4 - √53
7.5,0.5,43,0.115,1,0,0,0,'(7.5 + 0.5√53),2,7.5 + 0.5√53,-7.5 - 0.5√53,7.5 + 0.5√53
-7.5,0.5,43,3.027,1,1,0,0,'(7.5 - 0.5√53),2,-7.5 + 0.5√53,7.5 - 0.5√53,7.5 - 0.5√53
13.0,2.0,-43,0.26,1,3,0,1,(7.5 - 0.5√53),2,13 + 2√53,-13 - 2√53,7.5 - 0.5√53
-13.0,2.0,-43,2.881,1,4,0,1,(7.5 + 0.5√53),2,-13 + 2√53,13 - 2√53,7.5 + 0.5√53
39.5,5.5,-43,0.237,1,2,0,1,(7.5 + 0.5√53),2,39.5 + 5.5√53,-39.5 - 5.5√53,7.5 + 0.5√53
-39.5,5.5,-43,2.905,1,5,0,1,(7.5 - 0.5√53),2,-39.5 + 5.5√53,39.5 - 5.5√53,7.5 - 0.5√53
3.0,1.0,-44,0.524,0,0,0,2,(2) (1.5 + 0.5√53),0,3 + √53,-3 - √53
-3.0,1.0,-44,2.618,0,0,0,2,(2) (1.5 - 0.5√53),1,-3 + √53,3 - √53
16.0,2.0,44,0.213,0,2,0,2,(2) (1.5 - 0.5√53),0,16 + 2√53,-16 - 2√53
-16.0,2.0,44,2.928,0,5,0,2,(2) (1.5 + 0.5√53),1,-16 + 2√53,16 - 2√53
37.0,5.0,44,0.23,0,2,0,2,(2) (1.5 + 0.5√53),0,37 + 5√53,-37 - 5√53
-37.0,5.0,44,2.912,0,5,0,2,(2) (1.5 - 0.5√53),1,-37 + 5√53,37 - 5√53
8.5,1.5,-47,0.297,1,0,0,0,'(8.5 + 1.5√53),2,8.5 + 1.5√53,-8.5 - 1.5√53,8.5 + 1.5√53
-8.5,1.5,-47,2.845,1,1,0,0,'(8.5 - 1.5√53),2,-8.5 + 1.5√53,8.5 - 1.5√53,8.5 - 1.5√53
10.0,1.0,47,0.171,1,2,0,1,(8.5 - 1.5√53),2,10 + √53,-10 - √53,8.5 - 1.5√53
-10.0,1.0,47,2.97,1,5,0,1,(8.5 + 1.5√53),2,-10 + √53,10 - √53,8.5 + 1.5√53
2.0,1.0,-49,0.714,0,2,1,1,(2.5 - 0.5√53)²,0,2 + √53,-2 - √53
-2.0,1.0,-49,2.428,0,4,1,1,(2.5 + 0.5√53)²,1,-2 + √53,2 - √53
7,0,49,0.0,0,0,1,2,(2.5 + 0.5√53) (2.5 - 0.5√53),0,7,-7
19.5,2.5,49,0.219,0,0,1,1,(2.5 + 0.5√53)²,0,19.5 + 2.5√53,-19.5 - 2.5√53
-19.5,2.5,49,2.923,0,1,1,1,(2.5 - 0.5√53)²,1,-19.5 + 2.5√53,19.5 - 2.5√53
24.5,3.5,-49,0.243,0,2,1,2,(2.5 + 0.5√53) (2.5 - 0.5√53),0,24.5 + 3.5√53,-24.5 - 3.5√53
-24.5,3.5,-49,2.899,0,4,1,2,(2.5 + 0.5√53) (2.5 - 0.5√53),1,-24.5 + 3.5√53,24.5 - 3.5√53
33.5,4.5,49,0.229,0,6,1,1,(2.5 - 0.5√53)²,0,33.5 + 4.5√53,-33.5 - 4.5√53
-33.5,4.5,49,2.913,0,8,1,1,(2.5 + 0.5√53)²,1,-33.5 + 4.5√53,33.5 - 4.5√53
1.0,1.0,-52,1.047,0,0,0,2,(2) (0.5 + 0.5√53),0,1 + √53,-1 - √53
-1.0,1.0,-52,2.094,0,0,0,2,(2) (0.5 - 0.5√53),1,-1 + √53,1 - √53
23.0,3.0,52,0.222,0,2,0,2,(2) (0.5 - 0.5√53),0,23 + 3√53,-23 - 3√53
-23.0,3.0,52,2.919,0,5,0,2,(2) (0.5 + 0.5√53),1,-23 + 3√53,23 - 3√53
30.0,4.0,52,0.227,0,2,0,2,(2) (0.5 + 0.5√53),0,30 + 4√53,-30 - 4√53
-30.0,4.0,52,2.915,0,5,0,2,(2) (0.5 - 0.5√53),1,-30 + 4√53,30 - 4√53
0.0,1.0,-53,1.571,1,0,0,0,'(√53),2,√53,-√53,√53
26.5,3.5,53,0.225,1,2,0,1,(√53),2,26.5 + 3.5√53,-26.5 - 3.5√53,√53
-26.5,3.5,53,2.917,1,5,0,1,(√53),2,-26.5 + 3.5√53,26.5 - 3.5√53,√53
8.5,0.5,59,0.102,1,0,0,0,'(8.5 + 0.5√53),2,8.5 + 0.5√53,-8.5 - 0.5√53,8.5 + 0.5√53
-8.5,0.5,59,3.04,1,1,0,0,'(8.5 - 0.5√53),2,-8.5 + 0.5√53,8.5 - 0.5√53,8.5 - 0.5√53
16.5,2.5,-59,0.257,1,3,0,1,(8.5 - 0.5√53),2,16.5 + 2.5√53,-16.5 - 2.5√53,8.5 - 0.5√53
-16.5,2.5,-59,2.885,1,4,0,1,(8.5 + 0.5√53),2,-16.5 + 2.5√53,16.5 - 2.5√53,8.5 + 0.5√53
43.0,6.0,-59,0.237,1,2,0,1,(8.5 + 0.5√53),2,43 + 6√53,-43 - 6√53,8.5 + 0.5√53
-43.0,6.0,-59,2.904,1,5,0,1,(8.5 - 0.5√53),2,-43 + 6√53,43 - 6√53,8.5 - 0.5√53
7.5,1.5,-63,0.333,0,0,0,2,(2.5 + 0.5√53) (3),0,7.5 + 1.5√53,-7.5 - 1.5√53
-7.5,1.5,-63,2.808,0,0,0,2,(2.5 - 0.5√53) (3),1,-7.5 + 1.5√53,7.5 - 1.5√53
13.5,1.5,63,0.19,0,2,0,2,(2.5 - 0.5√53) (3),0,13.5 + 1.5√53,-13.5 - 1.5√53
-13.5,1.5,63,2.951,0,5,0,2,(2.5 + 0.5√53) (3),1,-13.5 + 1.5√53,13.5 - 1.5√53
8,0,64,0.0,0,0,2,1,(2)³,0,8,-8
28.0,4.0,-64,0.243,0,2,2,1,(2)³,0,28 + 4√53,-28 - 4√53
-28.0,4.0,-64,2.899,0,4,2,1,(2)³,1,-28 + 4√53,28 - 4√53
11.0,1.0,68,0.156,0,0,0,2,(2) (5.5 + 0.5√53),0,11 + √53,-11 - √53
-11.0,1.0,68,2.985,0,0,0,2,(2) (5.5 - 0.5√53),1,-11 + √53,11 - √53
12.0,2.0,-68,0.281,0,3,0,2,(2) (5.5 - 0.5√53),0,12 + 2√53,-12 - 2√53
-12.0,2.0,-68,2.861,0,4,0,2,(2) (5.5 + 0.5√53),1,-12 + 2√53,12 - 2√53
6.5,1.5,-77,0.38,0,2,0,2,(2.5 - 0.5√53) (1.5 - 0.5√53),0,6.5 + 1.5√53,-6.5 - 1.5√53
-6.5,1.5,-77,2.761,0,4,0,2,(2.5 + 0.5√53) (1.5 + 0.5√53),1,-6.5 + 1.5√53,6.5 - 1.5√53
9.5,0.5,77,0.091,0,0,0,2,(2.5 + 0.5√53) (1.5 - 0.5√53),0,9.5 + 0.5√53,-9.5 - 0.5√53
-9.5,0.5,77,3.051,0,1,0,2,(2.5 - 0.5√53) (1.5 + 0.5√53),1,-9.5 + 0.5√53,9.5 - 0.5√53
17.0,2.0,77,0.201,0,0,0,2,(2.5 + 0.5√53) (1.5 + 0.5√53),0,17 + 2√53,-17 - 2√53
-17.0,2.0,77,2.941,0,1,0,2,(2.5 - 0.5√53) (1.5 - 0.5√53),1,-17 + 2√53,17 - 2√53
20.0,3.0,-77,0.254,0,2,0,2,(2.5 - 0.5√53) (1.5 + 0.5√53),0,20 + 3√53,-20 - 3√53
-20.0,3.0,-77,2.887,0,4,0,2,(2.5 + 0.5√53) (1.5 - 0.5√53),1,-20 + 3√53,20 - 3√53
46.5,6.5,-77,0.238,0,2,0,2,(2.5 + 0.5√53) (1.5 - 0.5√53),0,46.5 + 6.5√53,-46.5 - 6.5√53
-46.5,6.5,-77,2.904,0,4,0,2,(2.5 - 0.5√53) (1.5 + 0.5√53),1,-46.5 + 6.5√53,46.5 - 6.5√53
9,0,81,0.0,0,0,1,1,(3)²,0,9,-9
31.5,4.5,-81,0.243,0,2,1,1,(3)²,0,31.5 + 4.5√53,-31.5 - 4.5√53
-31.5,4.5,-81,2.899,0,4,1,1,(3)²,1,-31.5 + 4.5√53,31.5 - 4.5√53
5.5,1.5,-89,0.441,1,0,0,0,'(5.5 + 1.5√53),2,5.5 + 1.5√53,-5.5 - 1.5√53,5.5 + 1.5√53
-5.5,1.5,-89,2.7,1,1,0,0,'(5.5 - 1.5√53),2,-5.5 + 1.5√53,5.5 - 1.5√53,5.5 - 1.5√53
20.5,2.5,89,0.208,1,2,0,1,(5.5 - 1.5√53),2,20.5 + 2.5√53,-20.5 - 2.5√53,5.5 - 1.5√53
-20.5,2.5,89,2.933,1,5,0,1,(5.5 + 1.5√53),2,-20.5 + 2.5√53,20.5 - 2.5√53,5.5 + 1.5√53
11.0,2.0,-91,0.305,0,2,0,2,(2.5 - 0.5√53) (0.5 - 0.5√53),0,11 + 2√53,-11 - 2√53
-11.0,2.0,-91,2.837,0,4,0,2,(2.5 + 0.5√53) (0.5 + 0.5√53),1,-11 + 2√53,11 - 2√53
12.0,1.0,91,0.143,0,0,0,2,(2.5 + 0.5√53) (0.5 - 0.5√53),0,12 + √53,-12 - √53
-12.0,1.0,91,2.998,0,1,0,2,(2.5 - 0.5√53) (0.5 + 0.5√53),1,-12 + √53,12 - √53
14.5,1.5,91,0.177,0,0,0,2,(2.5 + 0.5√53) (0.5 + 0.5√53),0,14.5 + 1.5√53,-14.5 - 1.5√53
-14.5,1.5,91,2.964,0,1,0,2,(2.5 - 0.5√53) (0.5 - 0.5√53),1,-14.5 + 1.5√53,14.5 - 1.5√53
15.5,2.5,-91,0.272,0,2,0,2,(2.5 - 0.5√53) (0.5 + 0.5√53),0,15.5 + 2.5√53,-15.5 - 2.5√53
-15.5,2.5,-91,2.869,0,4,0,2,(2.5 + 0.5√53) (0.5 - 0.5√53),1,-15.5 + 2.5√53,15.5 - 2.5√53
10.5,0.5,97,0.082,1,0,0,0,'(10.5 + 0.5√53),2,10.5 + 0.5√53,-10.5 - 0.5√53,10.5 + 0.5√53
-10.5,0.5,97,3.059,1,1,0,0,'(10.5 - 0.5√53),2,-10.5 + 0.5√53,10.5 - 0.5√53,10.5 - 0.5√53
23.5,3.5,-97,0.252,1,3,0,1,(10.5 - 0.5√53),2,23.5 + 3.5√53,-23.5 - 3.5√53,10.5 - 0.5√53
-23.5,3.5,-97,2.889,1,4,0,1,(10.5 + 0.5√53),2,-23.5 + 3.5√53,23.5 - 3.5√53,10.5 + 0.5√53
50.0,7.0,-97,0.238,1,2,0,1,(10.5 + 0.5√53),2,50 + 7√53,-50 - 7√53,10.5 + 0.5√53
-50.0,7.0,-97,2.904,1,5,0,1,(10.5 - 0.5√53),2,-50 + 7√53,50 - 7√53,10.5 - 0.5√53
4.5,1.5,-99,0.524,0,0,0,2,(3) (1.5 + 0.5√53),0,4.5 + 1.5√53,-4.5 - 1.5√53
-4.5,1.5,-99,2.618,0,0,0,2,(3) (1.5 - 0.5√53),1,-4.5 + 1.5√53,4.5 - 1.5√53
24.0,3.0,99,0.213,0,2,0,2,(3) (1.5 - 0.5√53),0,24 + 3√53,-24 - 3√53
-24.0,3.0,99,2.928,0,5,0,2,(3) (1.5 + 0.5√53),1,-24 + 3√53,24 - 3√53
10,0,100,0.0,0,0,0,2,(2) (5),0,10,-10
35.0,5.0,-100,0.243,0,2,0,2,(2) (5),0,35 + 5√53,-35 - 5√53
-35.0,5.0,-100,2.899,0,4,0,2,(2) (5),1,-35 + 5√53,35 - 5√53
3.5,1.5,-107,0.639,1,0,0,0,'(3.5 + 1.5√53),2,3.5 + 1.5√53,-3.5 - 1.5√53,3.5 + 1.5√53
-3.5,1.5,-107,2.503,1,1,0,0,'(3.5 - 1.5√53),2,-3.5 + 1.5√53,3.5 - 1.5√53,3.5 - 1.5√53
27.5,3.5,107,0.217,1,2,0,1,(3.5 - 1.5√53),2,27.5 + 3.5√53,-27.5 - 3.5√53,3.5 - 1.5√53
-27.5,3.5,107,2.925,1,5,0,1,(3.5 + 1.5√53),2,-27.5 + 3.5√53,27.5 - 3.5√53,3.5 + 1.5√53
10.0,2.0,-112,0.333,0,0,1,2,(2)² (2.5 + 0.5√53),0,10 + 2√53,-10 - 2√53
-10.0,2.0,-112,2.808,0,0,1,2,(2)² (2.5 - 0.5√53),1,-10 + 2√53,10 - 2√53
18.0,2.0,112,0.19,0,2,1,2,(2)² (2.5 - 0.5√53),0,18 + 2√53,-18 - 2√53
-18.0,2.0,112,2.951,0,5,1,2,(2)² (2.5 + 0.5√53),1,-18 + 2√53,18 - 2√53
2.5,1.5,-113,0.805,1,0,0,0,'(2.5 + 1.5√53),2,2.5 + 1.5√53,-2.5 - 1.5√53,2.5 + 1.5√53
-2.5,1.5,-113,2.337,1,1,0,0,'(2.5 - 1.5√53),2,-2.5 + 1.5√53,2.5 - 1.5√53,2.5 - 1.5√53
31.0,4.0,113,0.22,1,2,0,1,(2.5 - 1.5√53),2,31 + 4√53,-31 - 4√53,2.5 - 1.5√53
-31.0,4.0,113,2.922,1,5,0,1,(2.5 + 1.5√53),2,-31 + 4√53,31 - 4√53,2.5 + 1.5√53
48.5,6.5,113,0.228,1,2,0,1,(2.5 + 1.5√53),2,48.5 + 6.5√53,-48.5 - 6.5√53,2.5 + 1.5√53
-48.5,6.5,113,2.914,1,5,0,1,(2.5 - 1.5√53),2,-48.5 + 6.5√53,48.5 - 6.5√53,2.5 - 1.5√53
13.0,1.0,116,0.132,0,0,0,2,(2) (6.5 + 0.5√53),0,13 + √53,-13 - √53
-13.0,1.0,116,3.009,0,0,0,2,(2) (6.5 - 0.5√53),1,-13 + √53,13 - √53
19.0,3.0,-116,0.267,0,3,0,2,(2) (6.5 - 0.5√53),0,19 + 3√53,-19 - 3√53
-19.0,3.0,-116,2.875,0,4,0,2,(2) (6.5 + 0.5√53),1,-19 + 3√53,19 - 3√53
1.5,1.5,-117,1.047,0,0,0,2,(3) (0.5 + 0.5√53),0,1.5 + 1.5√53,-1.5 - 1.5√53
-1.5,1.5,-117,2.094,0,0,0,2,(3) (0.5 - 0.5√53),1,-1.5 + 1.5√53,1.5 - 1.5√53
34.5,4.5,117,0.222,0,2,0,2,(3) (0.5 - 0.5√53),0,34.5 + 4.5√53,-34.5 - 4.5√53
-34.5,4.5,117,2.919,0,5,0,2,(3) (0.5 + 0.5√53),1,-34.5 + 4.5√53,34.5 - 4.5√53
45.0,6.0,117,0.227,0,2,0,2,(3) (0.5 + 0.5√53),0,45 + 6√53,-45 - 6√53
-45.0,6.0,117,2.915,0,5,0,2,(3) (0.5 - 0.5√53),1,-45 + 6√53,45 - 6√53
0.5,1.5,-119,1.381,0,1,0,2,(2.5 + 0.5√53) (5.5 - 0.5√53),0,0.5 + 1.5√53,-0.5 - 1.5√53
-0.5,1.5,-119,1.761,0,0,0,2,(2.5 - 0.5√53) (5.5 + 0.5√53),1,-0.5 + 1.5√53,0.5 - 1.5√53
11.5,0.5,119,0.075,0,3,0,2,(2.5 - 0.5√53) (5.5 - 0.5√53),0,11.5 + 0.5√53,-11.5 - 0.5√53
-11.5,0.5,119,3.066,0,5,0,2,(2.5 + 0.5√53) (5.5 + 0.5√53),1,-11.5 + 0.5√53,11.5 - 0.5√53
27.0,4.0,-119,0.251,0,0,0,2,(2.5 + 0.5√53) (5.5 + 0.5√53),0,27 + 4√53,-27 - 4√53
-27.0,4.0,-119,2.89,0,1,0,2,(2.5 - 0.5√53) (5.5 - 0.5√53),1,-27 + 4√53,27 - 4√53
38.0,5.0,119,0.224,0,2,0,2,(2.5 - 0.5√53) (5.5 + 0.5√53),0,38 + 5√53,-38 - 5√53
-38.0,5.0,119,2.918,0,4,0,2,(2.5 + 0.5√53) (5.5 - 0.5√53),1,-38 + 5√53,38 - 5√53
41.5,5.5,119,0.226,0,3,0,2,(2.5 + 0.5√53) (5.5 - 0.5√53),0,41.5 + 5.5√53,-41.5 - 5.5√53
-41.5,5.5,119,2.916,0,5,0,2,(2.5 - 0.5√53) (5.5 + 0.5√53),1,-41.5 + 5.5√53,41.5 - 5.5√53
11,0,121,0.0,0,0,1,2,(1.5 + 0.5√53) (1.5 - 0.5√53),0,11,-11
14.5,2.5,-121,0.29,0,2,1,1,(1.5 - 0.5√53)²,0,14.5 + 2.5√53,-14.5 - 2.5√53
-14.5,2.5,-121,2.851,0,4,1,1,(1.5 + 0.5√53)²,1,-14.5 + 2.5√53,14.5 - 2.5√53
15.5,1.5,121,0.166,0,0,1,1,(1.5 + 0.5√53)²,0,15.5 + 1.5√53,-15.5 - 1.5√53
-15.5,1.5,121,2.976,0,1,1,1,(1.5 - 0.5√53)²,1,-15.5 + 1.5√53,15.5 - 1.5√53
38.5,5.5,-121,0.243,0,2,1,2,(1.5 + 0.5√53) (1.5 - 0.5√53),0,38.5 + 5.5√53,-38.5 - 5.5√53
-38.5,5.5,-121,2.899,0,4,1,2,(1.5 + 0.5√53) (1.5 - 0.5√53),1,-38.5 + 5.5√53,38.5 - 5.5√53
9.0,2.0,-131,0.367,1,0,0,0,'(9 + 2√53),2,9 + 2√53,-9 - 2√53,9 + 2√53
-9.0,2.0,-131,2.774,1,1,0,0,'(9 - 2√53),2,-9 + 2√53,9 - 2√53,9 - 2√53
21.5,2.5,131,0.199,1,2,0,1,(9 - 2√53),2,21.5 + 2.5√53,-21.5 - 2.5√53,9 - 2√53
-21.5,2.5,131,2.943,1,5,0,1,(9 + 2√53),2,-21.5 + 2.5√53,21.5 - 2.5√53,9 + 2√53
12.5,0.5,143,0.069,0,0,0,2,(1.5 + 0.5√53) (0.5 - 0.5√53),0,12.5 + 0.5√53,-12.5 - 0.5√53
-12.5,0.5,143,3.072,0,1,0,2,(1.5 - 0.5√53) (0.5 + 0.5√53),1,-12.5 + 0.5√53,12.5 - 0.5√53
14.0,1.0,143,0.123,0,0,0,2,(1.5 + 0.5√53) (0.5 + 0.5√53),0,14 + √53,-14 - √53
-14.0,1.0,143,3.019,0,1,0,2,(1.5 - 0.5√53) (0.5 - 0.5√53),1,-14 + √53,14 - √53
22.5,3.5,-143,0.263,0,2,0,2,(1.5 - 0.5√53) (0.5 - 0.5√53),0,22.5 + 3.5√53,-22.5 - 3.5√53
-22.5,3.5,-143,2.878,0,4,0,2,(1.5 + 0.5√53) (0.5 + 0.5√53),1,-22.5 + 3.5√53,22.5 - 3.5√53
30.5,4.5,-143,0.25,0,2,0,2,(1.5 - 0.5√53) (0.5 + 0.5√53),0,30.5 + 4.5√53,-30.5 - 4.5√53
-30.5,4.5,-143,2.891,0,4,0,2,(1.5 + 0.5√53) (0.5 - 0.5√53),1,-30.5 + 4.5√53,30.5 - 4.5√53
12,0,144,0.0,0,0,1,2,(2)² (3),0,12,-12
42.0,6.0,-144,0.243,0,2,1,2,(2)² (3),0,42 + 6√53,-42 - 6√53
-42.0,6.0,-144,2.899,0,4,1,2,(2)² (3),1,-42 + 6√53,42 - 6√53
8.0,2.0,-148,0.409,0,0,0,2,(2) (4 + √53),0,8 + 2√53,-8 - 2√53
-8.0,2.0,-148,2.733,0,0,0,2,(2) (4 - √53),1,-8 + 2√53,8 - 2√53
25.0,3.0,148,0.205,0,2,0,2,(2) (4 - √53),0,25 + 3√53,-25 - 3√53
-25.0,3.0,148,2.937,0,5,0,2,(2) (4 + √53),1,-25 + 3√53,25 - 3√53
13.5,2.5,-149,0.31,1,0,0,0,'(13.5 + 2.5√53),2,13.5 + 2.5√53,-13.5 - 2.5√53,13.5 + 2.5√53
-13.5,2.5,-149,2.831,1,1,0,0,'(13.5 - 2.5√53),2,-13.5 + 2.5√53,13.5 - 2.5√53,13.5 - 2.5√53
19.0,2.0,149,0.18,1,2,0,1,(13.5 - 2.5√53),2,19 + 2√53,-19 - 2√53,13.5 - 2.5√53
