Re,Im,Norm,Agr,Prime,Assoc,Primes,Distinct,Factor,TextIndex,Text
0,0,0,0,0,0,0,0,'(0),0,0,0,0,0,0,0
1,0,1,0.0,0,0,0,0,,0,1,-1
30.5,2.5,-1,0.141,0,2,0,0,,2,30.5 + 2.5√149,-30.5 - 2.5√149
-30.5,2.5,-1,3.001,0,4,0,0,,2,-30.5 + 2.5√149,30.5 - 2.5√149
2,0,4,0.0,1,0,0,0,'(2),2,2,-2,2
6.5,0.5,5,0.132,1,0,0,0,'(6.5 + 0.5√149),2,6.5 + 0.5√149,-6.5 - 0.5√149,6.5 + 0.5√149
-6.5,0.5,5,3.009,1,1,0,0,'(6.5 - 0.5√149),2,-6.5 + 0.5√149,6.5 - 0.5√149,6.5 - 0.5√149
12.0,1.0,-5,0.143,1,3,0,1,(6.5 - 0.5√149),2,12 + √149,-12 - √149,6.5 - 0.5√149
-12.0,1.0,-5,2.998,1,4,0,1,(6.5 + 0.5√149),2,-12 + √149,12 - √149,6.5 + 0.5√149
5.5,0.5,-7,0.156,1,0,0,0,'(5.5 + 0.5√149),2,5.5 + 0.5√149,-5.5 - 0.5√149,5.5 + 0.5√149
-5.5,0.5,-7,2.985,1,1,0,0,'(5.5 - 0.5√149),2,-5.5 + 0.5√149,5.5 - 0.5√149,5.5 - 0.5√149
18.5,1.5,7,0.14,1,2,0,1,(5.5 - 0.5√149),2,18.5 + 1.5√149,-18.5 - 1.5√149,5.5 - 0.5√149
-18.5,1.5,7,3.002,1,5,0,1,(5.5 + 0.5√149),2,-18.5 + 1.5√149,18.5 - 1.5√149,5.5 + 0.5√149
3,0,9,0.0,1,0,0,0,'(3),2,3,-3,3
4,0,16,0.0,0,0,1,1,(2)²,0,4,-4
4.5,0.5,-17,0.19,1,0,0,0,'(4.5 + 0.5√149),2,4.5 + 0.5√149,-4.5 - 0.5√149,4.5 + 0.5√149
-4.5,0.5,-17,2.951,1,1,0,0,'(4.5 - 0.5√149),2,-4.5 + 0.5√149,4.5 - 0.5√149,4.5 - 0.5√149
49.0,4.0,17,0.14,1,2,0,1,(4.5 - 0.5√149),2,49 + 4√149,-49 - 4√149,4.5 - 0.5√149
-49.0,4.0,17,3.001,1,5,0,1,(4.5 + 0.5√149),2,-49 + 4√149,49 - 4√149,4.5 + 0.5√149
7.5,0.5,19,0.115,1,0,0,0,'(7.5 + 0.5√149),2,7.5 + 0.5√149,-7.5 - 0.5√149,7.5 + 0.5√149
-7.5,0.5,19,3.027,1,1,0,0,'(7.5 - 0.5√149),2,-7.5 + 0.5√149,7.5 - 0.5√149,7.5 - 0.5√149
42.5,3.5,-19,0.142,1,3,0,1,(7.5 - 0.5√149),2,42.5 + 3.5√149,-42.5 - 3.5√149,7.5 - 0.5√149
-42.5,3.5,-19,3.0,1,4,0,1,(7.5 + 0.5√149),2,-42.5 + 3.5√149,42.5 - 3.5√149,7.5 + 0.5√149
13.0,1.0,20,0.132,0,0,0,2,(2) (6.5 + 0.5√149),0,13 + √149,-13 - √149
-13.0,1.0,20,3.009,0,0,0,2,(2) (6.5 - 0.5√149),1,-13 + √149,13 - √149
24.0,2.0,-20,0.143,0,3,0,2,(2) (6.5 - 0.5√149),0,24 + 2√149,-24 - 2√149
-24.0,2.0,-20,2.998,0,4,0,2,(2) (6.5 + 0.5√149),1,-24 + 2√149,24 - 2√149
3.5,0.5,-25,0.243,0,2,1,1,(6.5 - 0.5√149)²,0,3.5 + 0.5√149,-3.5 - 0.5√149
-3.5,0.5,-25,2.899,0,4,1,1,(6.5 + 0.5√149)²,1,-3.5 + 0.5√149,3.5 - 0.5√149
5,0,25,0.0,0,1,1,2,(6.5 + 0.5√149) (6.5 - 0.5√149),0,5,-5
11.0,1.0,-28,0.156,0,0,0,2,(2) (5.5 + 0.5√149),0,11 + √149,-11 - √149
-11.0,1.0,-28,2.985,0,0,0,2,(2) (5.5 - 0.5√149),1,-11 + √149,11 - √149
37.0,3.0,28,0.14,0,2,0,2,(2) (5.5 - 0.5√149),0,37 + 3√149,-37 - 3√149
-37.0,3.0,28,3.002,0,5,0,2,(2) (5.5 + 0.5√149),1,-37 + 3√149,37 - 3√149
17.5,1.5,-29,0.147,1,0,0,0,'(17.5 + 1.5√149),2,17.5 + 1.5√149,-17.5 - 1.5√149,17.5 + 1.5√149
-17.5,1.5,-29,2.994,1,1,0,0,'(17.5 - 1.5√149),2,-17.5 + 1.5√149,17.5 - 1.5√149,17.5 - 1.5√149
25.0,2.0,29,0.138,1,2,0,1,(17.5 - 1.5√149),2,25 + 2√149,-25 - 2√149,17.5 - 1.5√149
-25.0,2.0,29,3.004,1,5,0,1,(17.5 + 1.5√149),2,-25 + 2√149,25 - 2√149,17.5 + 1.5√149
2.5,0.5,-31,0.333,1,0,0,0,'(2.5 + 0.5√149),2,2.5 + 0.5√149,-2.5 - 0.5√149,2.5 + 0.5√149
-2.5,0.5,-31,2.808,1,1,0,0,'(2.5 - 0.5√149),2,-2.5 + 0.5√149,2.5 - 0.5√149,2.5 - 0.5√149
