Re,Im,Norm,Agr,Prime,Assoc,Primes,Distinct,Factor,TextIndex,Text
0,0,0,0,0,0,0,0,'(0),0,0,0,0,0,0,0
1,0,1,0.0,0,0,0,0,,0,1,-1
2,0,4,0.0,0,-1,1,1,(?),-1,2,-2
11.0,1,-6,0.091,0,-1,0,2,(?),-1,11 + √127,-11 - √127
-11.0,1,-6,3.051,0,-1,0,2,(?),-1,-11 + √127,11 - √127
45.0,4,-7,0.089,1,0,0,0,'(45 + 4√127),2,45 + 4√127,-45 - 4√127,45 + 4√127
-45.0,4,-7,3.053,1,1,0,0,'(45 - 4√127),2,-45 + 4√127,45 - 4√127,45 - 4√127
3,0,9,0.0,0,-1,1,1,(?),-1,3,-3
34.0,3,13,0.088,1,0,0,0,'(34 + 3√127),2,34 + 3√127,-34 - 3√127,34 + 3√127
-34.0,3,13,3.054,1,1,0,0,'(34 - 3√127),2,-34 + 3√127,34 - 3√127,34 - 3√127
4,0,16,0.0,0,-1,3,1,(?),-1,4,-4
12.0,1,17,0.083,1,0,0,0,'(12 + √127),2,12 + √127,-12 - √127,12 + √127
-12.0,1,17,3.058,1,1,0,0,'(12 - √127),2,-12 + √127,12 - √127,12 - √127
23.0,2,21,0.087,0,-1,0,2,(45 - 4√127) (?),-1,23 + 2√127,-23 - 2√127
-23.0,2,21,3.055,0,-1,0,2,(45 + 4√127) (?),-1,-23 + 2√127,23 - 2√127
22.0,2,-24,0.091,0,-1,2,2,(?),-1,22 + 2√127,-22 - 2√127
-22.0,2,-24,3.051,0,-1,2,2,(?),-1,-22 + 2√127,22 - 2√127
5,0,25,0.0,1,0,0,0,'(5),2,5,-5,5
10.0,1,-27,0.1,0,-1,2,1,(?),-1,10 + √127,-10 - √127
-10.0,1,-27,3.042,0,-1,2,1,(?),-1,-10 + √127,10 - √127
6,0,36,0.0,0,-1,2,2,(?),-1,6,-6
13.0,1,42,0.077,0,-1,0,3,(45 + 4√127) (?),-1,13 + √127,-13 - √127
-13.0,1,42,3.065,0,-1,0,3,(45 - 4√127) (?),-1,-13 + √127,13 - √127
9.0,1,-46,0.111,0,-1,0,2,(?),-1,9 + √127,-9 - √127
-9.0,1,-46,3.031,0,-1,0,2,(?),-1,-9 + √127,9 - √127
7,0,49,0.0,0,0,1,2,(45 + 4√127) (45 - 4√127),0,7,-7
33.0,3,-54,0.091,0,-1,2,2,(?),-1,33 + 3√127,-33 - 3√127
-33.0,3,-54,3.051,0,-1,2,2,(?),-1,-33 + 3√127,33 - 3√127
8.0,1,-63,0.124,0,-1,1,2,(45 - 4√127) (?),-1,8 + √127,-8 - √127
-8.0,1,-63,3.017,0,-1,1,2,(45 + 4√127) (?),-1,-8 + √127,8 - √127
8,0,64,0.0,0,-1,5,1,(?),-1,8,-8
21.0,2,-67,0.095,1,0,0,0,'(21 + 2√127),2,21 + 2√127,-21 - 2√127,21 + 2√127
-21.0,2,-67,3.047,1,1,0,0,'(21 - 2√127),2,-21 + 2√127,21 - 2√127,21 - 2√127
24.0,2,68,0.083,0,-1,1,2,(12 + √127) (?),-1,24 + 2√127,-24 - 2√127
-24.0,2,68,3.058,0,-1,1,2,(12 - √127) (?),-1,-24 + 2√127,24 - 2√127
14.0,1,69,0.071,0,-1,0,2,(?),-1,14 + √127,-14 - √127
-14.0,1,69,3.07,0,-1,0,2,(?),-1,-14 + √127,14 - √127
7.0,1,-78,0.142,0,-1,0,3,(34 + 3√127) (?),-1,7 + √127,-7 - √127
-7.0,1,-78,3.0,0,-1,0,3,(34 - 3√127) (?),-1,-7 + √127,7 - √127
9,0,81,0.0,0,-1,3,1,(?),-1,9,-9
35.0,3,82,0.086,0,-1,0,2,(?),-1,35 + 3√127,-35 - 3√127
-35.0,3,82,3.056,0,-1,0,2,(?),-1,-35 + 3√127,35 - 3√127
46.0,4,84,0.087,0,-1,1,3,(45 - 4√127) (?),-1,46 + 4√127,-46 - 4√127
-46.0,4,84,3.055,0,-1,1,3,(45 + 4√127) (?),-1,-46 + 4√127,46 - 4√127
6.0,1,-91,0.165,0,1,0,2,(45 + 4√127) (34 - 3√127),0,6 + √127,-6 - √127
-6.0,1,-91,2.976,0,0,0,2,(45 - 4√127) (34 + 3√127),1,-6 + √127,6 - √127
44.0,4,-96,0.091,0,-1,4,2,(?),-1,44 + 4√127,-44 - 4√127
-44.0,4,-96,3.051,0,-1,4,2,(?),-1,-44 + 4√127,44 - 4√127
15.0,1,98,0.067,0,-1,1,2,(45 - 4√127)² (?),-1,15 + √127,-15 - √127
-15.0,1,98,3.075,0,-1,1,2,(45 + 4√127)² (?),-1,-15 + √127,15 - √127
10,0,100,0.0,0,-1,1,2,(5) (?),-1,10,-10
5.0,1,-102,0.197,0,-1,0,3,(12 - √127) (?),-1,5 + √127,-5 - √127
-5.0,1,-102,2.944,0,-1,0,3,(12 + √127) (?),-1,-5 + √127,5 - √127
20.0,2,-108,0.1,0,-1,3,2,(?),-1,20 + 2√127,-20 - 2√127
-20.0,2,-108,3.042,0,-1,3,2,(?),-1,-20 + 2√127,20 - 2√127
4.0,1,-111,0.245,0,-1,0,2,(?),-1,4 + √127,-4 - √127
-4.0,1,-111,2.897,0,-1,0,2,(?),-1,-4 + √127,4 - √127
25.0,2,117,0.08,0,-1,1,2,(34 - 3√127) (?),-1,25 + 2√127,-25 - 2√127
-25.0,2,117,3.062,0,-1,1,2,(34 + 3√127) (?),-1,-25 + 2√127,25 - 2√127
3.0,1,-118,0.322,0,-1,0,2,(?),-1,3 + √127,-3 - √127
-3.0,1,-118,2.82,0,-1,0,2,(?),-1,-3 + √127,3 - √127
32.0,3,-119,0.093,0,1,0,2,(45 + 4√127) (12 - √127),0,32 + 3√127,-32 - 3√127
-32.0,3,-119,3.048,0,0,0,2,(45 - 4√127) (12 + √127),1,-32 + 3√127,32 - 3√127
11,0,121,0.0,1,0,0,0,'(11),2,11,-11,11
2.0,1,-123,0.464,0,-1,0,2,(?),-1,2 + √127,-2 - √127
-2.0,1,-123,2.678,0,-1,0,2,(?),-1,-2 + √127,2 - √127
1.0,1,-126,0.785,0,-1,1,3,(45 - 4√127) (?),-1,1 + √127,-1 - √127
-1.0,1,-126,2.356,0,-1,1,3,(45 + 4√127) (?),-1,-1 + √127,1 - √127
0.0,1,-127,1.571,1,0,0,0,'(√127),2,√127,-√127,√127
16.0,1,129,0.062,0,-1,0,2,(?),-1,16 + √127,-16 - √127
-16.0,1,129,3.079,0,-1,0,2,(?),-1,-16 + √127,16 - √127
12,0,144,0.0,0,-1,4,2,(?),-1,12,-12
19.0,2,-147,0.105,0,-1,1,2,(45 + 4√127)² (?),-1,19 + 2√127,-19 - 2√127
-19.0,2,-147,3.037,0,-1,1,2,(45 - 4√127)² (?),-1,-19 + 2√127,19 - 2√127
36.0,3,153,0.083,0,-1,1,2,(12 + √127) (?),-1,36 + 3√127,-36 - 3√127
-36.0,3,153,3.058,0,-1,1,2,(12 - √127) (?),-1,-36 + 3√127,36 - 3√127
17.0,1,162,0.059,0,-1,3,2,(?),-1,17 + √127,-17 - √127
-17.0,1,162,3.083,0,-1,3,2,(?),-1,-17 + √127,17 - √127
26.0,2,168,0.077,0,-1,2,3,(45 + 4√127) (?),-1,26 + 2√127,-26 - 2√127
-26.0,2,168,3.065,0,-1,2,3,(45 - 4√127) (?),-1,-26 + 2√127,26 - 2√127
13,0,169,0.0,0,1,1,2,(34 + 3√127) (34 - 3√127),0,13,-13
47.0,4,177,0.085,0,-1,0,2,(?),-1,47 + 4√127,-47 - 4√127
-47.0,4,177,3.057,0,-1,0,2,(?),-1,-47 + 4√127,47 - 4√127
