Id,Re,Im,Norm,Agr,Prime,Assoc,Primes,Distinct,Factor,TextIndex,Text
-46.0,5.0,2291,2.956,0,1,0,2,(1 - 2√-7) (4 + 3√-7),1,-46 + 5√-7,46 - 5√-7
46.0,5.0,2291,0.186,0,0,0,2,(1 + 2√-7) (4 - 3√-7),0,46 + 5√-7,-46 - 5√-7
-45.5,4.5,2212,2.972,0,0,1,3,(0.5 + 0.5√-7)² (√-7) (4 - 3√-7),1,-45.5 + 4.5√-7,45.5 - 4.5√-7
45.5,4.5,2212,0.17,0,0,1,3,(0.5 - 0.5√-7)² (√-7) (4 + 3√-7),0,45.5 + 4.5√-7,-45.5 - 4.5√-7
-46.0,4.0,2228,2.993,0,1,1,3,(0.5 + 0.5√-7) (0.5 - 0.5√-7) (23 - 2√-7),1,-46 + 4√-7,46 - 4√-7
46.0,4.0,2228,0.149,0,0,1,3,(0.5 + 0.5√-7) (0.5 - 0.5√-7) (23 + 2√-7),0,46 + 4√-7,-46 - 4√-7
-46.5,3.5,2248,3.012,0,0,2,2,(0.5 + 0.5√-7)³ (13 - 4√-7),1,-46.5 + 3.5√-7,46.5 - 3.5√-7
46.5,3.5,2248,0.13,0,1,2,2,(0.5 - 0.5√-7)³ (13 + 4√-7),0,46.5 + 3.5√-7,-46.5 - 3.5√-7
-47.0,3.0,2272,3.032,0,0,4,3,(0.5 + 0.5√-7) (0.5 - 0.5√-7)⁴ (8 + √-7),1,-47 + 3√-7,47 - 3√-7
47.0,3.0,2272,0.11,0,1,4,3,(0.5 + 0.5√-7)⁴ (0.5 - 0.5√-7) (8 - √-7),0,47 + 3√-7,-47 - 3√-7
-47.5,2.5,2300,3.051,0,0,1,3,(0.5 + 0.5√-7)² (4 + √-7) (5),1,-47.5 + 2.5√-7,47.5 - 2.5√-7
47.5,2.5,2300,0.091,0,1,1,3,(0.5 - 0.5√-7)² (4 - √-7) (5),0,47.5 + 2.5√-7,-47.5 - 2.5√-7
-47.0,2.0,2237,3.068,1,0,0,1,'(47 - 2√-7),1,-47 + 2√-7,47 - 2√-7
47.0,2.0,2237,0.074,1,0,0,1,'(47 + 2√-7),0,47 + 2√-7,-47 - 2√-7
-47.5,1.5,2272,3.087,0,1,4,2,(0.5 - 0.5√-7)⁵ (8 - √-7),1,-47.5 + 1.5√-7,47.5 - 1.5√-7
47.5,1.5,2272,0.055,0,0,4,2,(0.5 + 0.5√-7)⁵ (8 + √-7),0,47.5 + 1.5√-7,-47.5 - 1.5√-7
-47.0,1.0,2216,3.105,0,1,2,3,(0.5 + 0.5√-7)² (0.5 - 0.5√-7) (5 - 6√-7),1,-47 + √-7,47 - √-7
47.0,1.0,2216,0.037,0,0,2,3,(0.5 + 0.5√-7) (0.5 - 0.5√-7)² (5 + 6√-7),0,47 + √-7,-47 - √-7
-47.5,0.5,2258,3.124,0,1,0,2,(0.5 + 0.5√-7) (11 - 12√-7),1,-47.5 + 0.5√-7,47.5 - 0.5√-7
47.5,0.5,2258,0.018,0,0,0,2,(0.5 - 0.5√-7) (11 + 12√-7),0,47.5 + 0.5√-7,-47.5 - 0.5√-7
47,0,2209,0.0,1,0,0,1,'(47),0,47,-47
-20.0,16.0,2192,2.196,0,1,3,3,(0.5 + 0.5√-7)² (0.5 - 0.5√-7)² (5 - 4√-7),1,-20 + 16√-7,20 - 16√-7
20.0,16.0,2192,0.946,0,0,3,3,(0.5 + 0.5√-7)² (0.5 - 0.5√-7)² (5 + 4√-7),0,20 + 16√-7,-20 - 16√-7
-19.0,16.0,2153,2.172,1,0,0,1,'(19 - 16√-7),1,-19 + 16√-7,19 - 16√-7
19.0,16.0,2153,0.97,1,0,0,1,'(19 + 16√-7),0,19 + 16√-7,-19 - 16√-7
-18.0,16.0,2116,2.147,0,1,2,3,(0.5 + 0.5√-7) (0.5 - 0.5√-7) (4 - √-7)²,1,-18 + 16√-7,18 - 16√-7
18.0,16.0,2116,0.995,0,0,2,3,(0.5 + 0.5√-7) (0.5 - 0.5√-7) (4 + √-7)²,0,18 + 16√-7,-18 - 16√-7
-22.5,15.5,2188,2.269,0,0,1,2,(0.5 + 0.5√-7)² (22 - 3√-7),1,-22.5 + 15.5√-7,22.5 - 15.5√-7
22.5,15.5,2188,0.873,0,1,1,2,(0.5 - 0.5√-7)² (22 + 3√-7),0,22.5 + 15.5√-7,-22.5 - 15.5√-7
-21.5,15.5,2144,2.246,0,1,4,2,(0.5 - 0.5√-7)⁵ (2 - 3√-7),1,-21.5 + 15.5√-7,21.5 - 15.5√-7
21.5,15.5,2144,0.896,0,0,4,2,(0.5 + 0.5√-7)⁵ (2 + 3√-7),0,21.5 + 15.5√-7,-21.5 - 15.5√-7
-25.0,15.0,2200,2.337,0,0,2,4,(0.5 + 0.5√-7)² (0.5 - 0.5√-7) (2 + √-7) (5),1,-25 + 15√-7,25 - 15√-7
25.0,15.0,2200,0.805,0,1,2,4,(0.5 + 0.5√-7) (0.5 - 0.5√-7)² (2 - √-7) (5),0,25 + 15√-7,-25 - 15√-7
-24.0,15.0,2151,2.317,0,1,0,2,(3) (8 - 5√-7),1,-24 + 15√-7,24 - 15√-7
24.0,15.0,2151,0.825,0,0,0,2,(3) (8 + 5√-7),0,24 + 15√-7,-24 - 15√-7
-26.5,14.5,2174,2.383,0,1,0,2,(0.5 - 0.5√-7) (32 + 3√-7),1,-26.5 + 14.5√-7,26.5 - 14.5√-7
26.5,14.5,2174,0.759,0,0,0,2,(0.5 + 0.5√-7) (32 - 3√-7),0,26.5 + 14.5√-7,-26.5 - 14.5√-7
-25.5,14.5,2122,2.364,0,0,0,2,(0.5 + 0.5√-7) (19 + 10√-7),1,-25.5 + 14.5√-7,25.5 - 14.5√-7
25.5,14.5,2122,0.778,0,1,0,2,(0.5 - 0.5√-7) (19 - 10√-7),0,25.5 + 14.5√-7,-25.5 - 14.5√-7
-28.0,14.0,2156,2.428,0,0,2,4,(0.5 + 0.5√-7) (0.5 - 0.5√-7) (√-7)² (2 - √-7),1,-28 + 14√-7,28 - 14√-7
28.0,14.0,2156,0.714,0,1,2,4,(0.5 + 0.5√-7) (0.5 - 0.5√-7) (√-7)² (2 + √-7),0,28 + 14√-7,-28 - 14√-7
-30.5,13.5,2206,2.488,0,0,0,2,(0.5 + 0.5√-7) (16 + 11√-7),1,-30.5 + 13.5√-7,30.5 - 13.5√-7
30.5,13.5,2206,0.654,0,1,0,2,(0.5 - 0.5√-7) (16 - 11√-7),0,30.5 + 13.5√-7,-30.5 - 13.5√-7
-29.5,13.5,2146,2.472,0,1,0,3,(0.5 - 0.5√-7) (1 + 2√-7) (3 - 2√-7),1,-29.5 + 13.5√-7,29.5 - 13.5√-7
29.5,13.5,2146,0.67,0,0,0,3,(0.5 + 0.5√-7) (1 - 2√-7) (3 + 2√-7),0,29.5 + 13.5√-7,-29.5 - 13.5√-7
-32.0,13.0,2207,2.529,1,0,0,1,'(32 - 13√-7),1,-32 + 13√-7,32 - 13√-7
32.0,13.0,2207,0.613,1,0,0,1,'(32 + 13√-7),0,32 + 13√-7,-32 - 13√-7
-31.0,13.0,2144,2.514,0,0,4,3,(0.5 + 0.5√-7)⁴ (0.5 - 0.5√-7) (2 - 3√-7),1,-31 + 13√-7,31 - 13√-7
31.0,13.0,2144,0.628,0,1,4,3,(0.5 + 0.5√-7) (0.5 - 0.5√-7)⁴ (2 + 3√-7),0,31 + 13√-7,-31 - 13√-7
-32.5,12.5,2150,2.554,0,1,0,3,(0.5 - 0.5√-7) (5) (6 + √-7),1,-32.5 + 12.5√-7,32.5 - 12.5√-7
32.5,12.5,2150,0.588,0,0,0,3,(0.5 + 0.5√-7) (5) (6 - √-7),0,32.5 + 12.5√-7,-32.5 - 12.5√-7
-34.0,12.0,2164,2.593,0,1,1,3,(0.5 + 0.5√-7) (0.5 - 0.5√-7) (17 - 6√-7),1,-34 + 12√-7,34 - 12√-7
34.0,12.0,2164,0.549,0,0,1,3,(0.5 + 0.5√-7) (0.5 - 0.5√-7) (17 + 6√-7),0,34 + 12√-7,-34 - 12√-7
-35.5,11.5,2186,2.631,0,1,0,2,(0.5 - 0.5√-7) (29 + 6√-7),1,-35.5 + 11.5√-7,35.5 - 11.5√-7
35.5,11.5,2186,0.511,0,0,0,2,(0.5 + 0.5√-7) (29 - 6√-7),0,35.5 + 11.5√-7,-35.5 - 11.5√-7
-34.5,11.5,2116,2.618,0,0,2,3,(0.5 + 0.5√-7)² (4 + √-7) (4 - √-7),1,-34.5 + 11.5√-7,34.5 - 11.5√-7
34.5,11.5,2116,0.524,0,1,2,3,(0.5 - 0.5√-7)² (4 + √-7) (4 - √-7),0,34.5 + 11.5√-7,-34.5 - 11.5√-7
-36.0,11.0,2143,2.655,1,0,0,1,'(36 - 11√-7),1,-36 + 11√-7,36 - 11√-7
36.0,11.0,2143,0.487,1,0,0,1,'(36 + 11√-7),0,36 + 11√-7,-36 - 11√-7
-37.5,10.5,2178,2.69,0,1,1,3,(0.5 + 0.5√-7) (3) (2 - √-7)²,1,-37.5 + 10.5√-7,37.5 - 10.5√-7
37.5,10.5,2178,0.452,0,0,1,3,(0.5 - 0.5√-7) (3) (2 + √-7)²,0,37.5 + 10.5√-7,-37.5 - 10.5√-7
-38.0,10.0,2144,2.714,0,0,4,3,(0.5 + 0.5√-7)³ (0.5 - 0.5√-7)² (2 + 3√-7),1,-38 + 10√-7,38 - 10√-7
38.0,10.0,2144,0.428,0,1,4,3,(0.5 + 0.5√-7)² (0.5 - 0.5√-7)³ (2 - 3√-7),0,38 + 10√-7,-38 - 10√-7
-39.5,9.5,2192,2.747,0,0,3,2,(0.5 - 0.5√-7)⁴ (5 + 4√-7),1,-39.5 + 9.5√-7,39.5 - 9.5√-7
39.5,9.5,2192,0.395,0,1,3,2,(0.5 + 0.5√-7)⁴ (5 - 4√-7),0,39.5 + 9.5√-7,-39.5 - 9.5√-7
-40.0,9.0,2167,2.77,0,1,0,2,(2 - √-7) (13 + 2√-7),1,-40 + 9√-7,40 - 9√-7
40.0,9.0,2167,0.372,0,0,0,2,(2 + √-7) (13 - 2√-7),0,40 + 9√-7,-40 - 9√-7
-40.5,8.5,2146,2.793,0,0,0,3,(0.5 - 0.5√-7) (1 - 2√-7) (3 - 2√-7),1,-40.5 + 8.5√-7,40.5 - 8.5√-7
40.5,8.5,2146,0.349,0,1,0,3,(0.5 + 0.5√-7) (1 + 2√-7) (3 + 2√-7),0,40.5 + 8.5√-7,-40.5 - 8.5√-7
-41.0,8.0,2129,2.816,1,0,0,1,'(41 - 8√-7),1,-41 + 8√-7,41 - 8√-7
41.0,8.0,2129,0.326,1,0,0,1,'(41 + 8√-7),0,41 + 8√-7,-41 - 8√-7
-42.5,7.5,2200,2.845,0,0,2,3,(0.5 + 0.5√-7)³ (2 - √-7) (5),1,-42.5 + 7.5√-7,42.5 - 7.5√-7
42.5,7.5,2200,0.297,0,1,2,3,(0.5 - 0.5√-7)³ (2 + √-7) (5),0,42.5 + 7.5√-7,-42.5 - 7.5√-7
-41.5,7.5,2116,2.839,0,0,2,2,(0.5 - 0.5√-7)² (4 - √-7)²,1,-41.5 + 7.5√-7,41.5 - 7.5√-7
41.5,7.5,2116,0.303,0,1,2,2,(0.5 + 0.5√-7)² (4 + √-7)²,0,41.5 + 7.5√-7,-41.5 - 7.5√-7
-43.0,7.0,2192,2.867,0,0,3,3,(0.5 + 0.5√-7) (0.5 - 0.5√-7)³ (5 - 4√-7),1,-43 + 7√-7,43 - 7√-7
43.0,7.0,2192,0.275,0,1,3,3,(0.5 + 0.5√-7)³ (0.5 - 0.5√-7) (5 + 4√-7),0,43 + 7√-7,-43 - 7√-7
-43.5,6.5,2188,2.889,0,0,1,2,(0.5 + 0.5√-7)² (22 + 3√-7),1,-43.5 + 6.5√-7,43.5 - 6.5√-7
43.5,6.5,2188,0.253,0,1,1,2,(0.5 - 0.5√-7)² (22 - 3√-7),0,43.5 + 6.5√-7,-43.5 - 6.5√-7
-44.0,6.0,2188,2.91,0,1,1,3,(0.5 + 0.5√-7) (0.5 - 0.5√-7) (22 - 3√-7),1,-44 + 6√-7,44 - 6√-7
44.0,6.0,2188,0.232,0,0,1,3,(0.5 + 0.5√-7) (0.5 - 0.5√-7) (22 + 3√-7),0,44 + 6√-7,-44 - 6√-7
-44.5,5.5,2192,2.931,0,1,3,2,(0.5 + 0.5√-7)⁴ (5 + 4√-7),1,-44.5 + 5.5√-7,44.5 - 5.5√-7
44.5,5.5,2192,0.211,0,0,3,2,(0.5 - 0.5√-7)⁴ (5 - 4√-7),0,44.5 + 5.5√-7,-44.5 - 5.5√-7
-45.0,5.0,2200,2.952,0,1,2,4,(0.5 + 0.5√-7) (0.5 - 0.5√-7)² (2 + √-7) (5),1,-45 + 5√-7,45 - 5√-7
45.0,5.0,2200,0.19,0,0,2,4,(0.5 + 0.5√-7)² (0.5 - 0.5√-7) (2 - √-7) (5),0,45 + 5√-7,-45 - 5√-7
-44.5,4.5,2122,2.969,0,1,0,2,(0.5 - 0.5√-7) (19 + 10√-7),1,-44.5 + 4.5√-7,44.5 - 4.5√-7
44.5,4.5,2122,0.173,0,0,0,2,(0.5 + 0.5√-7) (19 - 10√-7),0,44.5 + 4.5√-7,-44.5 - 4.5√-7
-45.0,4.0,2137,2.989,1,0,0,1,'(45 - 4√-7),1,-45 + 4√-7,45 - 4√-7
45.0,4.0,2137,0.153,1,0,0,1,'(45 + 4√-7),0,45 + 4√-7,-45 - 4√-7
-45.5,3.5,2156,3.01,0,1,2,3,(0.5 - 0.5√-7)² (√-7)² (2 - √-7),1,-45.5 + 3.5√-7,45.5 - 3.5√-7
45.5,3.5,2156,0.132,0,0,2,3,(0.5 + 0.5√-7)² (√-7)² (2 + √-7),0,45.5 + 3.5√-7,-45.5 - 3.5√-7
-46.0,3.0,2179,3.03,1,0,0,1,'(46 - 3√-7),1,-46 + 3√-7,46 - 3√-7
46.0,3.0,2179,0.112,1,0,0,1,'(46 + 3√-7),0,46 + 3√-7,-46 - 3√-7
-46.5,2.5,2206,3.049,0,1,0,2,(0.5 - 0.5√-7) (16 + 11√-7),1,-46.5 + 2.5√-7,46.5 - 2.5√-7
46.5,2.5,2206,0.093,0,0,0,2,(0.5 + 0.5√-7) (16 - 11√-7),0,46.5 + 2.5√-7,-46.5 - 2.5√-7
-46.0,2.0,2144,3.067,0,1,4,3,(0.5 + 0.5√-7)³ (0.5 - 0.5√-7)² (2 - 3√-7),1,-46 + 2√-7,46 - 2√-7
46.0,2.0,2144,0.075,0,0,4,3,(0.5 + 0.5√-7)² (0.5 - 0.5√-7)³ (2 + 3√-7),0,46 + 2√-7,-46 - 2√-7
-46.5,1.5,2178,3.086,0,0,1,3,(0.5 + 0.5√-7) (3) (2 + √-7)²,1,-46.5 + 1.5√-7,46.5 - 1.5√-7
46.5,1.5,2178,0.056,0,1,1,3,(0.5 - 0.5√-7) (3) (2 - √-7)²,0,46.5 + 1.5√-7,-46.5 - 1.5√-7
-46.0,1.0,2123,3.104,0,1,0,2,(2 - √-7) (9 + 4√-7),1,-46 + √-7,46 - √-7
46.0,1.0,2123,0.038,0,0,0,2,(2 + √-7) (9 - 4√-7),0,46 + √-7,-46 - √-7
-46.5,0.5,2164,3.123,0,0,1,2,(0.5 - 0.5√-7)² (17 - 6√-7),1,-46.5 + 0.5√-7,46.5 - 0.5√-7
46.5,0.5,2164,0.019,0,1,1,2,(0.5 + 0.5√-7)² (17 + 6√-7),0,46.5 + 0.5√-7,-46.5 - 0.5√-7
46,0,2116,0.0,0,0,2,4,(0.5 + 0.5√-7) (0.5 - 0.5√-7) (4 + √-7) (4 - √-7),0,46,-46
-17.0,16.0,2081,2.121,1,0,0,1,'(17 - 16√-7),1,-17 + 16√-7,17 - 16√-7
17.0,16.0,2081,1.021,1,0,0,1,'(17 + 16√-7),0,17 + 16√-7,-17 - 16√-7
-16.0,16.0,2048,2.095,0,1,10,2,(0.5 + 0.5√-7)⁵ (0.5 - 0.5√-7)⁶,1,-16 + 16√-7,16 - 16√-7
16.0,16.0,2048,1.047,0,0,10,2,(0.5 + 0.5√-7)⁶ (0.5 - 0.5√-7)⁵,0,16 + 16√-7,-16 - 16√-7
-20.5,15.5,2102,2.223,0,0,0,2,(0.5 + 0.5√-7) (22 + 9√-7),1,-20.5 + 15.5√-7,20.5 - 15.5√-7
20.5,15.5,2102,0.919,0,1,0,2,(0.5 - 0.5√-7) (22 - 9√-7),0,20.5 + 15.5√-7,-20.5 - 15.5√-7
-19.5,15.5,2062,2.199,0,1,0,2,(0.5 - 0.5√-7) (32 + √-7),1,-19.5 + 15.5√-7,19.5 - 15.5√-7
19.5,15.5,2062,0.943,0,0,0,2,(0.5 + 0.5√-7) (32 - √-7),0,19.5 + 15.5√-7,-19.5 - 15.5√-7
-23.0,15.0,2104,2.296,0,1,2,3,(0.5 + 0.5√-7) (0.5 - 0.5√-7)² (16 + √-7),1,-23 + 15√-7,23 - 15√-7
23.0,15.0,2104,0.846,0,0,2,3,(0.5 + 0.5√-7)² (0.5 - 0.5√-7) (16 - √-7),0,23 + 15√-7,-23 - 15√-7
-22.0,15.0,2059,2.274,0,1,0,2,(1 - 2√-7) (8 + √-7),1,-22 + 15√-7,22 - 15√-7
22.0,15.0,2059,0.868,0,0,0,2,(1 + 2√-7) (8 - √-7),0,22 + 15√-7,-22 - 15√-7
-24.5,14.5,2072,2.344,0,1,2,3,(0.5 - 0.5√-7)³ (√-7) (3 + 2√-7),1,-24.5 + 14.5√-7,24.5 - 14.5√-7
24.5,14.5,2072,0.798,0,1,2,3,(0.5 + 0.5√-7)³ (√-7) (3 - 2√-7),0,24.5 + 14.5√-7,-24.5 - 14.5√-7
-27.0,14.0,2101,2.41,0,0,0,2,(2 + √-7) (4 + 5√-7),1,-27 + 14√-7,27 - 14√-7
27.0,14.0,2101,0.732,0,1,0,2,(2 - √-7) (4 - 5√-7),0,27 + 14√-7,-27 - 14√-7
-26.0,14.0,2048,2.391,0,0,10,2,(0.5 + 0.5√-7)⁹ (0.5 - 0.5√-7)²,1,-26 + 14√-7,26 - 14√-7
26.0,14.0,2048,0.751,0,1,10,2,(0.5 + 0.5√-7)² (0.5 - 0.5√-7)⁹,0,26 + 14√-7,-26 - 14√-7
-28.5,13.5,2088,2.455,0,0,2,3,(0.5 + 0.5√-7)³ (3) (1 - 2√-7),1,-28.5 + 13.5√-7,28.5 - 13.5√-7
28.5,13.5,2088,0.687,0,1,2,3,(0.5 - 0.5√-7)³ (3) (1 + 2√-7),0,28.5 + 13.5√-7,-28.5 - 13.5√-7
-27.5,13.5,2032,2.437,0,0,3,2,(0.5 - 0.5√-7)⁴ (8 + 3√-7),1,-27.5 + 13.5√-7,27.5 - 13.5√-7
27.5,13.5,2032,0.705,0,1,3,2,(0.5 + 0.5√-7)⁴ (8 - 3√-7),0,27.5 + 13.5√-7,-27.5 - 13.5√-7
-30.0,13.0,2083,2.498,1,0,0,1,'(30 - 13√-7),1,-30 + 13√-7,30 - 13√-7
30.0,13.0,2083,0.644,1,0,0,1,'(30 + 13√-7),0,30 + 13√-7,-30 - 13√-7
-31.5,12.5,2086,2.54,0,0,0,3,(0.5 + 0.5√-7) (√-7) (11 - 2√-7),1,-31.5 + 12.5√-7,31.5 - 12.5√-7
31.5,12.5,2086,0.602,0,0,0,3,(0.5 - 0.5√-7) (√-7) (11 + 2√-7),0,31.5 + 12.5√-7,-31.5 - 12.5√-7
-33.0,12.0,2097,2.58,0,1,0,2,(3) (11 - 4√-7),1,-33 + 12√-7,33 - 12√-7
33.0,12.0,2097,0.562,0,0,0,2,(3) (11 + 4√-7),0,33 + 12√-7,-33 - 12√-7
-32.0,12.0,2032,2.566,0,1,3,3,(0.5 + 0.5√-7)² (0.5 - 0.5√-7)² (8 - 3√-7),1,-32 + 12√-7,32 - 12√-7
32.0,12.0,2032,0.576,0,0,3,3,(0.5 + 0.5√-7)² (0.5 - 0.5√-7)² (8 + 3√-7),0,32 + 12√-7,-32 - 12√-7
-33.5,11.5,2048,2.606,0,1,10,1,(0.5 - 0.5√-7)¹¹,1,-33.5 + 11.5√-7,33.5 - 11.5√-7
33.5,11.5,2048,0.536,0,0,10,1,(0.5 + 0.5√-7)¹¹,0,33.5 + 11.5√-7,-33.5 - 11.5√-7
-35.0,11.0,2072,2.644,0,1,2,4,(0.5 + 0.5√-7) (0.5 - 0.5√-7)² (√-7) (3 - 2√-7),1,-35 + 11√-7,35 - 11√-7
35.0,11.0,2072,0.498,0,1,2,4,(0.5 + 0.5√-7)² (0.5 - 0.5√-7) (√-7) (3 + 2√-7),0,35 + 11√-7,-35 - 11√-7
-36.5,10.5,2104,2.68,0,0,2,2,(0.5 - 0.5√-7)³ (16 - √-7),1,-36.5 + 10.5√-7,36.5 - 10.5√-7
36.5,10.5,2104,0.462,0,1,2,2,(0.5 + 0.5√-7)³ (16 + √-7),0,36.5 + 10.5√-7,-36.5 - 10.5√-7
-35.5,10.5,2032,2.669,0,1,3,2,(0.5 + 0.5√-7)⁴ (8 + 3√-7),1,-35.5 + 10.5√-7,35.5 - 10.5√-7
35.5,10.5,2032,0.473,0,0,3,2,(0.5 - 0.5√-7)⁴ (8 - 3√-7),0,35.5 + 10.5√-7,-35.5 - 10.5√-7
-37.0,10.0,2069,2.704,1,0,0,1,'(37 - 10√-7),1,-37 + 10√-7,37 - 10√-7
37.0,10.0,2069,0.438,1,0,0,1,'(37 + 10√-7),0,37 + 10√-7,-37 - 10√-7
-38.5,9.5,2114,2.738,0,0,0,3,(0.5 + 0.5√-7) (√-7) (12 - √-7),1,-38.5 + 9.5√-7,38.5 - 9.5√-7
38.5,9.5,2114,0.404,0,0,0,3,(0.5 - 0.5√-7) (√-7) (12 + √-7),0,38.5 + 9.5√-7,-38.5 - 9.5√-7
-37.5,9.5,2038,2.729,0,1,0,2,(0.5 - 0.5√-7) (26 + 7√-7),1,-37.5 + 9.5√-7,37.5 - 9.5√-7
37.5,9.5,2038,0.413,0,0,0,2,(0.5 + 0.5√-7) (26 - 7√-7),0,37.5 + 9.5√-7,-37.5 - 9.5√-7
-39.0,9.0,2088,2.762,0,0,2,4,(0.5 + 0.5√-7)² (0.5 - 0.5√-7) (3) (1 + 2√-7),1,-39 + 9√-7,39 - 9√-7
39.0,9.0,2088,0.38,0,1,2,4,(0.5 + 0.5√-7) (0.5 - 0.5√-7)² (3) (1 - 2√-7),0,39 + 9√-7,-39 - 9√-7
-39.5,8.5,2066,2.785,0,0,0,2,(0.5 + 0.5√-7) (5 + 12√-7),1,-39.5 + 8.5√-7,39.5 - 8.5√-7
39.5,8.5,2066,0.357,0,1,0,2,(0.5 - 0.5√-7) (5 - 12√-7),0,39.5 + 8.5√-7,-39.5 - 8.5√-7
-40.0,8.0,2048,2.809,0,0,10,2,(0.5 + 0.5√-7)⁴ (0.5 - 0.5√-7)⁷,1,-40 + 8√-7,40 - 8√-7
40.0,8.0,2048,0.333,0,1,10,2,(0.5 + 0.5√-7)⁷ (0.5 - 0.5√-7)⁴,0,40 + 8√-7,-40 - 8√-7
-40.5,7.5,2034,2.832,0,0,0,3,(0.5 + 0.5√-7) (3) (1 + 4√-7),1,-40.5 + 7.5√-7,40.5 - 7.5√-7
40.5,7.5,2034,0.31,0,1,0,3,(0.5 - 0.5√-7) (3) (1 - 4√-7),0,40.5 + 7.5√-7,-40.5 - 7.5√-7
-42.0,7.0,2107,2.861,0,0,1,2,(√-7)² (6 - √-7),1,-42 + 7√-7,42 - 7√-7
42.0,7.0,2107,0.281,0,1,1,2,(√-7)² (6 + √-7),0,42 + 7√-7,-42 - 7√-7
-42.5,6.5,2102,2.883,0,1,0,2,(0.5 - 0.5√-7) (22 + 9√-7),1,-42.5 + 6.5√-7,42.5 - 6.5√-7
42.5,6.5,2102,0.259,0,0,0,2,(0.5 + 0.5√-7) (22 - 9√-7),0,42.5 + 6.5√-7,-42.5 - 6.5√-7
-43.0,6.0,2101,2.905,0,1,0,2,(2 + √-7) (4 - 5√-7),1,-43 + 6√-7,43 - 6√-7
43.0,6.0,2101,0.237,0,0,0,2,(2 - √-7) (4 + 5√-7),0,43 + 6√-7,-43 - 6√-7
-43.5,5.5,2104,2.926,0,0,2,2,(0.5 - 0.5√-7)³ (16 + √-7),1,-43.5 + 5.5√-7,43.5 - 5.5√-7
43.5,5.5,2104,0.216,0,1,2,2,(0.5 + 0.5√-7)³ (16 - √-7),0,43.5 + 5.5√-7,-43.5 - 5.5√-7
-44.0,5.0,2111,2.948,1,0,0,1,'(44 - 5√-7),1,-44 + 5√-7,44 - 5√-7
44.0,5.0,2111,0.194,1,0,0,1,'(44 + 5√-7),0,44 + 5√-7,-44 - 5√-7
-43.5,4.5,2034,2.965,0,1,0,3,(0.5 + 0.5√-7) (3) (1 - 4√-7),1,-43.5 + 4.5√-7,43.5 - 4.5√-7
43.5,4.5,2034,0.177,0,0,0,3,(0.5 - 0.5√-7) (3) (1 + 4√-7),0,43.5 + 4.5√-7,-43.5 - 4.5√-7
-44.0,4.0,2048,2.986,0,1,10,2,(0.5 + 0.5√-7)⁸ (0.5 - 0.5√-7)³,1,-44 + 4√-7,44 - 4√-7
44.0,4.0,2048,0.156,0,0,10,2,(0.5 + 0.5√-7)³ (0.5 - 0.5√-7)⁸,0,44 + 4√-7,-44 - 4√-7
-44.5,3.5,2066,3.007,0,1,0,2,(0.5 + 0.5√-7) (5 - 12√-7),1,-44.5 + 3.5√-7,44.5 - 3.5√-7
44.5,3.5,2066,0.135,0,0,0,2,(0.5 - 0.5√-7) (5 + 12√-7),0,44.5 + 3.5√-7,-44.5 - 3.5√-7
-45.0,3.0,2088,3.027,0,1,2,4,(0.5 + 0.5√-7)² (0.5 - 0.5√-7) (3) (1 - 2√-7),1,-45 + 3√-7,45 - 3√-7
45.0,3.0,2088,0.115,0,0,2,4,(0.5 + 0.5√-7) (0.5 - 0.5√-7)² (3) (1 + 2√-7),0,45 + 3√-7,-45 - 3√-7
-45.5,2.5,2114,3.047,0,0,0,3,(0.5 + 0.5√-7) (√-7) (12 + √-7),1,-45.5 + 2.5√-7,45.5 - 2.5√-7
45.5,2.5,2114,0.095,0,0,0,3,(0.5 - 0.5√-7) (√-7) (12 - √-7),0,45.5 + 2.5√-7,-45.5 - 2.5√-7
-45.0,2.0,2053,3.065,1,0,0,1,'(45 - 2√-7),1,-45 + 2√-7,45 - 2√-7
45.0,2.0,2053,0.077,1,0,0,1,'(45 + 2√-7),0,45 + 2√-7,-45 - 2√-7
-45.5,1.5,2086,3.085,0,1,0,3,(0.5 - 0.5√-7) (√-7) (11 - 2√-7),1,-45.5 + 1.5√-7,45.5 - 1.5√-7
45.5,1.5,2086,0.057,0,1,0,3,(0.5 + 0.5√-7) (√-7) (11 + 2√-7),0,45.5 + 1.5√-7,-45.5 - 1.5√-7
-45.0,1.0,2032,3.104,0,0,3,3,(0.5 + 0.5√-7) (0.5 - 0.5√-7)³ (8 - 3√-7),1,-45 + √-7,45 - √-7
45.0,1.0,2032,0.038,0,1,3,3,(0.5 + 0.5√-7)³ (0.5 - 0.5√-7) (8 + 3√-7),0,45 + √-7,-45 - √-7
-45.5,0.5,2072,3.123,0,1,2,3,(0.5 + 0.5√-7)³ (√-7) (3 + 2√-7),1,-45.5 + 0.5√-7,45.5 - 0.5√-7
45.5,0.5,2072,0.019,0,1,2,3,(0.5 - 0.5√-7)³ (√-7) (3 - 2√-7),0,45.5 + 0.5√-7,-45.5 - 0.5√-7
45,0,2025,0.0,0,0,1,2,(3)² (5),0,45,-45
-15.0,16.0,2017,2.067,1,0,0,1,'(15 - 16√-7),1,-15 + 16√-7,15 - 16√-7
15.0,16.0,2017,1.075,1,0,0,1,'(15 + 16√-7),0,15 + 16√-7,-15 - 16√-7
