Id,Re,Im,Norm,Agr,Prime,Assoc,Primes,Distinct,Factor,TextIndex,Text
16.0,14.0,8684,0.988,0,0,0,3,(2) (1.5 + 0.5√-43) (12.5 + 0.5√-43),0,16 + 14√-43,-16 - 14√-43
-15.0,14.0,8653,2.125,0,0,0,2,(2.5 + 0.5√-43) (15.5 + 2.5√-43),1,-15 + 14√-43,15 - 14√-43
15.0,14.0,8653,1.017,0,1,0,2,(2.5 - 0.5√-43) (15.5 - 2.5√-43),0,15 + 14√-43,-15 - 14√-43
-31.5,13.5,8829,2.503,0,1,1,2,(3)² (3.5 - 1.5√-43),1,-31.5 + 13.5√-43,31.5 - 13.5√-43
31.5,13.5,8829,0.639,0,0,1,2,(3)² (3.5 + 1.5√-43),0,31.5 + 13.5√-43,-31.5 - 13.5√-43
-30.5,13.5,8767,2.488,0,0,0,2,(0.5 + 0.5√-43) (25 + 2√-43),1,-30.5 + 13.5√-43,30.5 - 13.5√-43
30.5,13.5,8767,0.654,0,1,0,2,(0.5 - 0.5√-43) (25 - 2√-43),0,30.5 + 13.5√-43,-30.5 - 13.5√-43
-29.5,13.5,8707,2.472,1,0,0,1,'(29.5 - 13.5√-43),1,-29.5 + 13.5√-43,29.5 - 13.5√-43
29.5,13.5,8707,0.67,1,0,0,1,'(29.5 + 13.5√-43),0,29.5 + 13.5√-43,-29.5 - 13.5√-43
-28.5,13.5,8649,2.455,0,1,1,2,(3) (4.5 - 0.5√-43)²,1,-28.5 + 13.5√-43,28.5 - 13.5√-43
28.5,13.5,8649,0.687,0,0,1,2,(3) (4.5 + 0.5√-43)²,0,28.5 + 13.5√-43,-28.5 - 13.5√-43
-39.0,13.0,8788,2.618,0,1,2,3,(2) (1.5 + 0.5√-43) (1.5 - 0.5√-43)²,1,-39 + 13√-43,39 - 13√-43
39.0,13.0,8788,0.524,0,0,2,3,(2) (1.5 + 0.5√-43)² (1.5 - 0.5√-43),0,39 + 13√-43,-39 - 13√-43
-38.0,13.0,8711,2.607,0,0,0,2,(4.5 + 0.5√-43) (3.5 + 2.5√-43),1,-38 + 13√-43,38 - 13√-43
38.0,13.0,8711,0.535,0,1,0,2,(4.5 - 0.5√-43) (3.5 - 2.5√-43),0,38 + 13√-43,-38 - 13√-43
-45.5,12.5,8789,2.698,0,1,0,3,(0.5 - 0.5√-43) (2.5 - 0.5√-43) (2 + √-43),1,-45.5 + 12.5√-43,45.5 - 12.5√-43
45.5,12.5,8789,0.444,0,0,0,3,(0.5 + 0.5√-43) (2.5 + 0.5√-43) (2 - √-43),0,45.5 + 12.5√-43,-45.5 - 12.5√-43
-44.5,12.5,8699,2.689,1,0,0,1,'(44.5 - 12.5√-43),1,-44.5 + 12.5√-43,44.5 - 12.5√-43
44.5,12.5,8699,0.453,1,0,0,1,'(44.5 + 12.5√-43),0,44.5 + 12.5√-43,-44.5 - 12.5√-43
-50.0,12.0,8692,2.748,0,1,0,3,(2) (5.5 - 0.5√-43) (6.5 - 0.5√-43),1,-50 + 12√-43,50 - 12√-43
50.0,12.0,8692,0.394,0,0,0,3,(2) (5.5 + 0.5√-43) (6.5 + 0.5√-43),0,50 + 12√-43,-50 - 12√-43
-14.0,14.0,8624,2.095,0,1,1,3,(2)² (0.5 - 0.5√-43) (7),1,-14 + 14√-43,14 - 14√-43
14.0,14.0,8624,1.047,0,0,1,3,(2)² (0.5 + 0.5√-43) (7),0,14 + 14√-43,-14 - 14√-43
-13.0,14.0,8597,2.063,1,0,0,1,'(13 - 14√-43),1,-13 + 14√-43,13 - 14√-43
13.0,14.0,8597,1.079,1,0,0,1,'(13 + 14√-43),0,13 + 14√-43,-13 - 14√-43
-12.0,14.0,8572,2.031,0,1,0,2,(2) (6 - 7√-43),1,-12 + 14√-43,12 - 14√-43
12.0,14.0,8572,1.111,0,0,0,2,(2) (6 + 7√-43),0,12 + 14√-43,-12 - 14√-43
-11.0,14.0,8549,1.997,0,0,0,2,(8.5 + 0.5√-43) (2.5 + 1.5√-43),1,-11 + 14√-43,11 - 14√-43
11.0,14.0,8549,1.145,0,1,0,2,(8.5 - 0.5√-43) (2.5 - 1.5√-43),0,11 + 14√-43,-11 - 14√-43
-10.0,14.0,8528,1.962,0,0,1,3,(2)² (1.5 + 0.5√-43) (5.5 + 0.5√-43),1,-10 + 14√-43,10 - 14√-43
10.0,14.0,8528,1.18,0,1,1,3,(2)² (1.5 - 0.5√-43) (5.5 - 0.5√-43),0,10 + 14√-43,-10 - 14√-43
-9.0,14.0,8509,1.927,0,1,0,2,(7.5 - 0.5√-43) (5.5 - 1.5√-43),1,-9 + 14√-43,9 - 14√-43
9.0,14.0,8509,1.215,0,0,0,2,(7.5 + 0.5√-43) (5.5 + 1.5√-43),0,9 + 14√-43,-9 - 14√-43
-8.0,14.0,8492,1.89,0,0,0,3,(2) (0.5 + 0.5√-43) (13.5 + 0.5√-43),1,-8 + 14√-43,8 - 14√-43
8.0,14.0,8492,1.252,0,1,0,3,(2) (0.5 - 0.5√-43) (13.5 - 0.5√-43),0,8 + 14√-43,-8 - 14√-43
-7.0,14.0,8477,1.852,0,1,0,2,(7) (1 - 2√-43),1,-7 + 14√-43,7 - 14√-43
7.0,14.0,8477,1.29,0,0,0,2,(7) (1 + 2√-43),0,7 + 14√-43,-7 - 14√-43
-6.0,14.0,8464,1.814,0,1,2,2,(2)² (3.5 - 0.5√-43)²,1,-6 + 14√-43,6 - 14√-43
6.0,14.0,8464,1.328,0,0,2,2,(2)² (3.5 + 0.5√-43)²,0,6 + 14√-43,-6 - 14√-43
-27.5,13.5,8593,2.437,0,1,0,2,(1.5 - 0.5√-43) (25.5 - 0.5√-43),1,-27.5 + 13.5√-43,27.5 - 13.5√-43
27.5,13.5,8593,0.705,0,0,0,2,(1.5 + 0.5√-43) (25.5 + 0.5√-43),0,27.5 + 13.5√-43,-27.5 - 13.5√-43
-26.5,13.5,8539,2.419,1,0,0,1,'(26.5 - 13.5√-43),1,-26.5 + 13.5√-43,26.5 - 13.5√-43
26.5,13.5,8539,0.723,1,0,0,1,'(26.5 + 13.5√-43),0,26.5 + 13.5√-43,-26.5 - 13.5√-43
-25.5,13.5,8487,2.4,0,1,0,3,(3) (3.5 - 0.5√-43) (5.5 - 0.5√-43),1,-25.5 + 13.5√-43,25.5 - 13.5√-43
25.5,13.5,8487,0.742,0,0,0,3,(3) (3.5 + 0.5√-43) (5.5 + 0.5√-43),0,25.5 + 13.5√-43,-25.5 - 13.5√-43
-37.0,13.0,8636,2.595,0,0,0,3,(2) (2.5 + 0.5√-43) (5.5 + 1.5√-43),1,-37 + 13√-43,37 - 13√-43
37.0,13.0,8636,0.547,0,1,0,3,(2) (2.5 - 0.5√-43) (5.5 - 1.5√-43),0,37 + 13√-43,-37 - 13√-43
-36.0,13.0,8563,2.583,1,0,0,1,'(36 - 13√-43),1,-36 + 13√-43,36 - 13√-43
36.0,13.0,8563,0.559,1,0,0,1,'(36 + 13√-43),0,36 + 13√-43,-36 - 13√-43
-35.0,13.0,8492,2.57,0,1,0,3,(2) (0.5 - 0.5√-43) (13.5 + 0.5√-43),1,-35 + 13√-43,35 - 13√-43
35.0,13.0,8492,0.572,0,0,0,3,(2) (0.5 + 0.5√-43) (13.5 - 0.5√-43),0,35 + 13√-43,-35 - 13√-43
-43.5,12.5,8611,2.68,0,0,0,2,(6 + √-43) (3.5 + 1.5√-43),1,-43.5 + 12.5√-43,43.5 - 12.5√-43
43.5,12.5,8611,0.462,0,1,0,2,(6 - √-43) (3.5 - 1.5√-43),0,43.5 + 12.5√-43,-43.5 - 12.5√-43
-42.5,12.5,8525,2.671,0,0,0,3,(0.5 + 0.5√-43) (5) (4.5 + 0.5√-43),1,-42.5 + 12.5√-43,42.5 - 12.5√-43
42.5,12.5,8525,0.471,0,1,0,3,(0.5 - 0.5√-43) (5) (4.5 - 0.5√-43),0,42.5 + 12.5√-43,-42.5 - 12.5√-43
-49.0,12.0,8593,2.741,0,1,0,2,(1.5 - 0.5√-43) (25.5 + 0.5√-43),1,-49 + 12√-43,49 - 12√-43
49.0,12.0,8593,0.401,0,0,0,2,(1.5 + 0.5√-43) (25.5 - 0.5√-43),0,49 + 12√-43,-49 - 12√-43
-48.0,12.0,8496,2.733,0,1,1,3,(2)² (3) (4 - √-43),1,-48 + 12√-43,48 - 12√-43
48.0,12.0,8496,0.409,0,0,1,3,(2)² (3) (4 + √-43),0,48 + 12√-43,-48 - 12√-43
-5.0,14.0,8453,1.775,0,1,0,2,(6 - √-43) (8 - √-43),1,-5 + 14√-43,5 - 14√-43
5.0,14.0,8453,1.367,0,0,0,2,(6 + √-43) (8 + √-43),0,5 + 14√-43,-5 - 14√-43
-4.0,14.0,8444,1.735,0,1,0,2,(2) (2 - 7√-43),1,-4 + 14√-43,4 - 14√-43
4.0,14.0,8444,1.407,0,0,0,2,(2) (2 + 7√-43),0,4 + 14√-43,-4 - 14√-43
-3.0,14.0,8437,1.694,0,1,0,3,(0.5 - 0.5√-43) (1.5 - 0.5√-43) (4 + √-43),1,-3 + 14√-43,3 - 14√-43
3.0,14.0,8437,1.448,0,0,0,3,(0.5 + 0.5√-43) (1.5 + 0.5√-43) (4 - √-43),0,3 + 14√-43,-3 - 14√-43
-2.0,14.0,8432,1.653,0,1,1,3,(2)² (2.5 - 0.5√-43) (4.5 - 0.5√-43),1,-2 + 14√-43,2 - 14√-43
2.0,14.0,8432,1.489,0,0,1,3,(2)² (2.5 + 0.5√-43) (4.5 + 0.5√-43),0,2 + 14√-43,-2 - 14√-43
-1.0,14.0,8429,1.612,1,0,0,1,'(1 - 14√-43),1,-1 + 14√-43,1 - 14√-43
1.0,14.0,8429,1.53,1,0,0,1,'(1 + 14√-43),0,1 + 14√-43,-1 - 14√-43
0.0,14.0,8428,1.571,0,0,0,3,(2) (√-43) (7),0,14√-43,-14√-43
-24.5,13.5,8437,2.38,0,1,0,3,(0.5 - 0.5√-43) (1.5 + 0.5√-43) (4 - √-43),1,-24.5 + 13.5√-43,24.5 - 13.5√-43
24.5,13.5,8437,0.762,0,0,0,3,(0.5 + 0.5√-43) (1.5 - 0.5√-43) (4 + √-43),0,24.5 + 13.5√-43,-24.5 - 13.5√-43
-23.5,13.5,8389,2.359,1,0,0,1,'(23.5 - 13.5√-43),1,-23.5 + 13.5√-43,23.5 - 13.5√-43
23.5,13.5,8389,0.783,1,0,0,1,'(23.5 + 13.5√-43),0,23.5 + 13.5√-43,-23.5 - 13.5√-43
-22.5,13.5,8343,2.337,0,1,1,2,(3)² (2.5 - 1.5√-43),1,-22.5 + 13.5√-43,22.5 - 13.5√-43
22.5,13.5,8343,0.805,0,0,1,2,(3)² (2.5 + 1.5√-43),0,22.5 + 13.5√-43,-22.5 - 13.5√-43
-21.5,13.5,8299,2.315,0,0,0,2,(√-43) (13.5 + 0.5√-43),1,-21.5 + 13.5√-43,21.5 - 13.5√-43
21.5,13.5,8299,0.827,0,0,0,2,(√-43) (13.5 - 0.5√-43),0,21.5 + 13.5√-43,-21.5 - 13.5√-43
-34.0,13.0,8423,2.557,1,0,0,1,'(34 - 13√-43),1,-34 + 13√-43,34 - 13√-43
34.0,13.0,8423,0.585,1,0,0,1,'(34 + 13√-43),0,34 + 13√-43,-34 - 13√-43
-33.0,13.0,8356,2.543,0,1,0,2,(2) (16.5 - 6.5√-43),1,-33 + 13√-43,33 - 13√-43
33.0,13.0,8356,0.599,0,0,0,2,(2) (16.5 + 6.5√-43),0,33 + 13√-43,-33 - 13√-43
-32.0,13.0,8291,2.529,1,0,0,1,'(32 - 13√-43),1,-32 + 13√-43,32 - 13√-43
32.0,13.0,8291,0.613,1,0,0,1,'(32 + 13√-43),0,32 + 13√-43,-32 - 13√-43
-41.5,12.5,8441,2.661,0,1,0,2,(3.5 - 0.5√-43) (18 - √-43),1,-41.5 + 12.5√-43,41.5 - 12.5√-43
41.5,12.5,8441,0.481,0,0,0,2,(3.5 + 0.5√-43) (18 + √-43),0,41.5 + 12.5√-43,-41.5 - 12.5√-43
-40.5,12.5,8359,2.651,0,0,0,2,(1.5 + 0.5√-43) (16 + 3√-43),1,-40.5 + 12.5√-43,40.5 - 12.5√-43
40.5,12.5,8359,0.491,0,1,0,2,(1.5 - 0.5√-43) (16 - 3√-43),0,40.5 + 12.5√-43,-40.5 - 12.5√-43
-47.0,12.0,8401,2.726,0,0,0,2,(4.5 + 0.5√-43) (1.5 + 2.5√-43),1,-47 + 12√-43,47 - 12√-43
47.0,12.0,8401,0.416,0,1,0,2,(4.5 - 0.5√-43) (1.5 - 2.5√-43),0,47 + 12√-43,-47 - 12√-43
-46.0,12.0,8308,2.718,0,1,0,3,(2) (4.5 - 0.5√-43) (7.5 - 0.5√-43),1,-46 + 12√-43,46 - 12√-43
46.0,12.0,8308,0.424,0,0,0,3,(2) (4.5 + 0.5√-43) (7.5 + 0.5√-43),0,46 + 12√-43,-46 - 12√-43
-20.5,13.5,8257,2.291,0,0,0,2,(3.5 + 0.5√-43) (9.5 + 2.5√-43),1,-20.5 + 13.5√-43,20.5 - 13.5√-43
20.5,13.5,8257,0.851,0,1,0,2,(3.5 - 0.5√-43) (9.5 - 2.5√-43),0,20.5 + 13.5√-43,-20.5 - 13.5√-43
-19.5,13.5,8217,2.266,0,0,0,3,(3) (0.5 + 0.5√-43) (8.5 + 0.5√-43),1,-19.5 + 13.5√-43,19.5 - 13.5√-43
19.5,13.5,8217,0.876,0,1,0,3,(3) (0.5 - 0.5√-43) (8.5 - 0.5√-43),0,19.5 + 13.5√-43,-19.5 - 13.5√-43
-18.5,13.5,8179,2.241,1,0,0,1,'(18.5 - 13.5√-43),1,-18.5 + 13.5√-43,18.5 - 13.5√-43
18.5,13.5,8179,0.901,1,0,0,1,'(18.5 + 13.5√-43),0,18.5 + 13.5√-43,-18.5 - 13.5√-43
-17.5,13.5,8143,2.214,0,0,0,2,(2.5 + 0.5√-43) (14.5 + 2.5√-43),1,-17.5 + 13.5√-43,17.5 - 13.5√-43
17.5,13.5,8143,0.928,0,1,0,2,(2.5 - 0.5√-43) (14.5 - 2.5√-43),0,17.5 + 13.5√-43,-17.5 - 13.5√-43
-16.5,13.5,8109,2.186,0,1,0,3,(3) (2.5 - 0.5√-43) (6.5 - 0.5√-43),1,-16.5 + 13.5√-43,16.5 - 13.5√-43
16.5,13.5,8109,0.956,0,0,0,3,(3) (2.5 + 0.5√-43) (6.5 + 0.5√-43),0,16.5 + 13.5√-43,-16.5 - 13.5√-43
-31.0,13.0,8228,2.514,0,0,1,3,(2) (0.5 + 0.5√-43)² (2.5 - 0.5√-43),1,-31 + 13√-43,31 - 13√-43
31.0,13.0,8228,0.628,0,1,1,3,(2) (0.5 - 0.5√-43)² (2.5 + 0.5√-43),0,31 + 13√-43,-31 - 13√-43
-30.0,13.0,8167,2.498,1,0,0,1,'(30 - 13√-43),1,-30 + 13√-43,30 - 13√-43
30.0,13.0,8167,0.644,1,0,0,1,'(30 + 13√-43),0,30 + 13√-43,-30 - 13√-43
-29.0,13.0,8108,2.482,0,1,0,2,(2) (14.5 - 6.5√-43),1,-29 + 13√-43,29 - 13√-43
29.0,13.0,8108,0.66,0,0,0,2,(2) (14.5 + 6.5√-43),0,29 + 13√-43,-29 - 13√-43
-39.5,12.5,8279,2.641,0,0,0,2,(2.5 + 0.5√-43) (10 + 3√-43),1,-39.5 + 12.5√-43,39.5 - 12.5√-43
39.5,12.5,8279,0.501,0,1,0,2,(2.5 - 0.5√-43) (10 - 3√-43),0,39.5 + 12.5√-43,-39.5 - 12.5√-43
-38.5,12.5,8201,2.63,0,0,0,2,(4 + √-43) (6.5 + 1.5√-43),1,-38.5 + 12.5√-43,38.5 - 12.5√-43
38.5,12.5,8201,0.512,0,1,0,2,(4 - √-43) (6.5 - 1.5√-43),0,38.5 + 12.5√-43,-38.5 - 12.5√-43
-37.5,12.5,8125,2.618,0,1,1,2,(1.5 - 0.5√-43) (5)²,1,-37.5 + 12.5√-43,37.5 - 12.5√-43
37.5,12.5,8125,0.524,0,0,1,2,(1.5 + 0.5√-43) (5)²,0,37.5 + 12.5√-43,-37.5 - 12.5√-43
-45.0,12.0,8217,2.709,0,1,0,3,(3) (0.5 - 0.5√-43) (8.5 + 0.5√-43),1,-45 + 12√-43,45 - 12√-43
45.0,12.0,8217,0.433,0,0,0,3,(3) (0.5 + 0.5√-43) (8.5 - 0.5√-43),0,45 + 12√-43,-45 - 12√-43
-44.0,12.0,8128,2.701,0,1,2,2,(2)³ (5.5 - 1.5√-43),1,-44 + 12√-43,44 - 12√-43
44.0,12.0,8128,0.441,0,0,2,2,(2)³ (5.5 + 1.5√-43),0,44 + 12√-43,-44 - 12√-43
-49.5,11.5,8137,2.759,0,0,0,2,(6 + √-43) (2.5 + 1.5√-43),1,-49.5 + 11.5√-43,49.5 - 11.5√-43
49.5,11.5,8137,0.383,0,1,0,2,(6 - √-43) (2.5 - 1.5√-43),0,49.5 + 11.5√-43,-49.5 - 11.5√-43
-15.5,13.5,8077,2.157,0,0,0,2,(5.5 + 0.5√-43) (5 + 2√-43),1,-15.5 + 13.5√-43,15.5 - 13.5√-43
15.5,13.5,8077,0.985,0,1,0,2,(5.5 - 0.5√-43) (5 - 2√-43),0,15.5 + 13.5√-43,-15.5 - 13.5√-43
-14.5,13.5,8047,2.126,0,1,0,2,(1.5 - 0.5√-43) (24 - √-43),1,-14.5 + 13.5√-43,14.5 - 13.5√-43
14.5,13.5,8047,1.016,0,0,0,2,(1.5 + 0.5√-43) (24 + √-43),0,14.5 + 13.5√-43,-14.5 - 13.5√-43
-13.5,13.5,8019,2.095,0,1,2,2,(3)³ (0.5 - 0.5√-43),1,-13.5 + 13.5√-43,13.5 - 13.5√-43
13.5,13.5,8019,1.047,0,0,2,2,(3)³ (0.5 + 0.5√-43),0,13.5 + 13.5√-43,-13.5 - 13.5√-43
-12.5,13.5,7993,2.062,1,0,0,1,'(12.5 - 13.5√-43),1,-12.5 + 13.5√-43,12.5 - 13.5√-43
12.5,13.5,7993,1.08,1,0,0,1,'(12.5 + 13.5√-43),0,12.5 + 13.5√-43,-12.5 - 13.5√-43
-11.5,13.5,7969,2.028,0,0,0,2,(1.5 + 0.5√-43) (21 + 2√-43),1,-11.5 + 13.5√-43,11.5 - 13.5√-43
11.5,13.5,7969,1.114,0,1,0,2,(1.5 - 0.5√-43) (21 - 2√-43),0,11.5 + 13.5√-43,-11.5 - 13.5√-43
-10.5,13.5,7947,1.993,0,1,0,2,(3) (3.5 - 4.5√-43),1,-10.5 + 13.5√-43,10.5 - 13.5√-43
10.5,13.5,7947,1.149,0,0,0,2,(3) (3.5 + 4.5√-43),0,10.5 + 13.5√-43,-10.5 - 13.5√-43
-9.5,13.5,7927,1.957,1,0,0,1,'(9.5 - 13.5√-43),1,-9.5 + 13.5√-43,9.5 - 13.5√-43
9.5,13.5,7927,1.185,1,0,0,1,'(9.5 + 13.5√-43),0,9.5 + 13.5√-43,-9.5 - 13.5√-43
-28.0,13.0,8051,2.465,0,0,0,2,(8.5 + 0.5√-43) (0.5 + 1.5√-43),1,-28 + 13√-43,28 - 13√-43
28.0,13.0,8051,0.677,0,1,0,2,(8.5 - 0.5√-43) (0.5 - 1.5√-43),0,28 + 13√-43,-28 - 13√-43
-27.0,13.0,7996,2.447,0,1,0,2,(2) (13.5 - 6.5√-43),1,-27 + 13√-43,27 - 13√-43
27.0,13.0,7996,0.695,0,0,0,2,(2) (13.5 + 6.5√-43),0,27 + 13√-43,-27 - 13√-43
-26.0,13.0,7943,2.428,0,1,1,3,(1.5 + 0.5√-43) (1.5 - 0.5√-43) (2 - √-43),1,-26 + 13√-43,26 - 13√-43
26.0,13.0,7943,0.714,0,0,1,3,(1.5 + 0.5√-43) (1.5 - 0.5√-43) (2 + √-43),0,26 + 13√-43,-26 - 13√-43
-36.5,12.5,8051,2.607,0,1,0,2,(8.5 + 0.5√-43) (0.5 - 1.5√-43),1,-36.5 + 12.5√-43,36.5 - 12.5√-43
36.5,12.5,8051,0.535,0,0,0,2,(8.5 - 0.5√-43) (0.5 + 1.5√-43),0,36.5 + 12.5√-43,-36.5 - 12.5√-43
-35.5,12.5,7979,2.594,0,1,0,2,(6 - √-43) (9.5 - 0.5√-43),1,-35.5 + 12.5√-43,35.5 - 12.5√-43
35.5,12.5,7979,0.548,0,0,0,2,(6 + √-43) (9.5 + 0.5√-43),0,35.5 + 12.5√-43,-35.5 - 12.5√-43
-43.0,12.0,8041,2.692,0,0,0,3,(0.5 + 0.5√-43) (2.5 - 0.5√-43) (√-43),1,-43 + 12√-43,43 - 12√-43
43.0,12.0,8041,0.45,0,0,0,3,(0.5 - 0.5√-43) (2.5 + 0.5√-43) (√-43),0,43 + 12√-43,-43 - 12√-43
-42.0,12.0,7956,2.682,0,0,0,4,(2) (3) (1.5 + 0.5√-43) (2.5 + 0.5√-43),1,-42 + 12√-43,42 - 12√-43
42.0,12.0,7956,0.46,0,1,0,4,(2) (3) (1.5 - 0.5√-43) (2.5 - 0.5√-43),0,42 + 12√-43,-42 - 12√-43
-48.5,11.5,8039,2.752,1,0,0,1,'(48.5 - 11.5√-43),1,-48.5 + 11.5√-43,48.5 - 11.5√-43
48.5,11.5,8039,0.39,1,0,0,1,'(48.5 + 11.5√-43),0,48.5 + 11.5√-43,-48.5 - 11.5√-43
-47.5,11.5,7943,2.745,0,1,1,2,(1.5 - 0.5√-43)² (2 + √-43),1,-47.5 + 11.5√-43,47.5 - 11.5√-43
47.5,11.5,7943,0.397,0,0,1,2,(1.5 + 0.5√-43)² (2 - √-43),0,47.5 + 11.5√-43,-47.5 - 11.5√-43
-8.5,13.5,7909,1.92,0,0,0,2,(0.5 + 0.5√-43) (26 + √-43),1,-8.5 + 13.5√-43,8.5 - 13.5√-43
8.5,13.5,7909,1.222,0,1,0,2,(0.5 - 0.5√-43) (26 - √-43),0,8.5 + 13.5√-43,-8.5 - 13.5√-43
-7.5,13.5,7893,1.882,0,1,0,2,(3) (2.5 - 4.5√-43),1,-7.5 + 13.5√-43,7.5 - 13.5√-43
7.5,13.5,7893,1.26,0,0,0,2,(3) (2.5 + 4.5√-43),0,7.5 + 13.5√-43,-7.5 - 13.5√-43
-6.5,13.5,7879,1.842,1,0,0,1,'(6.5 - 13.5√-43),1,-6.5 + 13.5√-43,6.5 - 13.5√-43
6.5,13.5,7879,1.3,1,0,0,1,'(6.5 + 13.5√-43),0,6.5 + 13.5√-43,-6.5 - 13.5√-43
-5.5,13.5,7867,1.802,1,0,0,1,'(5.5 - 13.5√-43),1,-5.5 + 13.5√-43,5.5 - 13.5√-43
5.5,13.5,7867,1.34,1,0,0,1,'(5.5 + 13.5√-43),0,5.5 + 13.5√-43,-5.5 - 13.5√-43
-4.5,13.5,7857,1.761,0,1,1,2,(3)² (0.5 - 1.5√-43),1,-4.5 + 13.5√-43,4.5 - 13.5√-43
4.5,13.5,7857,1.381,0,0,1,2,(3)² (0.5 + 1.5√-43),0,4.5 + 13.5√-43,-4.5 - 13.5√-43
-3.5,13.5,7849,1.72,0,1,0,2,(2 - √-43) (12.5 - 0.5√-43),1,-3.5 + 13.5√-43,3.5 - 13.5√-43
3.5,13.5,7849,1.422,0,0,0,2,(2 + √-43) (12.5 + 0.5√-43),0,3.5 + 13.5√-43,-3.5 - 13.5√-43
-2.5,13.5,7843,1.678,0,1,0,3,(0.5 - 0.5√-43) (3.5 - 0.5√-43) (4.5 + 0.5√-43),1,-2.5 + 13.5√-43,2.5 - 13.5√-43
2.5,13.5,7843,1.464,0,0,0,3,(0.5 + 0.5√-43) (3.5 + 0.5√-43) (4.5 - 0.5√-43),0,2.5 + 13.5√-43,-2.5 - 13.5√-43
-1.5,13.5,7839,1.635,0,1,0,3,(3) (1.5 - 0.5√-43) (7.5 - 0.5√-43),1,-1.5 + 13.5√-43,1.5 - 13.5√-43
1.5,13.5,7839,1.507,0,0,0,3,(3) (1.5 + 0.5√-43) (7.5 + 0.5√-43),0,1.5 + 13.5√-43,-1.5 - 13.5√-43
-0.5,13.5,7837,1.593,0,0,0,2,(2.5 + 0.5√-43) (17 + 2√-43),1,-0.5 + 13.5√-43,0.5 - 13.5√-43
0.5,13.5,7837,1.549,0,1,0,2,(2.5 - 0.5√-43) (17 - 2√-43),0,0.5 + 13.5√-43,-0.5 - 13.5√-43
-25.0,13.0,7892,2.409,0,1,0,2,(2) (12.5 - 6.5√-43),1,-25 + 13√-43,25 - 13√-43
25.0,13.0,7892,0.733,0,0,0,2,(2) (12.5 + 6.5√-43),0,25 + 13√-43,-25 - 13√-43
-24.0,13.0,7843,2.388,0,1,0,3,(0.5 - 0.5√-43) (3.5 + 0.5√-43) (4.5 - 0.5√-43),1,-24 + 13√-43,24 - 13√-43
24.0,13.0,7843,0.754,0,0,0,3,(0.5 + 0.5√-43) (3.5 - 0.5√-43) (4.5 + 0.5√-43),0,24 + 13√-43,-24 - 13√-43
-23.0,13.0,7796,2.367,0,1,0,2,(2) (11.5 - 6.5√-43),1,-23 + 13√-43,23 - 13√-43
23.0,13.0,7796,0.775,0,0,0,2,(2) (11.5 + 6.5√-43),0,23 + 13√-43,-23 - 13√-43
-22.0,13.0,7751,2.345,0,1,0,2,(3.5 - 0.5√-43) (15.5 - 1.5√-43),1,-22 + 13√-43,22 - 13√-43
22.0,13.0,7751,0.797,0,0,0,2,(3.5 + 0.5√-43) (15.5 + 1.5√-43),0,22 + 13√-43,-22 - 13√-43
-34.5,12.5,7909,2.582,0,1,0,2,(0.5 - 0.5√-43) (26 + √-43),1,-34.5 + 12.5√-43,34.5 - 12.5√-43
34.5,12.5,7909,0.56,0,0,0,2,(0.5 + 0.5√-43) (26 - √-43),0,34.5 + 12.5√-43,-34.5 - 12.5√-43
-33.5,12.5,7841,2.568,1,0,0,1,'(33.5 - 12.5√-43),1,-33.5 + 12.5√-43,33.5 - 12.5√-43
33.5,12.5,7841,0.574,1,0,0,1,'(33.5 + 12.5√-43),0,33.5 + 12.5√-43,-33.5 - 12.5√-43
-32.5,12.5,7775,2.554,0,1,0,2,(5) (6.5 - 2.5√-43),1,-32.5 + 12.5√-43,32.5 - 12.5√-43
32.5,12.5,7775,0.588,0,0,0,2,(5) (6.5 + 2.5√-43),0,32.5 + 12.5√-43,-32.5 - 12.5√-43
-41.0,12.0,7873,2.673,1,0,0,1,'(41 - 12√-43),1,-41 + 12√-43,41 - 12√-43
41.0,12.0,7873,0.469,1,0,0,1,'(41 + 12√-43),0,41 + 12√-43,-41 - 12√-43
-40.0,12.0,7792,2.663,0,1,1,2,(2)² (10 - 3√-43),1,-40 + 12√-43,40 - 12√-43
40.0,12.0,7792,0.479,0,0,1,2,(2)² (10 + 3√-43),0,40 + 12√-43,-40 - 12√-43
-46.5,11.5,7849,2.737,0,1,0,2,(2 - √-43) (12.5 + 0.5√-43),1,-46.5 + 11.5√-43,46.5 - 11.5√-43
46.5,11.5,7849,0.405,0,0,0,2,(2 + √-43) (12.5 - 0.5√-43),0,46.5 + 11.5√-43,-46.5 - 11.5√-43
-45.5,11.5,7757,2.729,1,0,0,1,'(45.5 - 11.5√-43),1,-45.5 + 11.5√-43,45.5 - 11.5√-43
45.5,11.5,7757,0.413,1,0,0,1,'(45.5 + 11.5√-43),0,45.5 + 11.5√-43,-45.5 - 11.5√-43
-21.0,13.0,7708,2.322,0,0,0,3,(2) (5.5 + 0.5√-43) (2 + √-43),1,-21 + 13√-43,21 - 13√-43
21.0,13.0,7708,0.82,0,1,0,3,(2) (5.5 - 0.5√-43) (2 - √-43),0,21 + 13√-43,-21 - 13√-43
-20.0,13.0,7667,2.297,0,0,0,3,(0.5 + 0.5√-43) (2.5 + 0.5√-43) (5.5 - 0.5√-43),1,-20 + 13√-43,20 - 13√-43
