Re,Im,Norm,Agr,Prime,Assoc,Primes,Distinct,Factor,TextIndex,Text
0,0,0,0,0,0,0,0,'(0),0,0,0,0,0,0,0
1,0,1,0.0,0,0,0,0,,0,1,-1
32.0,5.0,-1,0.264,0,2,0,0,,2,32 + 5√41,-32 - 5√41
-32.0,5.0,-1,2.877,0,4,0,0,,2,-32 + 5√41,32 - 5√41
3.5,0.5,2,0.243,1,0,0,0,'(3.5 + 0.5√41),2,3.5 + 0.5√41,-3.5 - 0.5√41,3.5 + 0.5√41
-3.5,0.5,2,2.899,1,1,0,0,'(3.5 - 0.5√41),2,-3.5 + 0.5√41,3.5 - 0.5√41,3.5 - 0.5√41
9.5,1.5,-2,0.267,1,3,0,1,(3.5 - 0.5√41),2,9.5 + 1.5√41,-9.5 - 1.5√41,3.5 - 0.5√41
-9.5,1.5,-2,2.875,1,4,0,1,(3.5 + 0.5√41),2,-9.5 + 1.5√41,9.5 - 1.5√41,3.5 + 0.5√41
2,0,4,0.0,0,1,1,2,(3.5 + 0.5√41) (3.5 - 0.5√41),0,2,-2
2.5,0.5,-4,0.333,0,2,1,1,(3.5 - 0.5√41)²,0,2.5 + 0.5√41,-2.5 - 0.5√41
-2.5,0.5,-4,2.808,0,4,1,1,(3.5 + 0.5√41)²,1,-2.5 + 0.5√41,2.5 - 0.5√41
22.5,3.5,4,0.263,0,0,1,1,(3.5 + 0.5√41)²,0,22.5 + 3.5√41,-22.5 - 3.5√41
-22.5,3.5,4,2.878,0,1,1,1,(3.5 - 0.5√41)²,1,-22.5 + 3.5√41,22.5 - 3.5√41
6.0,1.0,-5,0.281,1,0,0,0,'(6 + √41),2,6 + √41,-6 - √41,6 + √41
-6.0,1.0,-5,2.861,1,1,0,0,'(6 - √41),2,-6 + √41,6 - √41,6 - √41
13.0,2.0,5,0.26,1,2,0,1,(6 - √41),2,13 + 2√41,-13 - 2√41,6 - √41
-13.0,2.0,5,2.881,1,5,0,1,(6 + √41),2,-13 + 2√41,13 - 2√41,6 + √41
1.5,0.5,-8,0.524,0,4,2,1,(3.5 + 0.5√41)³,0,1.5 + 0.5√41,-1.5 - 0.5√41
-1.5,0.5,-8,2.618,0,3,2,1,(3.5 - 0.5√41)³,1,-1.5 + 0.5√41,1.5 - 0.5√41
7.0,1.0,8,0.243,0,1,2,2,(3.5 + 0.5√41)² (3.5 - 0.5√41),0,7 + √41,-7 - √41
-7.0,1.0,8,2.899,0,1,2,2,(3.5 + 0.5√41) (3.5 - 0.5√41)²,1,-7 + √41,7 - √41
19.0,3.0,-8,0.267,0,2,2,2,(3.5 + 0.5√41) (3.5 - 0.5√41)²,0,19 + 3√41,-19 - 3√41
-19.0,3.0,-8,2.875,0,5,2,2,(3.5 + 0.5√41)² (3.5 - 0.5√41),1,-19 + 3√41,19 - 3√41
3,0,9,0.0,1,0,0,0,'(3),2,3,-3,3
0.5,0.5,-10,1.047,0,1,0,2,(3.5 - 0.5√41) (6 + √41),0,0.5 + 0.5√41,-0.5 - 0.5√41
-0.5,0.5,-10,2.094,0,0,0,2,(3.5 + 0.5√41) (6 - √41),1,-0.5 + 0.5√41,0.5 - 0.5√41
4.5,0.5,10,0.19,0,3,0,2,(3.5 - 0.5√41) (6 - √41),0,4.5 + 0.5√41,-4.5 - 0.5√41
-4.5,0.5,10,2.951,0,5,0,2,(3.5 + 0.5√41) (6 + √41),1,-4.5 + 0.5√41,4.5 - 0.5√41
41.5,6.5,-10,0.265,0,0,0,2,(3.5 + 0.5√41) (6 + √41),0,41.5 + 6.5√41,-41.5 - 6.5√41
-41.5,6.5,-10,2.877,0,1,0,2,(3.5 - 0.5√41) (6 - √41),1,-41.5 + 6.5√41,41.5 - 6.5√41
4,0,16,0.0,0,0,3,2,(3.5 + 0.5√41)² (3.5 - 0.5√41)²,0,4,-4
5.0,1.0,-16,0.333,0,3,3,2,(3.5 + 0.5√41) (3.5 - 0.5√41)³,0,5 + √41,-5 - √41
-5.0,1.0,-16,2.808,0,5,3,2,(3.5 + 0.5√41)³ (3.5 - 0.5√41),1,-5 + √41,5 - √41
15.5,2.5,-16,0.272,0,4,3,1,(3.5 + 0.5√41)⁴,0,15.5 + 2.5√41,-15.5 - 2.5√41
-15.5,2.5,-16,2.869,0,2,3,1,(3.5 - 0.5√41)⁴,1,-15.5 + 2.5√41,15.5 - 2.5√41
16.5,2.5,16,0.257,0,0,3,1,(3.5 - 0.5√41)⁴,0,16.5 + 2.5√41,-16.5 - 2.5√41
-16.5,2.5,16,2.885,0,0,3,1,(3.5 + 0.5√41)⁴,1,-16.5 + 2.5√41,16.5 - 2.5√41
45.0,7.0,16,0.263,0,1,3,2,(3.5 + 0.5√41)³ (3.5 - 0.5√41),0,45 + 7√41,-45 - 7√41
-45.0,7.0,16,2.878,0,0,3,2,(3.5 + 0.5√41) (3.5 - 0.5√41)³,1,-45 + 7√41,45 - 7√41
10.5,1.5,18,0.243,0,0,0,2,(3.5 + 0.5√41) (3),0,10.5 + 1.5√41,-10.5 - 1.5√41
-10.5,1.5,18,2.899,0,0,0,2,(3.5 - 0.5√41) (3),1,-10.5 + 1.5√41,10.5 - 1.5√41
28.5,4.5,-18,0.267,0,3,0,2,(3.5 - 0.5√41) (3),0,28.5 + 4.5√41,-28.5 - 4.5√41
-28.5,4.5,-18,2.875,0,4,0,2,(3.5 + 0.5√41) (3),1,-28.5 + 4.5√41,28.5 - 4.5√41
5.5,0.5,20,0.156,0,4,1,2,(3.5 + 0.5√41)² (6 + √41),0,5.5 + 0.5√41,-5.5 - 0.5√41
-5.5,0.5,20,2.985,0,3,1,2,(3.5 - 0.5√41)² (6 - √41),1,-5.5 + 0.5√41,5.5 - 0.5√41
8.5,1.5,-20,0.297,0,0,1,2,(3.5 + 0.5√41)² (6 - √41),0,8.5 + 1.5√41,-8.5 - 1.5√41
-8.5,1.5,-20,2.845,0,0,1,2,(3.5 - 0.5√41)² (6 + √41),1,-8.5 + 1.5√41,8.5 - 1.5√41
12.0,2.0,-20,0.281,0,1,1,3,(3.5 + 0.5√41) (3.5 - 0.5√41) (6 + √41),0,12 + 2√41,-12 - 2√41
-12.0,2.0,-20,2.861,0,1,1,3,(3.5 + 0.5√41) (3.5 - 0.5√41) (6 - √41),1,-12 + 2√41,12 - 2√41
26.0,4.0,20,0.26,0,3,1,3,(3.5 + 0.5√41) (3.5 - 0.5√41) (6 - √41),0,26 + 4√41,-26 - 4√41
-26.0,4.0,20,2.881,0,4,1,3,(3.5 + 0.5√41) (3.5 - 0.5√41) (6 + √41),1,-26 + 4√41,26 - 4√41
35.5,5.5,20,0.262,0,2,1,2,(3.5 - 0.5√41)² (6 + √41),0,35.5 + 5.5√41,-35.5 - 5.5√41
-35.5,5.5,20,2.879,0,5,1,2,(3.5 + 0.5√41)² (6 - √41),1,-35.5 + 5.5√41,35.5 - 5.5√41
8.0,1.0,23,0.213,1,0,0,0,'(8 + √41),2,8 + √41,-8 - √41,8 + √41
-8.0,1.0,23,2.928,1,1,0,0,'(8 - √41),2,-8 + √41,8 - √41,8 - √41
4.0,1.0,-25,0.409,0,2,1,1,(6 - √41)²,0,4 + √41,-4 - √41
-4.0,1.0,-25,2.733,0,4,1,1,(6 + √41)²,1,-4 + √41,4 - √41
5,0,25,0.0,0,0,1,2,(6 + √41) (6 - √41),0,5,-5
20.0,3.0,31,0.254,1,0,0,0,'(20 + 3√41),2,20 + 3√41,-20 - 3√41,20 + 3√41
-20.0,3.0,31,2.887,1,1,0,0,'(20 - 3√41),2,-20 + 3√41,20 - 3√41,20 - 3√41
25.0,4.0,-31,0.27,1,3,0,1,(20 - 3√41),2,25 + 4√41,-25 - 4√41,20 - 3√41
-25.0,4.0,-31,2.871,1,4,0,1,(20 + 3√41),2,-25 + 4√41,25 - 4√41,20 + 3√41
3.0,1.0,-32,0.524,0,5,4,2,(3.5 + 0.5√41)⁴ (3.5 - 0.5√41),0,3 + √41,-3 - √41
-3.0,1.0,-32,2.618,0,2,4,2,(3.5 + 0.5√41) (3.5 - 0.5√41)⁴,1,-3 + √41,3 - √41
6.5,0.5,32,0.132,0,0,4,1,(3.5 - 0.5√41)⁵,0,6.5 + 0.5√41,-6.5 - 0.5√41
-6.5,0.5,32,3.009,0,0,4,1,(3.5 + 0.5√41)⁵,1,-6.5 + 0.5√41,6.5 - 0.5√41
14.0,2.0,32,0.243,0,0,4,2,(3.5 + 0.5√41)³ (3.5 - 0.5√41)²,0,14 + 2√41,-14 - 2√41
-14.0,2.0,32,2.899,0,0,4,2,(3.5 + 0.5√41)² (3.5 - 0.5√41)³,1,-14 + 2√41,14 - 2√41
38.0,6.0,-32,0.267,0,3,4,2,(3.5 + 0.5√41)² (3.5 - 0.5√41)³,0,38 + 6√41,-38 - 6√41
-38.0,6.0,-32,2.875,0,4,4,2,(3.5 + 0.5√41)³ (3.5 - 0.5√41)²,1,-38 + 6√41,38 - 6√41
6,0,36,0.0,0,1,1,3,(3.5 + 0.5√41) (3.5 - 0.5√41) (3),0,6,-6
7.5,1.5,-36,0.333,0,2,1,2,(3.5 - 0.5√41)² (3),0,7.5 + 1.5√41,-7.5 - 1.5√41
-7.5,1.5,-36,2.808,0,4,1,2,(3.5 + 0.5√41)² (3),1,-7.5 + 1.5√41,7.5 - 1.5√41
2.0,1.0,-37,0.714,1,0,0,0,'(2 + √41),2,2 + √41,-2 - √41,2 + √41
-2.0,1.0,-37,2.428,1,1,0,0,'(2 - √41),2,-2 + √41,2 - √41,2 - √41
1.0,1.0,-40,1.047,0,0,2,3,(3.5 + 0.5√41) (3.5 - 0.5√41)² (6 + √41),0,1 + √41,-1 - √41
-1.0,1.0,-40,2.094,0,1,2,3,(3.5 + 0.5√41)² (3.5 - 0.5√41) (6 - √41),1,-1 + √41,1 - √41
9.0,1.0,40,0.19,0,2,2,3,(3.5 + 0.5√41) (3.5 - 0.5√41)² (6 - √41),0,9 + √41,-9 - √41
