Id,Re,Im,Norm,Agr,Prime,Assoc,Primes,Distinct,Factor,TextIndex,Text
-49.0,22,3369,2.72,0,1,0,2,(1 - √-2) (31 + 9√-2),1,-49 + 22√-2,49 - 22√-2
49.0,22,3369,0.422,0,0,0,2,(1 + √-2) (31 - 9√-2),0,49 + 22√-2,-49 - 22√-2
-50.0,21,3382,2.744,0,0,0,3,(√-2) (1 + 3√-2) (9 - 2√-2),1,-50 + 21√-2,50 - 21√-2
50.0,21,3382,0.398,0,0,0,3,(√-2) (1 - 3√-2) (9 + 2√-2),0,50 + 21√-2,-50 - 21√-2
-43.0,27,3307,2.581,1,0,0,1,'(43 - 27√-2),1,-43 + 27√-2,43 - 27√-2
43.0,27,3307,0.561,1,0,0,1,'(43 + 27√-2),0,43 + 27√-2,-43 - 27√-2
-44.0,26,3288,2.608,0,0,2,3,(√-2)³ (1 - √-2) (3 - 8√-2),1,-44 + 26√-2,44 - 26√-2
44.0,26,3288,0.534,0,0,2,3,(√-2)³ (1 + √-2) (3 + 8√-2),0,44 + 26√-2,-44 - 26√-2
-45.0,25,3275,2.635,0,1,0,2,(5) (9 - 5√-2),1,-45 + 25√-2,45 - 25√-2
45.0,25,3275,0.507,0,0,0,2,(5) (9 + 5√-2),0,45 + 25√-2,-45 - 25√-2
-47.0,24,3361,2.67,1,0,0,1,'(47 - 24√-2),1,-47 + 24√-2,47 - 24√-2
47.0,24,3361,0.472,1,0,0,1,'(47 + 24√-2),0,47 + 24√-2,-47 - 24√-2
-46.0,24,3268,2.661,0,0,1,3,(√-2)² (1 - 3√-2) (5 + 3√-2),1,-46 + 24√-2,46 - 24√-2
46.0,24,3268,0.481,0,1,1,3,(√-2)² (1 + 3√-2) (5 - 3√-2),0,46 + 24√-2,-46 - 24√-2
-48.0,23,3362,2.695,0,1,1,2,(√-2) (3 - 4√-2)²,1,-48 + 23√-2,48 - 23√-2
48.0,23,3362,0.447,0,1,1,2,(√-2) (3 + 4√-2)²,0,48 + 23√-2,-48 - 23√-2
-47.0,23,3267,2.687,0,0,3,2,(1 - √-2)³ (3 - √-2)²,1,-47 + 23√-2,47 - 23√-2
47.0,23,3267,0.455,0,1,3,2,(1 + √-2)³ (3 + √-2)²,0,47 + 23√-2,-47 - 23√-2
-48.0,22,3272,2.712,0,1,2,2,(√-2)³ (11 + 12√-2),1,-48 + 22√-2,48 - 22√-2
48.0,22,3272,0.43,0,1,2,2,(√-2)³ (11 - 12√-2),0,48 + 22√-2,-48 - 22√-2
-49.0,21,3283,2.737,0,1,0,2,(7) (7 - 3√-2),1,-49 + 21√-2,49 - 21√-2
49.0,21,3283,0.405,0,0,0,2,(7) (7 + 3√-2),0,49 + 21√-2,-49 - 21√-2
-50.0,20,3300,2.761,0,0,1,4,(√-2)² (1 - √-2) (3 + √-2) (5),1,-50 + 20√-2,50 - 20√-2
50.0,20,3300,0.381,0,1,1,4,(√-2)² (1 + √-2) (3 - √-2) (5),0,50 + 20√-2,-50 - 20√-2
-42.0,27,3222,2.571,0,0,1,4,(√-2) (1 + √-2) (1 - √-2) (9 + 7√-2),1,-42 + 27√-2,42 - 27√-2
42.0,27,3222,0.571,0,0,1,4,(√-2) (1 + √-2) (1 - √-2) (9 - 7√-2),0,42 + 27√-2,-42 - 27√-2
-41.0,27,3139,2.56,0,1,0,2,(5 + 3√-2) (1 - 6√-2),1,-41 + 27√-2,41 - 27√-2
41.0,27,3139,0.582,0,0,0,2,(5 - 3√-2) (1 + 6√-2),0,41 + 27√-2,-41 - 27√-2
-43.0,26,3201,2.598,0,0,0,3,(1 + √-2) (3 + √-2) (5 + 6√-2),1,-43 + 26√-2,43 - 26√-2
43.0,26,3201,0.544,0,1,0,3,(1 - √-2) (3 - √-2) (5 - 6√-2),0,43 + 26√-2,-43 - 26√-2
-44.0,25,3186,2.625,0,1,2,3,(√-2) (1 + √-2)³ (3 + 5√-2),1,-44 + 25√-2,44 - 25√-2
44.0,25,3186,0.517,0,1,2,3,(√-2) (1 - √-2)³ (3 - 5√-2),0,44 + 25√-2,-44 - 25√-2
-45.0,24,3177,2.652,0,1,1,3,(1 + √-2) (1 - √-2) (15 - 8√-2),1,-45 + 24√-2,45 - 24√-2
45.0,24,3177,0.49,0,0,1,3,(1 + √-2) (1 - √-2) (15 + 8√-2),0,45 + 24√-2,-45 - 24√-2
-46.0,23,3174,2.678,0,0,0,3,(√-2) (1 + √-2) (23),1,-46 + 23√-2,46 - 23√-2
46.0,23,3174,0.464,0,0,0,3,(√-2) (1 - √-2) (23),0,46 + 23√-2,-46 - 23√-2
-47.0,22,3177,2.704,0,0,1,2,(1 + √-2)² (15 + 8√-2),1,-47 + 22√-2,47 - 22√-2
47.0,22,3177,0.438,0,1,1,2,(1 - √-2)² (15 - 8√-2),0,47 + 22√-2,-47 - 22√-2
-48.0,21,3186,2.73,0,1,2,4,(√-2) (1 + √-2) (1 - √-2)² (3 - 5√-2),1,-48 + 21√-2,48 - 21√-2
48.0,21,3186,0.412,0,1,2,4,(√-2) (1 + √-2)² (1 - √-2) (3 + 5√-2),0,48 + 21√-2,-48 - 21√-2
-49.0,20,3201,2.754,0,1,0,3,(1 + √-2) (3 - √-2) (5 - 6√-2),1,-49 + 20√-2,49 - 20√-2
49.0,20,3201,0.388,0,0,0,3,(1 - √-2) (3 + √-2) (5 + 6√-2),0,49 + 20√-2,-49 - 20√-2
-50.0,19,3222,2.779,0,0,1,3,(√-2) (1 + √-2)² (9 - 7√-2),1,-50 + 19√-2,50 - 19√-2
50.0,19,3222,0.363,0,0,1,3,(√-2) (1 - √-2)² (9 + 7√-2),0,50 + 19√-2,-50 - 19√-2
-50.0,18,3148,2.796,0,0,1,2,(√-2)² (25 - 9√-2),1,-50 + 18√-2,50 - 18√-2
50.0,18,3148,0.346,0,1,1,2,(√-2)² (25 + 9√-2),0,50 + 18√-2,-50 - 18√-2
-40.0,27,3058,2.548,0,0,0,3,(√-2) (3 + √-2) (11 + 3√-2),1,-40 + 27√-2,40 - 27√-2
40.0,27,3058,0.594,0,0,0,3,(√-2) (3 - √-2) (11 - 3√-2),0,40 + 27√-2,-40 - 27√-2
-42.0,26,3116,2.588,0,1,1,3,(√-2)² (1 + 3√-2) (3 + 4√-2),1,-42 + 26√-2,42 - 26√-2
42.0,26,3116,0.554,0,0,1,3,(√-2)² (1 - 3√-2) (3 - 4√-2),0,42 + 26√-2,-42 - 26√-2
-41.0,26,3033,2.577,0,1,1,2,(1 - √-2)² (7 + 12√-2),1,-41 + 26√-2,41 - 26√-2
41.0,26,3033,0.565,0,0,1,2,(1 + √-2)² (7 - 12√-2),0,41 + 26√-2,-41 - 26√-2
-43.0,25,3099,2.615,0,1,0,2,(1 - √-2) (31 + 6√-2),1,-43 + 25√-2,43 - 25√-2
43.0,25,3099,0.527,0,0,0,2,(1 + √-2) (31 - 6√-2),0,43 + 25√-2,-43 - 25√-2
-44.0,24,3088,2.643,0,1,3,2,(√-2)⁴ (11 - 6√-2),1,-44 + 24√-2,44 - 24√-2
44.0,24,3088,0.499,0,0,3,2,(√-2)⁴ (11 + 6√-2),0,44 + 24√-2,-44 - 24√-2
-45.0,23,3083,2.67,1,0,0,1,'(45 - 23√-2),1,-45 + 23√-2,45 - 23√-2
45.0,23,3083,0.472,1,0,0,1,'(45 + 23√-2),0,45 + 23√-2,-45 - 23√-2
-46.0,22,3084,2.696,0,0,1,3,(√-2)² (1 - √-2) (15 + 4√-2),1,-46 + 22√-2,46 - 22√-2
46.0,22,3084,0.446,0,1,1,3,(√-2)² (1 + √-2) (15 - 4√-2),0,46 + 22√-2,-46 - 22√-2
-47.0,21,3091,2.722,0,1,0,2,(3 + √-2) (9 - 10√-2),1,-47 + 21√-2,47 - 21√-2
47.0,21,3091,0.42,0,0,0,2,(3 - √-2) (9 + 10√-2),0,47 + 21√-2,-47 - 21√-2
-48.0,20,3104,2.747,0,0,4,2,(√-2)⁵ (5 + 6√-2),1,-48 + 20√-2,48 - 20√-2
48.0,20,3104,0.395,0,0,4,2,(√-2)⁵ (5 - 6√-2),0,48 + 20√-2,-48 - 20√-2
-49.0,19,3123,2.772,0,1,1,2,(1 - √-2)² (3 + 13√-2),1,-49 + 19√-2,49 - 19√-2
49.0,19,3123,0.37,0,0,1,2,(1 + √-2)² (3 - 13√-2),0,49 + 19√-2,-49 - 19√-2
-48.0,19,3026,2.765,0,0,0,3,(√-2) (3 + 2√-2) (9 + 2√-2),1,-48 + 19√-2,48 - 19√-2
48.0,19,3026,0.377,0,0,0,3,(√-2) (3 - 2√-2) (9 - 2√-2),0,48 + 19√-2,-48 - 19√-2
-49.0,18,3049,2.79,1,0,0,1,'(49 - 18√-2),1,-49 + 18√-2,49 - 18√-2
49.0,18,3049,0.352,1,0,0,1,'(49 + 18√-2),0,49 + 18√-2,-49 - 18√-2
-50.0,17,3078,2.814,0,0,3,3,(√-2) (1 - √-2)⁴ (1 - 3√-2),1,-50 + 17√-2,50 - 17√-2
50.0,17,3078,0.328,0,0,3,3,(√-2) (1 + √-2)⁴ (1 + 3√-2),0,50 + 17√-2,-50 - 17√-2
-39.0,27,2979,2.536,0,1,1,3,(1 + √-2) (1 - √-2) (13 - 9√-2),1,-39 + 27√-2,39 - 27√-2
39.0,27,2979,0.606,0,0,1,3,(1 + √-2) (1 - √-2) (13 + 9√-2),0,39 + 27√-2,-39 - 27√-2
-40.0,26,2952,2.566,0,1,3,3,(√-2)³ (1 + √-2)² (3 - 4√-2),1,-40 + 26√-2,40 - 26√-2
40.0,26,2952,0.576,0,1,3,3,(√-2)³ (1 - √-2)² (3 + 4√-2),0,40 + 26√-2,-40 - 26√-2
-42.0,25,3014,2.605,0,0,0,3,(√-2) (3 - √-2) (3 + 8√-2),1,-42 + 25√-2,42 - 25√-2
42.0,25,3014,0.537,0,0,0,3,(√-2) (3 + √-2) (3 - 8√-2),0,42 + 25√-2,-42 - 25√-2
-41.0,25,2931,2.594,0,0,0,2,(1 + √-2) (3 + 22√-2),1,-41 + 25√-2,41 - 25√-2
41.0,25,2931,0.548,0,1,0,2,(1 - √-2) (3 - 22√-2),0,41 + 25√-2,-41 - 25√-2
-43.0,24,3001,2.633,1,0,0,1,'(43 - 24√-2),1,-43 + 24√-2,43 - 24√-2
43.0,24,3001,0.509,1,0,0,1,'(43 + 24√-2),0,43 + 24√-2,-43 - 24√-2
-42.0,24,2916,2.623,0,1,6,3,(√-2)² (1 + √-2) (1 - √-2)⁵,1,-42 + 24√-2,42 - 24√-2
42.0,24,2916,0.519,0,0,6,3,(√-2)² (1 + √-2)⁵ (1 - √-2),0,42 + 24√-2,-42 - 24√-2
-44.0,23,2994,2.66,0,1,0,3,(√-2) (1 - √-2) (7 - 15√-2),1,-44 + 23√-2,44 - 23√-2
44.0,23,2994,0.482,0,1,0,3,(√-2) (1 + √-2) (7 + 15√-2),0,44 + 23√-2,-44 - 23√-2
-45.0,22,2993,2.687,0,0,0,2,(3 + 4√-2) (1 + 6√-2),1,-45 + 22√-2,45 - 22√-2
45.0,22,2993,0.455,0,1,0,2,(3 - 4√-2) (1 - 6√-2),0,45 + 22√-2,-45 - 22√-2
-46.0,21,2998,2.714,0,0,0,2,(√-2) (21 + 23√-2),1,-46 + 21√-2,46 - 21√-2
46.0,21,2998,0.428,0,0,0,2,(√-2) (21 - 23√-2),0,46 + 21√-2,-46 - 21√-2
-47.0,20,3009,2.74,0,1,0,3,(1 - √-2) (3 - 2√-2) (3 + 5√-2),1,-47 + 20√-2,47 - 20√-2
47.0,20,3009,0.402,0,0,0,3,(1 + √-2) (3 + 2√-2) (3 - 5√-2),0,47 + 20√-2,-47 - 20√-2
-46.0,20,2916,2.732,0,0,6,2,(√-2)² (1 + √-2)⁶,1,-46 + 20√-2,46 - 20√-2
46.0,20,2916,0.41,0,1,6,2,(√-2)² (1 - √-2)⁶,0,46 + 20√-2,-46 - 20√-2
-47.0,19,2931,2.758,0,1,0,2,(1 + √-2) (3 - 22√-2),1,-47 + 19√-2,47 - 19√-2
47.0,19,2931,0.384,0,0,0,2,(1 - √-2) (3 + 22√-2),0,47 + 19√-2,-47 - 19√-2
-48.0,18,2952,2.783,0,1,3,4,(√-2)³ (1 + √-2) (1 - √-2) (3 + 4√-2),1,-48 + 18√-2,48 - 18√-2
48.0,18,2952,0.359,0,1,3,4,(√-2)³ (1 + √-2) (1 - √-2) (3 - 4√-2),0,48 + 18√-2,-48 - 18√-2
-49.0,17,2979,2.808,0,0,1,2,(1 + √-2)² (13 + 9√-2),1,-49 + 17√-2,49 - 17√-2
49.0,17,2979,0.334,0,1,1,2,(1 - √-2)² (13 - 9√-2),0,49 + 17√-2,-49 - 17√-2
-50.0,16,3012,2.832,0,0,1,3,(√-2)² (1 + √-2) (3 - 11√-2),1,-50 + 16√-2,50 - 16√-2
50.0,16,3012,0.31,0,1,1,3,(√-2)² (1 - √-2) (3 + 11√-2),0,50 + 16√-2,-50 - 16√-2
-50.0,15,2950,2.851,0,0,0,3,(√-2) (5) (3 + 5√-2),1,-50 + 15√-2,50 - 15√-2
50.0,15,2950,0.291,0,0,0,3,(√-2) (5) (3 - 5√-2),0,50 + 15√-2,-50 - 15√-2
-38.0,27,2902,2.524,0,0,0,2,(√-2) (27 + 19√-2),1,-38 + 27√-2,38 - 27√-2
38.0,27,2902,0.618,0,0,0,2,(√-2) (27 - 19√-2),0,38 + 27√-2,-38 - 27√-2
-37.0,27,2827,2.512,0,1,0,2,(3 - √-2) (15 - 4√-2),1,-37 + 27√-2,37 - 27√-2
37.0,27,2827,0.63,0,0,0,2,(3 + √-2) (15 + 4√-2),0,37 + 27√-2,-37 - 27√-2
-39.0,26,2873,2.554,0,1,0,2,(3 - 2√-2) (13),1,-39 + 26√-2,39 - 26√-2
39.0,26,2873,0.588,0,0,0,2,(3 + 2√-2) (13),0,39 + 26√-2,-39 - 26√-2
-40.0,25,2850,2.583,0,1,0,4,(√-2) (1 - √-2) (1 - 3√-2) (5),1,-40 + 25√-2,40 - 25√-2
40.0,25,2850,0.559,0,1,0,4,(√-2) (1 + √-2) (1 + 3√-2) (5),0,40 + 25√-2,-40 - 25√-2
-41.0,24,2833,2.612,1,0,0,1,'(41 - 24√-2),1,-41 + 24√-2,41 - 24√-2
41.0,24,2833,0.53,1,0,0,1,'(41 + 24√-2),0,41 + 24√-2,-41 - 24√-2
-43.0,23,2907,2.651,0,0,1,3,(1 + √-2)² (3 - 2√-2) (1 + 3√-2),1,-43 + 23√-2,43 - 23√-2
43.0,23,2907,0.491,0,1,1,3,(1 - √-2)² (3 + 2√-2) (1 - 3√-2),0,43 + 23√-2,-43 - 23√-2
-42.0,23,2822,2.641,0,0,0,3,(√-2) (3 + 2√-2) (9 + √-2),1,-42 + 23√-2,42 - 23√-2
42.0,23,2822,0.501,0,0,0,3,(√-2) (3 - 2√-2) (9 - √-2),0,42 + 23√-2,-42 - 23√-2
-44.0,22,2904,2.678,0,1,3,4,(√-2)³ (1 + √-2) (3 + √-2) (3 - √-2),1,-44 + 22√-2,44 - 22√-2
44.0,22,2904,0.464,0,1,3,4,(√-2)³ (1 - √-2) (3 + √-2) (3 - √-2),0,44 + 22√-2,-44 - 22√-2
-43.0,22,2817,2.669,0,1,1,2,(1 - √-2)² (5 + 12√-2),1,-43 + 22√-2,43 - 22√-2
43.0,22,2817,0.473,0,0,1,2,(1 + √-2)² (5 - 12√-2),0,43 + 22√-2,-43 - 22√-2
-45.0,21,2907,2.705,0,1,1,4,(1 + √-2) (1 - √-2) (3 + 2√-2) (1 - 3√-2),1,-45 + 21√-2,45 - 21√-2
45.0,21,2907,0.437,0,0,1,4,(1 + √-2) (1 - √-2) (3 - 2√-2) (1 + 3√-2),0,45 + 21√-2,-45 - 21√-2
-44.0,21,2818,2.697,0,0,0,2,(√-2) (21 + 22√-2),1,-44 + 21√-2,44 - 21√-2
44.0,21,2818,0.445,0,0,0,2,(√-2) (21 - 22√-2),0,44 + 21√-2,-44 - 21√-2
-45.0,20,2825,2.724,0,1,0,2,(5) (9 - 4√-2),1,-45 + 20√-2,45 - 20√-2
45.0,20,2825,0.418,0,0,0,2,(5) (9 + 4√-2),0,45 + 20√-2,-45 - 20√-2
-46.0,19,2838,2.75,0,1,0,4,(√-2) (1 - √-2) (3 - √-2) (5 - 3√-2),1,-46 + 19√-2,46 - 19√-2
46.0,19,2838,0.392,0,1,0,4,(√-2) (1 + √-2) (3 + √-2) (5 + 3√-2),0,46 + 19√-2,-46 - 19√-2
-47.0,18,2857,2.776,1,0,0,1,'(47 - 18√-2),1,-47 + 18√-2,47 - 18√-2
47.0,18,2857,0.366,1,0,0,1,'(47 + 18√-2),0,47 + 18√-2,-47 - 18√-2
-48.0,17,2882,2.802,0,0,0,3,(√-2) (3 + √-2) (9 + 5√-2),1,-48 + 17√-2,48 - 17√-2
48.0,17,2882,0.34,0,0,0,3,(√-2) (3 - √-2) (9 - 5√-2),0,48 + 17√-2,-48 - 17√-2
-49.0,16,2913,2.826,0,1,0,2,(1 - √-2) (27 + 11√-2),1,-49 + 16√-2,49 - 16√-2
49.0,16,2913,0.316,0,0,0,2,(1 + √-2) (27 - 11√-2),0,49 + 16√-2,-49 - 16√-2
-48.0,16,2816,2.82,0,1,7,2,(√-2)⁸ (3 - √-2),1,-48 + 16√-2,48 - 16√-2
48.0,16,2816,0.322,0,0,7,2,(√-2)⁸ (3 + √-2),0,48 + 16√-2,-48 - 16√-2
-49.0,15,2851,2.845,1,0,0,1,'(49 - 15√-2),1,-49 + 15√-2,49 - 15√-2
49.0,15,2851,0.297,1,0,0,1,'(49 + 15√-2),0,49 + 15√-2,-49 - 15√-2
-50.0,14,2892,2.869,0,0,1,3,(√-2)² (1 - √-2) (13 + 6√-2),1,-50 + 14√-2,50 - 14√-2
50.0,14,2892,0.273,0,1,1,3,(√-2)² (1 + √-2) (13 - 6√-2),0,50 + 14√-2,-50 - 14√-2
-50.0,13,2838,2.888,0,0,0,4,(√-2) (1 + √-2) (3 - √-2) (5 + 3√-2),1,-50 + 13√-2,50 - 13√-2
50.0,13,2838,0.254,0,0,0,4,(√-2) (1 - √-2) (3 + √-2) (5 - 3√-2),0,50 + 13√-2,-50 - 13√-2
-36.0,27,2754,2.498,0,0,3,4,(√-2) (1 + √-2)² (1 - √-2)² (3 + 2√-2),1,-36 + 27√-2,36 - 27√-2
36.0,27,2754,0.644,0,0,3,4,(√-2) (1 + √-2)² (1 - √-2)² (3 - 2√-2),0,36 + 27√-2,-36 - 27√-2
-38.0,26,2796,2.542,0,0,1,3,(√-2)² (1 - √-2) (15 + 2√-2),1,-38 + 26√-2,38 - 26√-2
38.0,26,2796,0.6,0,1,1,3,(√-2)² (1 + √-2) (15 - 2√-2),0,38 + 26√-2,-38 - 26√-2
-37.0,26,2721,2.529,0,0,0,2,(1 + √-2) (5 + 21√-2),1,-37 + 26√-2,37 - 26√-2
37.0,26,2721,0.613,0,1,0,2,(1 - √-2) (5 - 21√-2),0,37 + 26√-2,-37 - 26√-2
-39.0,25,2771,2.572,0,1,0,2,(3 + 2√-2) (1 - 9√-2),1,-39 + 25√-2,39 - 25√-2
39.0,25,2771,0.57,0,0,0,2,(3 - 2√-2) (1 + 9√-2),0,39 + 25√-2,-39 - 25√-2
-40.0,24,2752,2.602,0,0,5,2,(√-2)⁶ (5 - 3√-2),1,-40 + 24√-2,40 - 24√-2
40.0,24,2752,0.54,0,1,5,2,(√-2)⁶ (5 + 3√-2),0,40 + 24√-2,-40 - 24√-2
-41.0,23,2739,2.631,0,1,0,3,(1 - √-2) (3 + √-2) (9 - √-2),1,-41 + 23√-2,41 - 23√-2
41.0,23,2739,0.511,0,0,0,3,(1 + √-2) (3 - √-2) (9 + √-2),0,41 + 23√-2,-41 - 23√-2
-42.0,22,2732,2.659,0,0,1,2,(√-2)² (21 - 11√-2),1,-42 + 22√-2,42 - 22√-2
42.0,22,2732,0.483,0,1,1,2,(√-2)² (21 + 11√-2),0,42 + 22√-2,-42 - 22√-2
-43.0,21,2731,2.688,1,0,0,1,'(43 - 21√-2),1,-43 + 21√-2,43 - 21√-2
43.0,21,2731,0.454,1,0,0,1,'(43 + 21√-2),0,43 + 21√-2,-43 - 21√-2
-44.0,20,2736,2.715,0,1,4,3,(√-2)⁴ (1 - √-2)² (1 + 3√-2),1,-44 + 20√-2,44 - 20√-2
44.0,20,2736,0.427,0,0,4,3,(√-2)⁴ (1 + √-2)² (1 - 3√-2),0,44 + 20√-2,-44 - 20√-2
-45.0,19,2747,2.742,0,1,0,2,(3 - 4√-2) (7 + 3√-2),1,-45 + 19√-2,45 - 19√-2
45.0,19,2747,0.4,0,0,0,2,(3 + 4√-2) (7 - 3√-2),0,45 + 19√-2,-45 - 19√-2
-46.0,18,2764,2.769,0,0,1,2,(√-2)² (23 - 9√-2),1,-46 + 18√-2,46 - 18√-2
46.0,18,2764,0.373,0,1,1,2,(√-2)² (23 + 9√-2),0,46 + 18√-2,-46 - 18√-2
-47.0,17,2787,2.795,0,1,0,2,(1 - √-2) (27 + 10√-2),1,-47 + 17√-2,47 - 17√-2
47.0,17,2787,0.347,0,0,0,2,(1 + √-2) (27 - 10√-2),0,47 + 17√-2,-47 - 17√-2
-47.0,16,2721,2.814,0,1,0,2,(1 + √-2) (5 - 21√-2),1,-47 + 16√-2,47 - 16√-2
47.0,16,2721,0.328,0,0,0,2,(1 - √-2) (5 + 21√-2),0,47 + 16√-2,-47 - 16√-2
