Re,Im,Norm,Agr,Prime,Assoc,Primes,Distinct,Factor,TextIndex,Text
0,0,0,0,0,0,0,0,'(0),0,0,0,0,0,0,0
1,0,1,0.0,0,0,0,0,,0,1,-1
14.0,3,-2,0.211,1,0,0,0,'(14 + 3√22),2,14 + 3√22,-14 - 3√22,14 + 3√22
-14.0,3,-2,2.93,1,0,0,1,(14 + 3√22),2,-14 + 3√22,14 - 3√22,14 + 3√22
5.0,1,3,0.197,1,0,0,0,'(5 + √22),2,5 + √22,-5 - √22,5 + √22
-5.0,1,3,2.944,1,1,0,0,'(5 - √22),2,-5 + √22,5 - √22,5 - √22
2,0,4,0.0,0,0,1,1,(14 + 3√22)²,0,2,-2
4.0,1,-6,0.245,0,1,0,2,(14 + 3√22) (5 - √22),0,4 + √22,-4 - √22
-4.0,1,-6,2.897,0,0,0,2,(14 + 3√22) (5 + √22),1,-4 + √22,4 - √22
9.0,2,-7,0.219,1,0,0,0,'(9 + 2√22),2,9 + 2√22,-9 - 2√22,9 + 2√22
-9.0,2,-7,2.923,1,1,0,0,'(9 - 2√22),2,-9 + 2√22,9 - 2√22,9 - 2√22
28.0,6,-8,0.211,0,0,2,1,(14 + 3√22)³,0,28 + 6√22,-28 - 6√22
-28.0,6,-8,2.93,0,0,2,1,(14 + 3√22)³,1,-28 + 6√22,28 - 6√22
3,0,9,0.0,0,1,1,2,(5 + √22) (5 - √22),0,3,-3
19.0,4,9,0.207,0,0,1,1,(5 - √22)²,0,19 + 4√22,-19 - 4√22
-19.0,4,9,2.934,0,0,1,1,(5 + √22)²,1,-19 + 4√22,19 - 4√22
47.0,10,9,0.21,0,0,1,1,(5 + √22)²,0,47 + 10√22,-47 - 10√22
-47.0,10,9,2.932,0,1,1,1,(5 - √22)²,1,-47 + 10√22,47 - 10√22
33.0,7,11,0.209,1,0,0,0,'(33 + 7√22),2,33 + 7√22,-33 - 7√22,33 + 7√22
-33.0,7,11,2.933,1,0,0,1,(33 + 7√22),2,-33 + 7√22,33 - 7√22,33 + 7√22
10.0,2,12,0.197,0,0,1,2,(14 + 3√22)² (5 + √22),0,10 + 2√22,-10 - 2√22
-10.0,2,12,2.944,0,0,1,2,(14 + 3√22)² (5 - √22),1,-10 + 2√22,10 - 2√22
3.0,1,-13,0.322,1,0,0,0,'(3 + √22),2,3 + √22,-3 - √22,3 + √22
-3.0,1,-13,2.82,1,1,0,0,'(3 - √22),2,-3 + √22,3 - √22,3 - √22
6.0,1,14,0.165,0,0,0,2,(14 + 3√22) (9 - 2√22),0,6 + √22,-6 - √22
-6.0,1,14,2.976,0,0,0,2,(14 + 3√22) (9 + 2√22),1,-6 + √22,6 - √22
4,0,16,0.0,0,0,3,1,(14 + 3√22)⁴,0,4,-4
2.0,1,-18,0.464,0,0,1,2,(14 + 3√22) (5 + √22)²,0,2 + √22,-2 - √22
-2.0,1,-18,2.678,0,0,1,2,(14 + 3√22) (5 - √22)²,1,-2 + √22,2 - √22
42.0,9,-18,0.211,0,1,1,3,(14 + 3√22) (5 + √22) (5 - √22),0,42 + 9√22,-42 - 9√22
-42.0,9,-18,2.93,0,0,1,3,(14 + 3√22) (5 + √22) (5 - √22),1,-42 + 9√22,42 - 9√22
1.0,1,-21,0.785,0,1,0,2,(5 - √22) (9 + 2√22),0,1 + √22,-1 - √22
-1.0,1,-21,2.356,0,0,0,2,(5 + √22) (9 - 2√22),1,-1 + √22,1 - √22
23.0,5,-21,0.214,0,0,0,2,(5 - √22) (9 - 2√22),0,23 + 5√22,-23 - 5√22
-23.0,5,-21,2.928,0,0,0,2,(5 + √22) (9 + 2√22),1,-23 + 5√22,23 - 5√22
0.0,1,-22,1.571,0,0,0,2,(14 + 3√22) (33 + 7√22),0,√22,-√22
8.0,2,-24,0.245,0,0,2,2,(14 + 3√22)³ (5 - √22),0,8 + 2√22,-8 - 2√22
-8.0,2,-24,2.897,0,0,2,2,(14 + 3√22)³ (5 + √22),1,-8 + 2√22,8 - 2√22
5,0,25,0.0,1,0,0,0,'(5),2,5,-5,5
24.0,5,26,0.205,0,0,0,2,(14 + 3√22) (3 - √22),0,24 + 5√22,-24 - 5√22
