Re,Im,Norm,Agr,Prime,Assoc,Primes,Distinct,Factor,TextIndex,Text
0,0,0,0,0,0,0,0,'(0),0,0,0,0,0,0,0
-7.0,1.0,12,2.899,0,5,0,2,(2.5 + 0.5√37) (2),1,-7 + √37,7 - √37
4,0,16,0.0,0,0,1,1,(2)²,0,4,-4
24.0,4.0,-16,0.281,0,2,1,1,(2)²,0,24 + 4√37,-24 - 4√37
-24.0,4.0,-16,2.861,0,4,1,1,(2)²,1,-24 + 4√37,24 - 4√37
4.0,1.0,-21,0.409,0,2,0,2,(2.5 - 0.5√37) (1.5 - 0.5√37),0,4 + √37,-4 - √37
-4.0,1.0,-21,2.733,0,4,0,2,(2.5 + 0.5√37) (1.5 + 0.5√37),1,-4 + √37,4 - √37
5.5,0.5,21,0.156,0,0,0,2,(2.5 + 0.5√37) (1.5 - 0.5√37),0,5.5 + 0.5√37,-5.5 - 0.5√37
-5.5,0.5,21,2.985,0,1,0,2,(2.5 - 0.5√37) (1.5 + 0.5√37),1,-5.5 + 0.5√37,5.5 - 0.5√37
13.0,2.0,21,0.26,0,0,0,2,(2.5 + 0.5√37) (1.5 + 0.5√37),0,13 + 2√37,-13 - 2√37
-13.0,2.0,21,2.881,0,1,0,2,(2.5 - 0.5√37) (1.5 - 0.5√37),1,-13 + 2√37,13 - 2√37
14.5,2.5,-21,0.29,0,2,0,2,(2.5 - 0.5√37) (1.5 + 0.5√37),0,14.5 + 2.5√37,-14.5 - 2.5√37
-14.5,2.5,-21,2.851,0,4,0,2,(2.5 + 0.5√37) (1.5 - 0.5√37),1,-14.5 + 2.5√37,14.5 - 2.5√37
5,0,25,0.0,1,0,0,0,'(5),2,5,-5,5
30.0,5.0,-25,0.281,1,2,0,1,(5),2,30 + 5√37,-30 - 5√37,5
-30.0,5.0,-25,2.861,1,4,0,1,(5),2,-30 + 5√37,30 - 5√37,5
7.5,1.5,-27,0.333,0,0,2,2,(2.5 + 0.5√37)² (2.5 - 0.5√37),0,7.5 + 1.5√37,-7.5 - 1.5√37
-7.5,1.5,-27,2.808,0,0,2,2,(2.5 + 0.5√37) (2.5 - 0.5√37)²,1,-7.5 + 1.5√37,7.5 - 1.5√37
8.0,1.0,27,0.213,0,4,2,1,(2.5 + 0.5√37)³,0,8 + √37,-8 - √37
-8.0,1.0,27,2.928,0,3,2,1,(2.5 - 0.5√37)³,1,-8 + √37,8 - √37
10.5,1.5,27,0.243,0,2,2,2,(2.5 + 0.5√37) (2.5 - 0.5√37)²,0,10.5 + 1.5√37,-10.5 - 1.5√37
-10.5,1.5,27,2.899,0,5,2,2,(2.5 + 0.5√37)² (2.5 - 0.5√37),1,-10.5 + 1.5√37,10.5 - 1.5√37
11.0,2.0,-27,0.305,0,0,2,1,(2.5 - 0.5√37)³,0,11 + 2√37,-11 - 2√37
-11.0,2.0,-27,2.837,0,0,2,1,(2.5 + 0.5√37)³,1,-11 + 2√37,11 - 2√37
3.0,1.0,-28,0.524,0,0,0,2,(2) (1.5 + 0.5√37),0,3 + √37,-3 - √37
-3.0,1.0,-28,2.618,0,0,0,2,(2) (1.5 - 0.5√37),1,-3 + √37,3 - √37
19.0,3.0,28,0.267,0,2,0,2,(2) (1.5 - 0.5√37),0,19 + 3√37,-19 - 3√37
-19.0,3.0,28,2.875,0,5,0,2,(2) (1.5 + 0.5√37),1,-19 + 3√37,19 - 3√37
2.0,1.0,-33,0.714,0,1,0,2,(2.5 + 0.5√37) (4.5 - 0.5√37),0,2 + √37,-2 - √37
-2.0,1.0,-33,2.428,0,0,0,2,(2.5 - 0.5√37) (4.5 + 0.5√37),1,-2 + √37,2 - √37
6.5,0.5,33,0.132,0,3,0,2,(2.5 - 0.5√37) (4.5 - 0.5√37),0,6.5 + 0.5√37,-6.5 - 0.5√37
-6.5,0.5,33,3.009,0,5,0,2,(2.5 + 0.5√37) (4.5 + 0.5√37),1,-6.5 + 0.5√37,6.5 - 0.5√37
20.5,3.5,-33,0.288,0,0,0,2,(2.5 + 0.5√37) (4.5 + 0.5√37),0,20.5 + 3.5√37,-20.5 - 3.5√37
-20.5,3.5,-33,2.854,0,1,0,2,(2.5 - 0.5√37) (4.5 - 0.5√37),1,-20.5 + 3.5√37,20.5 - 3.5√37
25.0,4.0,33,0.27,0,2,0,2,(2.5 - 0.5√37) (4.5 + 0.5√37),0,25 + 4√37,-25 - 4√37
-25.0,4.0,33,2.871,0,4,0,2,(2.5 + 0.5√37) (4.5 - 0.5√37),1,-25 + 4√37,25 - 4√37
49.0,8.0,33,0.276,0,3,0,2,(2.5 + 0.5√37) (4.5 - 0.5√37),0,49 + 8√37,-49 - 8√37
-49.0,8.0,33,2.866,0,5,0,2,(2.5 - 0.5√37) (4.5 + 0.5√37),1,-49 + 8√37,49 - 8√37
1.0,1.0,-36,1.047,0,2,1,2,(2.5 - 0.5√37)² (2),0,1 + √37,-1 - √37
-1.0,1.0,-36,2.094,0,4,1,2,(2.5 + 0.5√37)² (2),1,-1 + √37,1 - √37
6,0,36,0.0,0,0,1,3,(2.5 + 0.5√37) (2.5 - 0.5√37) (2),0,6,-6
31.0,5.0,36,0.272,0,0,1,2,(2.5 + 0.5√37)² (2),0,31 + 5√37,-31 - 5√37
-31.0,5.0,36,2.869,0,1,1,2,(2.5 - 0.5√37)² (2),1,-31 + 5√37,31 - 5√37
36.0,6.0,-36,0.281,0,2,1,3,(2.5 + 0.5√37) (2.5 - 0.5√37) (2),0,36 + 6√37,-36 - 6√37
-36.0,6.0,-36,2.861,0,4,1,3,(2.5 + 0.5√37) (2.5 - 0.5√37) (2),1,-36 + 6√37,36 - 6√37
43.0,7.0,36,0.275,0,0,1,2,(2.5 - 0.5√37)² (2),0,43 + 7√37,-43 - 7√37
-43.0,7.0,36,2.867,0,0,1,2,(2.5 + 0.5√37)² (2),1,-43 + 7√37,43 - 7√37
0.0,1.0,-37,1.571,1,0,0,0,'(√37),2,√37,-√37,√37
37.0,6.0,37,0.274,1,2,0,1,(√37),2,37 + 6√37,-37 - 6√37,√37
-37.0,6.0,37,2.868,1,5,0,1,(√37),2,-37 + 6√37,37 - 6√37,√37
6.5,1.5,-41,0.38,1,0,0,0,'(6.5 + 1.5√37),2,6.5 + 1.5√37,-6.5 - 1.5√37,6.5 + 1.5√37
-6.5,1.5,-41,2.761,1,1,0,0,'(6.5 - 1.5√37),2,-6.5 + 1.5√37,6.5 - 1.5√37,6.5 - 1.5√37
16.5,2.5,41,0.257,1,2,0,1,(6.5 - 1.5√37),2,16.5 + 2.5√37,-16.5 - 2.5√37,6.5 - 1.5√37
-16.5,2.5,41,2.885,1,5,0,1,(6.5 + 1.5√37),2,-16.5 + 2.5√37,16.5 - 2.5√37,6.5 + 1.5√37
9.0,1.0,44,0.19,0,0,0,2,(2) (4.5 + 0.5√37),0,9 + √37,-9 - √37
-9.0,1.0,44,2.951,0,0,0,2,(2) (4.5 - 0.5√37),1,-9 + √37,9 - √37
17.0,3.0,-44,0.297,0,3,0,2,(2) (4.5 - 0.5√37),0,17 + 3√37,-17 - 3√37
-17.0,3.0,-44,2.845,0,4,0,2,(2) (4.5 + 0.5√37),1,-17 + 3√37,17 - 3√37
7.5,0.5,47,0.115,1,0,0,0,'(7.5 + 0.5√37),2,7.5 + 0.5√37,-7.5 - 0.5√37,7.5 + 0.5√37
-7.5,0.5,47,3.027,1,1,0,0,'(7.5 - 0.5√37),2,-7.5 + 0.5√37,7.5 - 0.5√37,7.5 - 0.5√37
26.5,4.5,-47,0.286,1,3,0,1,(7.5 - 0.5√37),2,26.5 + 4.5√37,-26.5 - 4.5√37,7.5 - 0.5√37
-26.5,4.5,-47,2.856,1,4,0,1,(7.5 + 0.5√37),2,-26.5 + 4.5√37,26.5 - 4.5√37,7.5 + 0.5√37
10.0,2.0,-48,0.333,0,0,1,2,(2.5 + 0.5√37) (2)²,0,10 + 2√37,-10 - 2√37
-10.0,2.0,-48,2.808,0,0,1,2,(2.5 - 0.5√37) (2)²,1,-10 + 2√37,10 - 2√37
14.0,2.0,48,0.243,0,2,1,2,(2.5 - 0.5√37) (2)²,0,14 + 2√37,-14 - 2√37
-14.0,2.0,48,2.899,0,5,1,2,(2.5 + 0.5√37) (2)²,1,-14 + 2√37,14 - 2√37
7,0,49,0.0,0,0,1,2,(1.5 + 0.5√37) (1.5 - 0.5√37),0,7,-7
11.5,1.5,49,0.222,0,0,1,1,(1.5 + 0.5√37)²,0,11.5 + 1.5√37,-11.5 - 1.5√37
-11.5,1.5,49,2.919,0,1,1,1,(1.5 - 0.5√37)²,1,-11.5 + 1.5√37,11.5 - 1.5√37
13.5,2.5,-49,0.31,0,2,1,1,(1.5 - 0.5√37)²,0,13.5 + 2.5√37,-13.5 - 2.5√37
-13.5,2.5,-49,2.831,0,4,1,1,(1.5 + 0.5√37)²,1,-13.5 + 2.5√37,13.5 - 2.5√37
42.0,7.0,-49,0.281,0,2,1,2,(1.5 + 0.5√37) (1.5 - 0.5√37),0,42 + 7√37,-42 - 7√37
-42.0,7.0,-49,2.861,0,4,1,2,(1.5 + 0.5√37) (1.5 - 0.5√37),1,-42 + 7√37,42 - 7√37
5.5,1.5,-53,0.441,1,0,0,0,'(5.5 + 1.5√37),2,5.5 + 1.5√37,-5.5 - 1.5√37,5.5 + 1.5√37
-5.5,1.5,-53,2.7,1,1,0,0,'(5.5 - 1.5√37),2,-5.5 + 1.5√37,5.5 - 1.5√37,5.5 - 1.5√37
22.5,3.5,53,0.263,1,2,0,1,(5.5 - 1.5√37),2,22.5 + 3.5√37,-22.5 - 3.5√37,5.5 - 1.5√37
-22.5,3.5,53,2.878,1,5,0,1,(5.5 + 1.5√37),2,-22.5 + 3.5√37,22.5 - 3.5√37,5.5 + 1.5√37
4.5,1.5,-63,0.524,0,0,1,3,(2.5 + 0.5√37) (2.5 - 0.5√37) (1.5 + 0.5√37),0,4.5 + 1.5√37,-4.5 - 1.5√37
-4.5,1.5,-63,2.618,0,0,1,3,(2.5 + 0.5√37) (2.5 - 0.5√37) (1.5 - 0.5√37),1,-4.5 + 1.5√37,4.5 - 1.5√37
8.5,0.5,63,0.102,0,4,1,2,(2.5 + 0.5√37)² (1.5 + 0.5√37),0,8.5 + 0.5√37,-8.5 - 0.5√37
-8.5,0.5,63,3.04,0,3,1,2,(2.5 - 0.5√37)² (1.5 - 0.5√37),1,-8.5 + 0.5√37,8.5 - 0.5√37
10.0,1.0,63,0.171,0,2,1,2,(2.5 - 0.5√37)² (1.5 + 0.5√37),0,10 + √37,-10 - √37
-10.0,1.0,63,2.97,0,5,1,2,(2.5 + 0.5√37)² (1.5 - 0.5√37),1,-10 + √37,10 - √37
23.0,4.0,-63,0.293,0,0,1,2,(2.5 + 0.5√37)² (1.5 - 0.5√37),0,23 + 4√37,-23 - 4√37
-23.0,4.0,-63,2.849,0,0,1,2,(2.5 - 0.5√37)² (1.5 + 0.5√37),1,-23 + 4√37,23 - 4√37
28.5,4.5,63,0.267,0,2,1,3,(2.5 + 0.5√37) (2.5 - 0.5√37) (1.5 - 0.5√37),0,28.5 + 4.5√37,-28.5 - 4.5√37
-28.5,4.5,63,2.875,0,5,1,3,(2.5 + 0.5√37) (2.5 - 0.5√37) (1.5 + 0.5√37),1,-28.5 + 4.5√37,28.5 - 4.5√37
32.5,5.5,-63,0.285,0,0,1,2,(2.5 - 0.5√37)² (1.5 - 0.5√37),0,32.5 + 5.5√37,-32.5 - 5.5√37
-32.5,5.5,-63,2.856,0,0,1,2,(2.5 + 0.5√37)² (1.5 + 0.5√37),1,-32.5 + 5.5√37,32.5 - 5.5√37
8,0,64,0.0,0,0,2,1,(2)³,0,8,-8
48.0,8.0,-64,0.281,0,2,2,1,(2)³,0,48 + 8√37,-48 - 8√37
-48.0,8.0,-64,2.861,0,4,2,1,(2)³,1,-48 + 8√37,48 - 8√37
9.0,2.0,-67,0.367,1,0,0,0,'(9 + 2√37),2,9 + 2√37,-9 - 2√37,9 + 2√37
-9.0,2.0,-67,2.774,1,1,0,0,'(9 - 2√37),2,-9 + 2√37,9 - 2√37,9 - 2√37
20.0,3.0,67,0.254,1,2,0,1,(9 - 2√37),2,20 + 3√37,-20 - 3√37,9 - 2√37
-20.0,3.0,67,2.887,1,5,0,1,(9 + 2√37),2,-20 + 3√37,20 - 3√37,9 + 2√37
3.5,1.5,-71,0.639,1,0,0,0,'(3.5 + 1.5√37),2,3.5 + 1.5√37,-3.5 - 1.5√37,3.5 + 1.5√37
-3.5,1.5,-71,2.503,1,1,0,0,'(3.5 - 1.5√37),2,-3.5 + 1.5√37,3.5 - 1.5√37,3.5 - 1.5√37
34.5,5.5,71,0.269,1,2,0,1,(3.5 - 1.5√37),2,34.5 + 5.5√37,-34.5 - 5.5√37,3.5 - 1.5√37
-34.5,5.5,71,2.872,1,5,0,1,(3.5 + 1.5√37),2,-34.5 + 5.5√37,34.5 - 5.5√37,3.5 + 1.5√37
12.5,1.5,73,0.205,1,0,0,0,'(12.5 + 1.5√37),2,12.5 + 1.5√37,-12.5 - 1.5√37,12.5 + 1.5√37
-12.5,1.5,73,2.937,1,1,0,0,'(12.5 - 1.5√37),2,-12.5 + 1.5√37,12.5 - 1.5√37,12.5 - 1.5√37
19.5,3.5,-73,0.301,1,3,0,1,(12.5 - 1.5√37),2,19.5 + 3.5√37,-19.5 - 3.5√37,12.5 - 1.5√37
-19.5,3.5,-73,2.84,1,4,0,1,(12.5 + 1.5√37),2,-19.5 + 3.5√37,19.5 - 3.5√37,12.5 + 1.5√37
12.5,2.5,-75,0.333,0,0,0,2,(2.5 + 0.5√37) (5),0,12.5 + 2.5√37,-12.5 - 2.5√37
-12.5,2.5,-75,2.808,0,0,0,2,(2.5 - 0.5√37) (5),1,-12.5 + 2.5√37,12.5 - 2.5√37
17.5,2.5,75,0.243,0,2,0,2,(2.5 - 0.5√37) (5),0,17.5 + 2.5√37,-17.5 - 2.5√37
-17.5,2.5,75,2.899,0,5,0,2,(2.5 + 0.5√37) (5),1,-17.5 + 2.5√37,17.5 - 2.5√37
2.5,1.5,-77,0.805,0,0,0,2,(1.5 - 0.5√37) (4.5 + 0.5√37),0,2.5 + 1.5√37,-2.5 - 1.5√37
-2.5,1.5,-77,2.337,0,1,0,2,(1.5 + 0.5√37) (4.5 - 0.5√37),1,-2.5 + 1.5√37,2.5 - 1.5√37
15.0,2.0,77,0.227,0,3,0,2,(1.5 - 0.5√37) (4.5 - 0.5√37),0,15 + 2√37,-15 - 2√37
-15.0,2.0,77,2.915,0,5,0,2,(1.5 + 0.5√37) (4.5 + 0.5√37),1,-15 + 2√37,15 - 2√37
16.0,3.0,-77,0.314,0,0,0,2,(1.5 + 0.5√37) (4.5 + 0.5√37),0,16 + 3√37,-16 - 3√37
-16.0,3.0,-77,2.828,0,1,0,2,(1.5 - 0.5√37) (4.5 - 0.5√37),1,-16 + 3√37,16 - 3√37
40.5,6.5,77,0.271,0,3,0,2,(1.5 + 0.5√37) (4.5 - 0.5√37),0,40.5 + 6.5√37,-40.5 - 6.5√37
-40.5,6.5,77,2.87,0,5,0,2,(1.5 - 0.5√37) (4.5 + 0.5√37),1,-40.5 + 6.5√37,40.5 - 6.5√37
1.5,1.5,-81,1.047,0,2,3,2,(2.5 + 0.5√37) (2.5 - 0.5√37)³,0,1.5 + 1.5√37,-1.5 - 1.5√37
-1.5,1.5,-81,2.094,0,4,3,2,(2.5 + 0.5√37)³ (2.5 - 0.5√37),1,-1.5 + 1.5√37,1.5 - 1.5√37
9,0,81,0.0,0,0,3,2,(2.5 + 0.5√37)² (2.5 - 0.5√37)²,0,9,-9
9.5,0.5,81,0.091,0,0,3,1,(2.5 - 0.5√37)⁴,0,9.5 + 0.5√37,-9.5 - 0.5√37
-9.5,0.5,81,3.051,0,0,3,1,(2.5 + 0.5√37)⁴,1,-9.5 + 0.5√37,9.5 - 0.5√37
38.5,6.5,-81,0.284,0,4,3,1,(2.5 + 0.5√37)⁴,0,38.5 + 6.5√37,-38.5 - 6.5√37
-38.5,6.5,-81,2.857,0,2,3,1,(2.5 - 0.5√37)⁴,1,-38.5 + 6.5√37,38.5 - 6.5√37
46.5,7.5,81,0.272,0,0,3,2,(2.5 + 0.5√37)³ (2.5 - 0.5√37),0,46.5 + 7.5√37,-46.5 - 7.5√37
-46.5,7.5,81,2.869,0,1,3,2,(2.5 + 0.5√37) (2.5 - 0.5√37)³,1,-46.5 + 7.5√37,46.5 - 7.5√37
0.5,1.5,-83,1.381,1,0,0,0,'(0.5 + 1.5√37),2,0.5 + 1.5√37,-0.5 - 1.5√37,0.5 + 1.5√37
-0.5,1.5,-83,1.761,1,1,0,0,'(0.5 - 1.5√37),2,-0.5 + 1.5√37,0.5 - 1.5√37,0.5 - 1.5√37
8.0,2.0,-84,0.409,0,2,0,3,(2.5 - 0.5√37) (2) (1.5 - 0.5√37),0,8 + 2√37,-8 - 2√37
-8.0,2.0,-84,2.733,0,4,0,3,(2.5 + 0.5√37) (2) (1.5 + 0.5√37),1,-8 + 2√37,8 - 2√37
11.0,1.0,84,0.156,0,0,0,3,(2.5 + 0.5√37) (2) (1.5 - 0.5√37),0,11 + √37,-11 - √37
-11.0,1.0,84,2.985,0,1,0,3,(2.5 - 0.5√37) (2) (1.5 + 0.5√37),1,-11 + √37,11 - √37
26.0,4.0,84,0.26,0,0,0,3,(2.5 + 0.5√37) (2) (1.5 + 0.5√37),0,26 + 4√37,-26 - 4√37
-26.0,4.0,84,2.881,0,1,0,3,(2.5 - 0.5√37) (2) (1.5 - 0.5√37),1,-26 + 4√37,26 - 4√37
29.0,5.0,-84,0.29,0,2,0,3,(2.5 - 0.5√37) (2) (1.5 + 0.5√37),0,29 + 5√37,-29 - 5√37
-29.0,5.0,-84,2.851,0,4,0,3,(2.5 + 0.5√37) (2) (1.5 - 0.5√37),1,-29 + 5√37,29 - 5√37
7.0,2.0,-99,0.46,0,4,1,2,(2.5 + 0.5√37)² (4.5 + 0.5√37),0,7 + 2√37,-7 - 2√37
-7.0,2.0,-99,2.682,0,3,1,2,(2.5 - 0.5√37)² (4.5 - 0.5√37),1,-7 + 2√37,7 - 2√37
11.5,2.5,-99,0.36,0,2,1,2,(2.5 - 0.5√37)² (4.5 + 0.5√37),0,11.5 + 2.5√37,-11.5 - 2.5√37
-11.5,2.5,-99,2.781,0,5,1,2,(2.5 + 0.5√37)² (4.5 - 0.5√37),1,-11.5 + 2.5√37,11.5 - 2.5√37
13.5,1.5,99,0.19,0,0,1,3,(2.5 + 0.5√37) (2.5 - 0.5√37) (4.5 + 0.5√37),0,13.5 + 1.5√37,-13.5 - 1.5√37
-13.5,1.5,99,2.951,0,0,1,3,(2.5 + 0.5√37) (2.5 - 0.5√37) (4.5 - 0.5√37),1,-13.5 + 1.5√37,13.5 - 1.5√37
23.5,3.5,99,0.252,0,1,1,2,(2.5 + 0.5√37)² (4.5 - 0.5√37),0,23.5 + 3.5√37,-23.5 - 3.5√37
-23.5,3.5,99,2.889,0,1,1,2,(2.5 - 0.5√37)² (4.5 + 0.5√37),1,-23.5 + 3.5√37,23.5 - 3.5√37
25.5,4.5,-99,0.297,0,3,1,3,(2.5 + 0.5√37) (2.5 - 0.5√37) (4.5 - 0.5√37),0,25.5 + 4.5√37,-25.5 - 4.5√37
-25.5,4.5,-99,2.845,0,4,1,3,(2.5 + 0.5√37) (2.5 - 0.5√37) (4.5 + 0.5√37),1,-25.5 + 4.5√37,25.5 - 4.5√37
32.0,5.0,99,0.264,0,0,1,2,(2.5 - 0.5√37)² (4.5 - 0.5√37),0,32 + 5√37,-32 - 5√37
-32.0,5.0,99,2.877,0,0,1,2,(2.5 + 0.5√37)² (4.5 + 0.5√37),1,-32 + 5√37,32 - 5√37
10,0,100,0.0,0,0,0,2,(2) (5),0,10,-10
10.5,0.5,101,0.082,1,0,0,0,'(10.5 + 0.5√37),2,10.5 + 0.5√37,-10.5 - 0.5√37,10.5 + 0.5√37
-10.5,0.5,101,3.059,1,1,0,0,'(10.5 - 0.5√37),2,-10.5 + 0.5√37,10.5 - 0.5√37,10.5 - 0.5√37
44.5,7.5,-101,0.284,1,3,0,1,(10.5 - 0.5√37),2,44.5 + 7.5√37,-44.5 - 7.5√37,10.5 - 0.5√37
-44.5,7.5,-101,2.858,1,4,0,1,(10.5 + 0.5√37),2,-44.5 + 7.5√37,44.5 - 7.5√37,10.5 + 0.5√37
12.0,1.0,107,0.143,1,0,0,0,'(12 + √37),2,12 + √37,-12 - √37,12 + √37
-12.0,1.0,107,2.998,1,1,0,0,'(12 - √37),2,-12 + √37,12 - √37,12 - √37
35.0,6.0,-107,0.289,1,3,0,1,(12 - √37),2,35 + 6√37,-35 - 6√37,12 - √37
-35.0,6.0,-107,2.853,1,4,0,1,(12 + √37),2,-35 + 6√37,35 - 6√37,12 + √37
15.0,3.0,-108,0.333,0,0,2,3,(2.5 + 0.5√37)² (2.5 - 0.5√37) (2),0,15 + 3√37,-15 - 3√37
-15.0,3.0,-108,2.808,0,0,2,3,(2.5 + 0.5√37) (2.5 - 0.5√37)² (2),1,-15 + 3√37,15 - 3√37
16.0,2.0,108,0.213,0,4,2,2,(2.5 + 0.5√37)³ (2),0,16 + 2√37,-16 - 2√37
-16.0,2.0,108,2.928,0,3,2,2,(2.5 - 0.5√37)³ (2),1,-16 + 2√37,16 - 2√37
21.0,3.0,108,0.243,0,2,2,3,(2.5 + 0.5√37) (2.5 - 0.5√37)² (2),0,21 + 3√37,-21 - 3√37
-21.0,3.0,108,2.899,0,5,2,3,(2.5 + 0.5√37)² (2.5 - 0.5√37) (2),1,-21 + 3√37,21 - 3√37
22.0,4.0,-108,0.305,0,0,2,2,(2.5 - 0.5√37)³ (2),0,22 + 4√37,-22 - 4√37
-22.0,4.0,-108,2.837,0,0,2,2,(2.5 + 0.5√37)³ (2),1,-22 + 4√37,22 - 4√37
18.5,2.5,111,0.23,0,0,0,2,(2.5 + 0.5√37) (√37),0,18.5 + 2.5√37,-18.5 - 2.5√37
-18.5,2.5,111,2.912,0,1,0,2,(2.5 - 0.5√37) (√37),1,-18.5 + 2.5√37,18.5 - 2.5√37
18.5,3.5,-111,0.317,0,2,0,2,(2.5 - 0.5√37) (√37),0,18.5 + 3.5√37,-18.5 - 3.5√37
-18.5,3.5,-111,2.825,0,4,0,2,(2.5 + 0.5√37) (√37),1,-18.5 + 3.5√37,18.5 - 3.5√37
6.0,2.0,-112,0.524,0,0,1,2,(2)² (1.5 + 0.5√37),0,6 + 2√37,-6 - 2√37
-6.0,2.0,-112,2.618,0,0,1,2,(2)² (1.5 - 0.5√37),1,-6 + 2√37,6 - 2√37
